payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
5.20,-110.00,-12.00,1.00,13.00,14.00,18.20,123.39,34000.00,14946.86,0.44,2286.00,34.00,1770.00,0.00,0.00,2.29,1037.10,2.68
6.05,-114.00,-11.00,0.00,8.00,17.00,12.18,122.76,53000.00,34822.32,0.66,3975.01,53.00,2510.00,0.00,0.00,3.98,1037.10,1.15
2.20,-100.00,-6.00,20.00,11.00,6.00,56.77,40.18,100000.00,14090.86,0.14,310.00,100.00,2510.00,0.00,0.00,0.31,1037.10,2.84
0.70,-100.00,-6.00,18.00,10.00,6.00,35.90,14.04,100000.00,22285.61,0.22,156.00,100.00,2510.00,0.00,0.00,0.16,1037.10,1.79
2.75,-96.00,-6.00,28.00,10.00,10.00,32.54,55.51,100000.00,24581.73,0.25,676.00,100.00,2510.00,0.00,0.00,0.68,1037.10,1.63
0.70,-98.00,-6.00,27.00,11.00,10.00,19.72,13.39,50000.00,20285.62,0.41,284.00,50.00,2510.00,0.00,0.00,0.28,1037.10,1.97
0.60,-107.00,-8.00,25.00,12.00,10.00,16.33,12.04,35000.00,17149.93,0.49,294.00,35.00,2510.00,0.00,0.00,0.29,1037.10,2.33
2.80,-97.00,-5.00,21.00,15.00,10.00,39.02,56.43,53000.00,10864.97,0.20,574.00,53.00,2510.00,0.00,0.00,0.57,1037.10,3.68
0.55,-84.00,-5.00,26.00,15.00,6.00,28.76,10.43,38000.00,10570.86,0.28,153.00,38.00,2510.00,0.00,0.00,0.15,1037.10,3.78
0.50,-86.00,-5.00,24.00,15.00,6.00,31.50,9.96,43000.00,10921.95,0.25,127.00,43.00,2510.00,0.00,0.00,0.13,1037.10,3.66
2.10,-91.00,-6.00,18.00,15.00,4.00,43.64,42.45,59000.00,10816.63,0.18,385.00,59.00,2510.00,0.00,0.00,0.39,1037.10,3.70
0.60,-91.00,-7.00,29.00,12.00,5.00,30.00,11.56,65000.00,17333.28,0.27,160.00,65.00,2510.00,0.00,0.00,0.16,1037.10,2.31
1.80,-79.00,-4.00,40.00,13.00,7.00,35.21,36.32,65000.00,14769.37,0.23,409.00,65.00,2510.00,0.00,0.00,0.41,1037.10,2.71
0.70,-81.00,-5.00,27.00,11.00,7.00,25.23,13.81,64000.00,20297.08,0.32,222.00,64.00,2510.00,0.00,0.00,0.22,1037.10,1.97
0.55,-80.00,-5.00,25.00,10.00,7.00,21.68,10.98,65000.00,23990.77,0.37,203.00,65.00,2510.00,0.00,0.00,0.20,1037.10,1.67
1.20,-87.00,-9.00,26.00,15.00,5.00,44.04,23.98,59000.00,10718.28,0.18,218.00,59.00,2510.00,0.00,0.00,0.22,1037.10,3.73
0.55,-85.00,-9.00,26.00,15.00,5.00,31.43,10.92,43000.00,10945.41,0.25,140.00,43.00,2510.00,0.00,0.00,0.14,1037.10,3.65
0.50,-87.00,-9.00,25.00,15.00,5.00,28.37,10.00,38000.00,10715.96,0.28,141.00,38.00,2510.00,0.00,0.00,0.14,1037.10,3.73
0.55,-89.00,-8.00,26.00,15.00,5.00,25.43,11.06,34000.00,10694.51,0.31,173.00,34.00,2510.00,0.00,0.00,0.17,1037.10,3.74
4.80,-97.00,-6.00,24.00,15.00,10.00,55.17,96.74,73000.00,10584.96,0.14,696.00,73.00,2510.00,0.00,0.00,0.70,1037.10,3.78
0.50,-96.00,-6.00,27.00,12.00,9.00,23.26,9.26,49000.00,16855.94,0.34,172.00,49.00,2510.00,0.00,0.00,0.17,1037.10,2.37
0.50,-94.00,-6.00,32.00,12.00,9.00,24.69,9.97,52000.00,16847.90,0.32,162.00,52.00,2510.00,0.00,0.00,0.16,1037.10,2.37
0.50,-95.00,-6.00,37.00,12.00,9.00,23.39,10.02,51000.00,17441.94,0.34,171.00,51.00,2510.00,0.00,0.00,0.17,1037.10,2.29
0.90,-94.00,-6.00,36.00,12.00,9.00,32.00,19.03,67000.00,16749.95,0.25,225.00,67.00,2510.00,0.00,0.00,0.23,1037.10,2.39
0.55,-88.00,-5.00,37.00,15.00,9.00,21.68,10.02,29000.00,10703.58,0.37,203.00,29.00,2510.00,0.00,0.00,0.20,1037.10,3.74
0.50,-90.00,-5.00,29.00,15.00,9.00,23.53,9.95,32000.00,10879.96,0.34,170.00,32.00,2510.00,0.00,0.00,0.17,1037.10,3.68
0.50,-98.00,-6.00,33.00,12.00,9.00,21.28,10.01,46000.00,17295.92,0.38,188.00,46.00,2510.00,0.00,0.00,0.19,1037.10,2.31
0.50,-96.00,-6.00,36.00,15.00,9.00,18.43,10.04,25000.00,10849.93,0.43,217.00,25.00,2510.00,0.00,0.00,0.22,1037.10,3.69
0.50,-101.00,-5.00,31.00,12.00,9.00,16.00,10.06,34000.00,16999.89,0.50,250.00,34.00,2510.00,0.00,0.00,0.25,1037.10,2.35
0.55,-110.00,-7.00,25.00,12.00,9.00,19.91,10.93,42000.00,16876.28,0.40,221.00,42.00,2510.00,0.00,0.00,0.22,1037.10,2.37
4.70,-102.00,-10.00,0.00,15.00,13.00,5.97,126.21,8000.00,10714.85,1.34,6295.00,8.00,890.00,0.00,0.00,6.29,1037.10,3.73
2.00,-94.00,-8.00,29.00,9.00,7.00,18.80,34.43,66000.00,28082.87,0.43,851.00,66.00,890.00,0.00,0.00,0.85,1037.10,2.85
