payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
4.30,-107.00,-7.00,12.00,12.00,14.00,16.59,122.41,35000.00,16873.16,0.48,2073.00,35.00,1770.00,0.00,0.00,2.07,989.10,2.37
6.05,-96.00,-7.00,14.00,15.00,15.00,31.15,120.70,43000.00,11044.93,0.26,1554.00,43.00,1770.00,0.00,0.00,1.55,989.10,3.62
1.50,-87.00,-6.00,21.00,15.00,4.00,30.38,29.47,41000.00,10796.61,0.26,395.00,41.00,1770.00,0.00,0.00,0.40,989.10,3.70
0.55,-73.00,-5.00,28.00,15.00,4.00,24.44,9.85,33000.00,10799.98,0.33,180.00,33.00,1770.00,0.00,0.00,0.18,989.10,3.70
0.65,-73.00,-4.00,29.00,15.00,4.00,29.71,13.16,39000.00,10499.96,0.27,175.00,39.00,1770.00,0.00,0.00,0.17,989.10,3.81
0.95,-97.00,-7.00,16.00,12.00,6.00,31.67,18.89,67000.00,16926.24,0.25,240.00,67.00,2510.00,0.00,0.00,0.24,989.10,2.36
4.45,-104.00,-7.00,24.00,14.00,9.00,30.96,89.95,50000.00,12921.32,0.26,1150.00,50.00,2510.00,0.00,0.00,1.15,989.10,3.10
0.70,-97.00,-5.00,20.00,12.00,9.00,36.60,12.90,78000.00,17048.53,0.22,153.00,78.00,2510.00,0.00,0.00,0.15,989.10,2.35
0.60,-82.00,-6.00,33.00,15.00,9.00,31.17,12.04,43000.00,11036.61,0.26,154.00,43.00,2510.00,0.00,0.00,0.15,989.10,3.62
0.55,-85.00,-5.00,29.00,15.00,9.00,36.97,10.95,49000.00,10601.79,0.22,119.00,49.00,2510.00,0.00,0.00,0.12,989.10,3.77
0.50,-80.00,-5.00,37.00,15.00,9.00,31.25,10.02,43000.00,11007.96,0.26,128.00,43.00,2510.00,0.00,0.00,0.13,989.10,3.63
0.50,-83.00,-6.00,29.00,12.00,9.00,27.40,10.03,58000.00,16935.91,0.29,146.00,58.00,2510.00,0.00,0.00,0.15,989.10,2.36
1.05,-80.00,-4.00,17.00,11.00,11.00,23.20,21.21,57000.00,19651.36,0.34,362.00,57.00,2510.00,0.00,0.00,0.36,989.10,2.04
0.65,-87.00,-6.00,17.00,15.00,3.00,29.89,12.82,39000.00,10439.95,0.27,174.00,39.00,2510.00,0.00,0.00,0.17,989.10,3.83
0.65,-92.00,-6.00,31.00,12.00,3.00,33.99,12.98,72000.00,16947.61,0.24,153.00,72.00,2510.00,0.00,0.00,0.15,989.10,2.36
1.55,-85.00,-7.00,17.00,15.00,3.00,28.84,31.33,39000.00,10819.32,0.28,430.00,39.00,2510.00,0.00,0.00,0.43,989.10,3.70
0.90,-81.00,-5.00,21.00,12.00,6.00,25.26,18.13,54000.00,17099.90,0.32,285.00,54.00,2510.00,0.00,0.00,0.28,989.10,2.34
1.30,-90.00,-6.00,28.00,14.00,4.00,46.85,25.60,76000.00,12978.42,0.17,222.00,76.00,2510.00,0.00,0.00,0.22,989.10,3.08
0.50,-87.00,-9.00,25.00,15.00,4.00,28.37,9.92,38000.00,10715.96,0.28,141.00,38.00,2510.00,0.00,0.00,0.14,989.10,3.73
0.55,-85.00,-6.00,25.00,15.00,4.00,26.83,11.05,36000.00,10734.49,0.30,164.00,36.00,2510.00,0.00,0.00,0.16,989.10,3.73
0.60,-84.00,-6.00,22.00,15.00,4.00,31.79,11.99,43000.00,10821.63,0.25,151.00,43.00,2510.00,0.00,0.00,0.15,989.10,3.70
0.65,-89.00,-7.00,25.00,15.00,4.00,29.55,13.00,39000.00,10559.95,0.27,176.00,39.00,2510.00,0.00,0.00,0.18,989.10,3.79
0.70,-88.00,-6.00,21.00,15.00,4.00,28.87,14.03,39000.00,10808.53,0.28,194.00,39.00,2510.00,0.00,0.00,0.19,989.10,3.70
0.75,-86.00,-7.00,23.00,15.00,4.00,19.54,15.10,27000.00,11051.99,0.41,307.00,27.00,2510.00,0.00,0.00,0.31,989.10,3.62
3.80,-96.00,-6.00,32.00,12.00,9.00,59.26,76.22,100000.00,13499.95,0.13,513.00,100.00,2510.00,0.00,0.00,0.51,989.10,2.96
0.50,-94.00,-5.00,37.00,15.00,9.00,23.81,9.67,32000.00,10751.97,0.34,168.00,32.00,2510.00,0.00,0.00,0.17,989.10,3.72
0.55,-96.00,-5.00,37.00,12.00,9.00,24.58,10.99,52000.00,16923.57,0.33,179.00,52.00,2510.00,0.00,0.00,0.18,989.10,2.36
0.60,-105.00,-6.00,27.00,15.00,9.00,21.92,12.02,30000.00,10949.95,0.36,219.00,30.00,2510.00,0.00,0.00,0.22,989.10,3.65
0.65,-107.00,-7.00,28.00,8.00,9.00,15.43,13.13,66000.00,34218.39,0.52,337.00,66.00,2510.00,0.00,0.00,0.34,989.10,1.17
5.00,-110.00,-7.00,8.00,7.00,20.00,4.25,133.11,10000.00,18825.92,1.88,9413.00,10.00,2510.00,0.00,0.00,9.41,989.10,2.12
