payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.00,-111.00,-9.00,5.00,10.00,15.00,10.78,124.85,33000.00,24485.93,0.74,4452.00,33.00,1770.00,0.00,0.00,4.45,968.02,1.63
4.40,-104.00,-6.00,18.00,15.00,8.00,53.17,84.24,70000.00,10531.78,0.15,662.00,70.00,2510.00,0.00,0.00,0.66,968.02,3.80
1.40,-96.00,-6.00,18.00,12.00,6.00,55.17,27.36,100000.00,14499.95,0.14,203.00,100.00,2510.00,0.00,0.00,0.20,968.02,2.76
0.85,-94.00,-5.00,25.00,15.00,6.00,41.72,17.13,57000.00,10930.53,0.19,163.00,57.00,2510.00,0.00,0.00,0.16,968.02,3.66
1.05,-96.00,-6.00,21.00,13.00,7.00,33.07,20.90,60000.00,14514.23,0.24,254.00,60.00,2510.00,0.00,0.00,0.25,968.02,2.76
3.15,-105.00,-6.00,13.00,9.00,10.00,46.84,63.32,100000.00,17079.31,0.17,538.00,100.00,2510.00,0.00,0.00,0.54,968.02,2.34
1.70,-107.00,-7.00,27.00,8.00,8.00,27.64,33.94,100000.00,28941.05,0.29,492.00,100.00,2510.00,0.00,0.00,0.49,968.02,1.38
0.60,-94.00,-6.00,30.00,12.00,8.00,15.48,11.81,33000.00,17049.97,0.52,310.00,33.00,2510.00,0.00,0.00,0.31,968.02,2.35
0.65,-83.00,-6.00,36.00,13.00,8.00,37.14,12.82,67000.00,14430.71,0.22,140.00,67.00,2510.00,0.00,0.00,0.14,968.02,2.77
2.50,-88.00,-7.00,20.00,15.00,11.00,49.38,50.48,65000.00,10529.96,0.16,405.00,65.00,2510.00,0.00,0.00,0.41,968.02,3.80
0.60,-88.00,-6.00,21.00,15.00,4.00,33.10,11.57,44000.00,10633.28,0.24,145.00,44.00,2510.00,0.00,0.00,0.14,968.02,3.76
0.60,-90.00,-6.00,19.00,12.00,4.00,31.37,12.09,67000.00,17084.92,0.25,153.00,67.00,2510.00,0.00,0.00,0.15,968.02,2.34
0.70,-91.00,-7.00,23.00,15.00,6.00,8.64,14.39,12000.00,11108.53,0.93,648.00,12.00,2510.00,0.00,0.00,0.65,968.02,3.60
0.65,-89.00,-6.00,17.00,12.00,6.00,20.72,12.57,44000.00,16990.71,0.39,251.00,44.00,2510.00,0.00,0.00,0.25,968.02,2.35
1.35,-91.00,-6.00,22.00,15.00,6.00,27.55,27.16,37000.00,10743.67,0.29,392.00,37.00,2510.00,0.00,0.00,0.39,968.02,3.72
1.15,-82.00,-6.00,21.00,12.00,6.00,15.36,23.20,33000.00,17188.62,0.52,599.00,33.00,2510.00,0.00,0.00,0.60,968.02,2.33
1.60,-91.00,-9.00,19.00,14.00,4.00,24.24,31.99,40000.00,13199.96,0.33,528.00,40.00,2510.00,0.00,0.00,0.53,968.02,3.03
1.10,-88.00,-9.00,22.00,13.00,4.00,29.93,21.73,54000.00,14432.67,0.27,294.00,54.00,2510.00,0.00,0.00,0.29,968.02,2.77
0.90,-87.00,-8.00,25.00,10.00,4.00,15.86,18.36,48000.00,24213.23,0.50,454.00,48.00,2510.00,0.00,0.00,0.45,968.02,1.65
3.90,-95.00,-6.00,20.00,10.00,10.00,65.27,77.83,100000.00,12256.37,0.12,478.00,100.00,2510.00,0.00,0.00,0.48,968.02,3.26
1.15,-99.00,-6.00,16.00,12.00,10.00,37.71,22.75,81000.00,17186.00,0.21,244.00,81.00,2510.00,0.00,0.00,0.24,968.02,2.33
5.35,-117.00,-14.00,2.00,6.00,27.00,2.90,140.27,21000.00,57975.42,2.76,14769.98,21.00,2510.00,0.00,0.00,14.77,968.02,0.69
2.15,-107.00,-7.00,22.00,8.00,55.00,36.06,30.02,100000.00,22185.99,0.22,477.00,100.00,1770.00,0.00,0.00,0.48,968.02,1.80
