payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.00,-91.00,-6.00,13.00,15.00,21.00,10.78,124.96,15000.00,11134.93,0.74,4453.99,15.00,890.00,0.00,0.00,4.45,770.09,7.18
6.05,-116.00,-16.00,-10.00,15.00,26.00,1.60,146.73,2000.00,9981.47,4.99,30194.05,2.00,890.00,0.00,0.00,30.19,770.09,8.01
3.50,-96.00,-7.00,25.00,14.00,13.00,8.61,43.91,14000.00,13003.95,0.93,3251.00,14.00,890.00,0.00,0.00,3.25,770.09,6.15
3.55,-102.00,-5.00,24.00,12.00,29.00,58.68,67.11,100000.00,13633.75,0.14,484.00,100.00,2510.00,0.00,0.00,0.48,770.09,2.93
5.35,-89.00,-8.00,28.00,14.00,17.00,19.74,108.71,32000.00,12967.41,0.41,2168.00,32.00,890.00,0.00,0.00,2.17,770.09,6.17
0.55,-88.00,-5.00,30.00,12.00,17.00,20.66,9.00,44000.00,17039.90,0.39,213.00,44.00,890.00,0.00,0.00,0.21,770.09,4.69
0.50,-81.00,-5.00,36.00,15.00,17.00,26.85,9.95,36000.00,10727.98,0.30,149.00,36.00,890.00,0.00,0.00,0.15,770.09,7.46
0.55,-72.00,-5.00,37.00,13.00,17.00,22.00,11.05,41000.00,14909.02,0.36,200.00,41.00,890.00,0.00,0.00,0.20,770.09,5.37
0.60,-89.00,-6.00,30.00,15.00,17.00,11.37,12.34,15000.00,10549.91,0.70,422.00,15.00,890.00,0.00,0.00,0.42,770.09,7.58
0.50,-67.00,-5.00,32.00,15.00,6.00,22.60,9.65,31000.00,10973.94,0.35,177.00,31.00,1770.00,0.00,0.00,0.18,770.09,3.65
0.55,-78.00,-7.00,24.00,15.00,6.00,19.05,11.07,26000.00,10919.95,0.42,231.00,26.00,1770.00,0.00,0.00,0.23,770.09,3.66
0.55,-70.00,-5.00,31.00,12.00,5.00,25.14,10.93,54000.00,17181.72,0.32,175.00,54.00,1770.00,0.00,0.00,0.17,770.09,2.33
0.50,-79.00,-5.00,23.00,15.00,5.00,27.40,9.97,37000.00,10803.94,0.29,146.00,37.00,1770.00,0.00,0.00,0.15,770.09,3.70
0.50,-79.00,-5.00,38.00,15.00,5.00,28.37,9.99,38000.00,10715.96,0.28,141.00,38.00,1770.00,0.00,0.00,0.14,770.09,3.73
0.50,-80.00,-6.00,40.00,15.00,5.00,24.54,10.02,33000.00,10757.95,0.33,163.00,33.00,1770.00,0.00,0.00,0.16,770.09,3.72
0.55,-71.00,-4.00,31.00,15.00,5.00,25.73,11.01,34000.00,10570.87,0.31,171.00,34.00,1770.00,0.00,0.00,0.17,770.09,3.78
0.50,-77.00,-5.00,40.00,15.00,5.00,28.37,9.98,38000.00,10715.96,0.28,141.00,38.00,1770.00,0.00,0.00,0.14,770.09,3.73
0.60,-80.00,-5.00,38.00,15.00,5.00,27.43,12.03,37000.00,10791.62,0.29,175.00,37.00,1770.00,0.00,0.00,0.17,770.09,3.71
0.50,-91.00,-5.00,39.00,12.00,5.00,26.32,9.98,56000.00,17023.93,0.30,152.00,56.00,1770.00,0.00,0.00,0.15,770.09,2.35
0.55,-88.00,-5.00,37.00,15.00,5.00,24.18,11.03,33000.00,10919.97,0.33,182.00,33.00,1770.00,0.00,0.00,0.18,770.09,3.66
0.50,-87.00,-5.00,27.00,15.00,5.00,24.54,9.98,33000.00,10757.95,0.33,163.00,33.00,1770.00,0.00,0.00,0.16,770.09,3.72
0.55,-88.00,-5.00,37.00,15.00,5.00,24.04,11.03,32000.00,10647.24,0.33,183.00,32.00,1770.00,0.00,0.00,0.18,770.09,3.76
0.50,-92.00,-5.00,29.00,12.00,5.00,24.54,9.97,52000.00,16951.92,0.33,163.00,52.00,1770.00,0.00,0.00,0.16,770.09,2.36
0.50,-92.00,-6.00,38.00,12.00,5.00,20.41,10.04,44000.00,17247.97,0.39,196.00,44.00,1770.00,0.00,0.00,0.20,770.09,2.32
0.55,-91.00,-5.00,37.00,14.00,5.00,21.26,11.04,35000.00,13172.69,0.38,207.00,35.00,1770.00,0.00,0.00,0.21,770.09,3.04
0.70,-104.00,-6.00,21.00,9.00,5.00,18.98,14.04,66000.00,27814.21,0.42,295.00,66.00,1770.00,0.00,0.00,0.30,770.09,1.44
