payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
5.50,-93.00,-7.00,27.00,14.00,20.00,19.65,112.49,32000.00,13026.86,0.41,2239.00,32.00,890.00,0.00,0.00,2.24,710.10,6.14
6.05,-115.00,-19.00,-12.00,15.00,27.00,2.84,137.35,4000.00,11255.48,2.81,17023.97,4.00,890.00,0.00,0.00,17.02,710.10,7.11
6.05,-114.00,-15.00,-6.00,15.00,21.00,6.64,109.85,9000.00,10835.65,1.20,7283.99,9.00,890.00,0.00,0.00,7.28,710.10,3.69
2.55,-101.00,-6.00,10.00,11.00,19.00,19.56,44.59,50000.00,20450.94,0.41,1043.00,50.00,2510.00,0.00,0.00,1.04,710.10,1.96
0.65,-93.00,-6.00,23.00,10.00,19.00,39.39,12.07,100000.00,20307.61,0.20,132.00,100.00,2510.00,0.00,0.00,0.13,710.10,1.97
2.25,-94.00,-8.00,24.00,11.00,11.00,10.24,46.63,26000.00,20314.68,0.78,1758.01,26.00,890.00,0.00,0.00,1.76,710.10,1.97
2.00,-101.00,-6.00,22.00,13.00,11.00,43.48,38.60,80000.00,14719.95,0.18,368.00,80.00,1770.00,0.00,0.00,0.37,710.10,2.72
0.60,-75.00,-6.00,31.00,15.00,11.00,28.40,11.84,38000.00,10703.28,0.28,169.00,38.00,1770.00,0.00,0.00,0.17,710.10,3.74
0.50,-66.00,-5.00,25.00,15.00,11.00,30.30,9.91,41000.00,10823.98,0.26,132.00,41.00,1770.00,0.00,0.00,0.13,710.10,3.70
0.50,-83.00,-6.00,30.00,15.00,11.00,19.61,10.11,27000.00,11015.97,0.41,204.00,27.00,1770.00,0.00,0.00,0.20,710.10,3.63
0.60,-74.00,-6.00,30.00,15.00,5.00,24.87,12.01,33000.00,10614.94,0.32,193.00,33.00,1770.00,0.00,0.00,0.19,710.10,3.77
0.55,-68.00,-6.00,29.00,15.00,5.00,29.73,10.91,39000.00,10494.52,0.27,148.00,39.00,1770.00,0.00,0.00,0.15,710.10,3.81
0.50,-70.00,-5.00,31.00,15.00,5.00,27.40,10.02,37000.00,10803.94,0.29,146.00,37.00,1770.00,0.00,0.00,0.15,710.10,3.70
0.50,-71.00,-4.00,25.00,15.00,5.00,28.57,10.00,38000.00,10639.97,0.28,140.00,38.00,1770.00,0.00,0.00,0.14,710.10,3.76
0.55,-70.00,-4.00,32.00,13.00,5.00,25.00,11.04,47000.00,15039.94,0.32,176.00,47.00,1770.00,0.00,0.00,0.18,710.10,2.66
0.55,-75.00,-4.00,28.00,15.00,5.00,31.88,10.94,43000.00,10789.04,0.25,138.00,43.00,1770.00,0.00,0.00,0.14,710.10,3.71
0.50,-83.00,-5.00,30.00,15.00,5.00,22.86,10.06,31000.00,10849.97,0.35,175.00,31.00,1770.00,0.00,0.00,0.18,710.10,3.69
0.60,-89.00,-5.00,27.00,13.00,5.00,29.63,12.11,54000.00,14579.97,0.27,162.00,54.00,1770.00,0.00,0.00,0.16,710.10,2.74
0.60,-96.00,-5.00,24.00,13.00,10.00,25.40,11.88,47000.00,14804.96,0.31,189.00,47.00,1770.00,0.00,0.00,0.19,710.10,2.70
0.55,-79.00,-5.00,22.00,15.00,10.00,25.58,11.01,34000.00,10632.68,0.31,172.00,34.00,1770.00,0.00,0.00,0.17,710.10,3.76
