payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
2.50,-83.00,-5.00,25.00,12.00,4.00,20.41,49.05,44000.00,17247.97,0.39,980.00,44.00,1815.00,1.25,14.40,0.98,947.05,2.32
4.20,-82.00,-8.00,14.00,15.00,7.00,19.89,84.00,27000.00,10857.82,0.40,1689.00,27.00,1815.00,2.30,15.86,1.69,947.05,3.68
5.45,-95.00,-6.00,5.00,15.00,5.00,18.42,109.00,25000.00,10857.76,0.43,2367.00,25.00,1815.00,3.04,14.62,2.37,947.05,3.68
4.10,-90.00,-6.00,19.00,15.00,5.00,28.15,82.00,38000.00,10797.53,0.28,1165.00,38.00,1815.00,1.81,18.50,1.17,947.05,3.70
5.05,-96.00,-8.00,15.00,15.00,7.00,28.11,101.00,38000.00,10813.04,0.28,1437.00,38.00,1815.00,2.44,20.30,1.44,947.05,3.70
3.50,-82.00,-6.00,21.00,15.00,8.00,29.05,70.00,39000.00,10741.66,0.28,964.00,39.00,1815.00,1.07,7.52,0.96,947.05,3.72
6.00,-104.00,-11.00,-3.00,15.00,4.00,10.93,120.01,15000.00,10979.96,0.73,4392.00,15.00,1815.00,7.68,20.80,4.39,947.05,3.64
4.10,-91.00,-6.00,19.00,15.00,20.00,26.22,81.99,36000.00,10984.36,0.31,1251.00,36.00,1815.00,1.93,18.30,1.25,947.05,3.64
3.50,-85.00,-6.00,12.00,15.00,6.00,24.67,70.00,33000.00,10701.39,0.32,1135.00,33.00,1815.00,1.31,11.77,1.13,947.05,3.74
3.55,-88.00,-7.00,19.00,15.00,1.00,26.57,71.00,36000.00,10840.52,0.30,1069.00,36.00,1815.00,1.69,18.89,1.07,947.05,3.69
4.30,-90.00,-6.00,16.00,12.00,4.00,28.81,86.00,60000.00,16660.42,0.28,1194.00,60.00,1815.00,1.75,17.31,1.19,947.05,2.40
