payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
2.65,-84.00,-5.00,22.00,13.00,4.00,18.52,51.00,34000.00,14690.47,0.43,1145.00,34.00,1815.00,1.32,11.77,1.14,911.19,2.72
4.25,-83.00,-9.00,10.00,13.00,5.00,17.86,85.19,33000.00,14783.95,0.45,1904.00,33.00,1815.00,2.14,9.73,1.90,911.19,2.71
4.55,-95.00,-7.00,6.00,10.00,6.00,16.79,91.00,52000.00,24777.10,0.48,2168.01,52.00,1815.00,2.83,15.09,2.17,911.19,1.61
3.85,-90.00,-6.00,21.00,15.00,6.00,24.03,77.00,32000.00,10655.52,0.33,1282.00,32.00,1815.00,2.04,19.02,1.28,911.19,3.75
8.60,-85.00,-6.00,19.00,15.00,8.00,34.92,172.00,47000.00,10766.24,0.23,1970.00,47.00,1815.00,2.23,10.45,1.97,911.19,3.72
6.50,-105.00,-13.00,-3.00,15.00,13.00,11.24,130.00,15000.00,10677.68,0.71,4627.01,15.00,1815.00,7.89,20.36,4.63,911.19,3.75
3.45,-83.00,-6.00,15.00,15.00,7.00,18.83,69.00,26000.00,11048.08,0.42,1466.00,26.00,1815.00,1.63,8.38,1.47,911.19,3.62
3.50,-77.00,-5.00,23.00,11.00,2.00,26.98,70.00,68000.00,20166.75,0.30,1038.00,68.00,1815.00,0.97,1.52,1.04,911.19,1.98
3.50,-80.00,-7.00,13.00,15.00,2.00,25.27,70.00,34000.00,10763.37,0.32,1108.00,34.00,1815.00,1.25,10.08,1.11,911.19,3.72
4.05,-86.00,-8.00,18.00,15.00,7.00,28.40,81.00,38000.00,10705.62,0.28,1141.00,38.00,1815.00,1.74,18.09,1.14,911.19,3.74
