payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.50,-83.00,-8.00,24.00,15.00,4.00,26.02,69.00,36000.00,11067.39,0.31,1076.00,36.00,1815.00,1.37,14.50,1.08,1127.00,3.61
4.50,-92.00,-9.00,10.00,15.00,8.00,18.16,90.00,25000.00,11011.09,0.44,1982.01,25.00,1815.00,3.14,18.86,1.98,1127.00,3.63
6.10,-96.00,-7.00,0.00,9.00,16.00,9.18,122.00,32000.00,27897.59,0.87,5318.00,32.00,1815.00,7.92,17.66,5.32,1127.00,1.43
4.45,-78.00,-8.00,14.00,10.00,4.00,19.66,89.00,60000.00,24417.91,0.41,1811.00,60.00,1815.00,2.02,8.47,1.81,1127.00,1.64
4.65,-91.00,-6.00,19.00,11.00,9.00,9.53,93.00,24000.00,20139.28,0.84,3902.00,24.00,1815.00,5.73,17.38,3.90,1127.00,1.99
4.00,-88.00,-8.00,18.00,15.00,7.00,30.22,80.00,41000.00,10854.71,0.26,1059.00,41.00,1815.00,1.53,17.03,1.06,1127.00,3.69
4.05,-89.00,-6.00,15.00,15.00,4.00,24.47,81.00,33000.00,10788.10,0.33,1324.00,33.00,1815.00,2.11,19.03,1.32,1127.00,3.71
7.05,-101.00,-14.00,0.00,15.00,19.00,19.67,141.01,27000.00,10979.96,0.41,2867.00,27.00,1815.00,4.72,19.70,2.87,1127.00,3.64
4.70,-93.00,-8.00,7.00,11.00,6.00,28.75,93.99,71000.00,19759.06,0.28,1308.00,71.00,1815.00,1.81,16.17,1.31,1127.00,2.02
2.60,-82.00,-6.00,17.00,15.00,2.00,24.41,52.01,33000.00,10813.82,0.33,852.00,33.00,1815.00,0.93,6.70,0.85,1127.00,3.70
4.05,-87.00,-7.00,22.00,15.00,3.00,25.98,80.99,36000.00,11084.38,0.31,1247.00,36.00,1815.00,2.11,20.22,1.25,1127.00,3.61
4.70,-94.00,-8.00,11.00,15.00,3.00,25.41,94.00,34000.00,10706.34,0.31,1480.00,34.00,1815.00,2.16,17.28,1.48,1127.00,3.74
