payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.50,-83.00,-8.00,20.00,11.00,4.00,14.78,68.08,37000.00,20022.19,0.54,1894.00,37.00,1815.00,2.16,10.80,1.89,1051.08,2.00
4.70,-91.00,-9.00,11.00,15.00,7.00,29.24,94.00,39000.00,10671.01,0.27,1286.00,39.00,1815.00,2.08,19.30,1.29,1051.08,3.75
5.65,-88.00,-9.00,10.00,10.00,12.00,17.43,113.00,54000.00,24782.58,0.46,2593.00,54.00,1815.00,3.58,16.12,2.59,1051.08,1.61
3.50,-83.00,-6.00,20.00,14.00,4.00,24.50,70.00,40000.00,13062.82,0.33,1143.00,40.00,1815.00,1.27,7.79,1.14,1051.08,3.06
6.05,-105.00,-7.00,15.00,15.00,10.00,3.10,120.99,4000.00,10337.82,2.58,15636.01,4.00,2650.00,28.43,21.44,15.64,1051.08,3.87
6.15,-112.00,-8.00,11.00,15.00,11.00,3.89,123.01,5000.00,10286.13,2.06,12651.99,5.00,2650.00,22.65,21.19,12.65,1051.08,3.89
6.20,-93.00,-10.00,-2.00,6.00,10.00,20.23,123.99,100000.00,39548.16,0.40,2451.99,100.00,1815.00,4.25,20.64,2.45,1051.08,1.01
3.05,-84.00,-6.00,22.00,11.00,8.00,19.69,61.01,50000.00,20311.37,0.41,1239.00,50.00,1815.00,1.41,10.48,1.24,1051.08,1.97
4.00,-88.00,-10.00,9.00,15.00,8.00,29.41,80.00,39000.00,10607.95,0.27,1088.00,39.00,1815.00,1.46,15.62,1.09,1051.08,3.77
3.50,-82.00,-5.00,13.00,15.00,3.00,25.83,70.00,34000.00,10530.23,0.31,1084.00,34.00,1815.00,1.22,9.73,1.08,1051.08,3.80
4.25,-93.00,-6.00,10.00,12.00,5.00,26.17,85.00,56000.00,17116.16,0.31,1299.00,56.00,1815.00,1.88,17.05,1.30,1051.08,2.34
