payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.35,-76.00,-5.00,29.00,15.00,7.00,27.89,66.04,38000.00,10900.86,0.29,961.00,38.00,1815.00,0.90,1.00,0.96,696.15,3.67
2.60,-81.00,-9.00,28.00,15.00,1.00,28.49,52.00,38000.00,10669.17,0.28,730.00,38.00,1815.00,0.83,10.62,0.73,696.15,3.75
3.55,-90.00,-6.00,24.00,14.00,6.00,29.37,71.00,48000.00,13074.88,0.27,967.00,48.00,1815.00,1.38,16.86,0.97,696.15,3.06
2.60,-78.00,-6.00,25.00,15.00,1.00,24.36,52.00,33000.00,10839.17,0.33,854.00,33.00,1815.00,0.91,5.98,0.85,696.15,3.69
3.50,-76.00,-5.00,39.00,15.00,13.00,27.83,70.00,37000.00,10634.82,0.29,1006.00,37.00,1815.00,0.96,2.62,1.01,696.15,3.76
3.05,-79.00,-5.00,38.00,14.00,3.00,26.24,60.11,43000.00,13111.41,0.30,930.00,43.00,1815.00,0.88,2.28,0.93,696.15,3.05
3.50,-87.00,-6.00,16.00,12.00,8.00,27.83,70.00,58000.00,16670.80,0.29,1006.00,58.00,1815.00,1.58,18.69,1.01,696.15,2.40
3.50,-81.00,-6.00,16.00,15.00,17.00,25.43,70.00,34000.00,10695.40,0.31,1101.00,34.00,1815.00,1.18,6.23,1.10,696.15,3.74
3.50,-82.00,-5.00,16.00,15.00,5.00,26.92,70.00,37000.00,10994.24,0.30,1040.00,37.00,1815.00,1.22,12.19,1.04,696.15,3.64
3.90,-82.00,-5.00,22.00,12.00,7.00,23.67,78.00,51000.00,17235.33,0.34,1318.00,51.00,1815.00,1.49,9.97,1.32,696.15,2.32
