payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
5.45,-89.00,-6.00,29.00,11.00,20.00,11.23,114.54,28000.00,19954.39,0.71,3883.99,28.00,860.00,2.72,10.27,3.88,678.04,4.01
0.75,-92.00,-6.00,27.00,10.00,20.00,9.22,10.50,28000.00,24303.89,0.87,651.00,28.00,860.00,0.46,10.73,0.65,678.04,3.29
1.45,-89.00,-7.00,25.00,15.00,19.00,14.91,29.15,20000.00,10730.98,0.54,778.00,20.00,860.00,0.89,15.09,0.78,678.04,3.73
5.30,-105.00,-8.00,11.00,15.00,16.00,2.71,135.97,4000.00,11821.86,2.96,15664.02,4.00,860.00,25.78,21.08,15.66,678.04,6.77
1.80,-105.00,-8.00,18.00,8.00,15.00,6.90,22.31,31000.00,35959.85,1.16,2088.00,31.00,860.00,2.68,16.92,2.09,678.04,2.22
4.85,-101.00,-6.00,21.00,15.00,16.00,6.06,101.48,8000.00,10564.91,1.32,6405.00,8.00,2630.00,8.60,15.61,6.41,678.04,3.79
1.90,-89.00,-6.00,32.00,10.00,17.00,15.08,32.46,47000.00,24934.68,0.53,1008.00,47.00,860.00,0.70,10.06,1.01,678.04,3.21
0.80,-82.00,-6.00,22.00,12.00,17.00,14.71,15.40,31000.00,16856.19,0.54,435.00,31.00,860.00,0.30,9.42,0.43,678.04,4.75
0.65,-65.00,-4.00,32.00,15.00,17.00,14.69,12.92,20000.00,10892.28,0.54,354.00,20.00,860.00,0.19,-7.39,0.35,678.04,7.34
0.90,-66.00,-5.00,26.00,15.00,17.00,8.64,18.67,12000.00,11106.62,0.93,833.00,12.00,1865.00,0.77,-3.98,0.83,678.04,3.60
1.55,-106.00,-6.00,12.00,10.00,13.00,13.73,30.88,41000.00,23885.64,0.58,903.00,41.00,2630.00,1.57,20.72,0.90,678.04,1.67
2.00,-99.00,-6.00,18.00,15.00,13.00,21.30,40.07,29000.00,10889.46,0.38,751.00,29.00,2630.00,1.19,18.83,0.75,678.04,3.67
0.70,-100.00,-5.00,16.00,15.00,8.00,9.52,13.74,13000.00,10919.95,0.84,588.00,13.00,2630.00,1.00,20.28,0.59,678.04,3.66
0.95,-100.00,-6.00,22.00,11.00,8.00,14.99,18.80,38000.00,20279.92,0.53,507.00,38.00,2630.00,0.83,19.69,0.51,678.04,1.97
1.80,-87.00,-5.00,29.00,14.00,11.00,8.02,37.29,13000.00,12971.06,1.00,1796.00,13.00,860.00,1.26,10.17,1.80,678.04,3.08
1.85,-114.00,-9.00,24.00,10.00,13.00,4.34,38.62,13000.00,23941.01,1.84,3407.01,13.00,2630.00,4.89,16.95,3.41,678.04,1.67
