payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
4.30,-107.00,-7.00,12.00,12.00,14.00,3.99,128.95,9000.00,18066.89,2.01,8632.00,9.00,1865.00,15.43,21.16,8.63,989.10,2.21
3.65,-94.00,-6.00,16.00,15.00,14.00,30.58,65.44,41000.00,10727.37,0.26,955.00,41.00,2630.00,1.56,19.59,0.95,989.10,3.73
3.90,-87.00,-6.00,21.00,15.00,4.00,24.70,79.06,33000.00,10686.87,0.32,1263.00,33.00,1865.00,1.81,16.86,1.26,989.10,3.74
0.55,-73.00,-5.00,28.00,15.00,4.00,12.22,9.15,17000.00,11127.20,0.65,360.00,17.00,1865.00,0.33,-1.91,0.36,989.10,3.59
0.65,-73.00,-4.00,29.00,15.00,4.00,11.98,13.27,16000.00,10683.05,0.67,434.00,16.00,1865.00,0.40,-4.36,0.43,989.10,3.74
0.80,-75.00,-5.00,23.00,15.00,3.00,14.38,16.01,19000.00,10568.69,0.56,445.00,19.00,1865.00,0.41,-4.45,0.44,989.10,3.78
4.60,-104.00,-7.00,24.00,14.00,9.00,9.86,95.12,16000.00,12980.82,0.81,3732.00,16.00,2630.00,5.40,17.09,3.73,989.10,3.08
0.85,-96.00,-5.00,28.00,13.00,9.00,17.13,13.65,31000.00,14478.79,0.47,397.00,31.00,2630.00,0.46,11.84,0.40,989.10,2.76
0.65,-88.00,-6.00,39.00,12.00,9.00,17.33,12.89,38000.00,17538.39,0.46,300.00,38.00,2630.00,0.34,10.00,0.30,989.10,2.28
0.55,-83.00,-6.00,37.00,15.00,9.00,17.05,10.97,23000.00,10789.07,0.47,258.00,23.00,2630.00,0.32,14.08,0.26,989.10,3.71
0.50,-82.00,-8.00,32.00,15.00,9.00,17.09,9.94,23000.00,10763.95,0.47,234.00,23.00,2630.00,0.29,13.42,0.23,989.10,3.72
2.40,-90.00,-6.00,22.00,12.00,3.00,29.27,48.46,62000.00,16946.60,0.27,656.00,62.00,2630.00,0.96,17.39,0.66,989.10,2.36
2.00,-85.00,-6.00,21.00,10.00,6.00,9.26,41.09,28000.00,24177.90,0.86,1727.00,28.00,2630.00,1.99,11.70,1.73,989.10,1.65
0.65,-81.00,-5.00,21.00,12.00,6.00,4.30,12.47,9000.00,16726.10,1.86,1208.00,9.00,2630.00,1.31,6.48,1.21,989.10,2.39
0.90,-91.00,-7.00,22.00,15.00,4.00,17.73,17.41,24000.00,10826.60,0.45,406.00,24.00,2630.00,0.59,17.12,0.41,989.10,3.69
0.50,-90.00,-6.00,28.00,14.00,4.00,13.99,9.65,23000.00,13155.92,0.57,286.00,23.00,2630.00,0.32,10.30,0.29,989.10,3.04
0.50,-85.00,-6.00,24.00,15.00,4.00,13.75,10.01,18000.00,10475.93,0.58,291.00,18.00,2630.00,0.32,7.58,0.29,989.10,3.82
0.55,-85.00,-6.00,25.00,15.00,4.00,14.86,11.00,20000.00,10763.61,0.54,296.00,20.00,2630.00,0.33,7.58,0.30,989.10,3.72
0.65,-85.00,-6.00,25.00,12.00,4.00,14.86,13.06,31000.00,16692.24,0.54,350.00,31.00,2630.00,0.39,7.58,0.35,989.10,2.40
0.50,-88.00,-6.00,24.00,15.00,4.00,13.33,9.94,18000.00,10799.95,0.60,300.00,18.00,2630.00,0.44,17.45,0.30,989.10,3.70
0.70,-88.00,-6.00,21.00,15.00,4.00,14.89,14.09,20000.00,10742.80,0.54,376.00,20.00,2630.00,0.47,13.95,0.38,989.10,3.72
0.75,-86.00,-7.00,23.00,15.00,4.00,13.86,15.25,19000.00,10969.26,0.58,433.00,19.00,2630.00,0.49,10.12,0.43,989.10,3.65
3.55,-104.00,-7.00,16.00,13.00,9.00,17.68,72.01,33000.00,14928.92,0.45,1605.99,33.00,2630.00,2.90,21.31,1.61,989.10,2.68
0.50,-89.00,-6.00,39.00,15.00,9.00,12.90,8.68,17000.00,10539.94,0.62,310.00,17.00,2630.00,0.35,10.06,0.31,989.10,3.80
0.65,-98.00,-5.00,24.00,13.00,9.00,14.02,13.03,26000.00,14839.97,0.57,371.00,26.00,2630.00,0.59,18.94,0.37,989.10,2.70
0.50,-99.00,-5.00,22.00,12.00,9.00,10.31,10.05,22000.00,17071.96,0.78,388.00,22.00,2630.00,0.62,19.16,0.39,989.10,2.34
0.80,-112.00,-8.00,25.00,9.00,9.00,7.10,16.49,25000.00,28156.13,1.13,901.00,25.00,2630.00,1.31,17.22,0.90,989.10,1.42
5.00,-107.00,-9.00,-7.00,15.00,14.00,2.20,138.48,3000.00,10912.17,3.64,18187.02,3.00,860.00,28.80,20.48,18.19,989.10,3.67
