payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.00,-91.00,-6.00,13.00,15.00,21.00,6.98,127.37,9000.00,10318.45,1.15,6878.99,9.00,860.00,8.85,16.94,6.88,770.09,7.75
6.05,-116.00,-16.00,-10.00,15.00,26.00,2.36,134.74,3000.00,10163.76,3.39,20496.99,3.00,860.00,33.73,21.08,20.50,770.09,7.87
3.45,-101.00,-7.00,24.00,8.00,13.00,8.05,51.60,35000.00,34786.84,0.99,3429.00,35.00,860.00,4.08,15.70,3.43,770.09,2.30
3.70,-96.00,-5.00,28.00,15.00,29.00,13.96,72.65,19000.00,10886.46,0.57,2120.00,19.00,2630.00,2.40,10.23,2.12,770.09,3.67
5.25,-89.00,-8.00,28.00,14.00,17.00,9.08,107.51,15000.00,13219.95,0.88,4627.00,15.00,860.00,4.49,13.80,4.63,770.09,6.05
0.55,-88.00,-5.00,30.00,12.00,17.00,10.35,6.76,22000.00,16999.90,0.77,425.00,22.00,860.00,0.30,10.00,0.42,770.09,4.71
0.50,-81.00,-5.00,36.00,15.00,17.00,11.73,9.92,16000.00,10911.91,0.68,341.00,16.00,860.00,0.22,5.66,0.34,770.09,7.33
0.55,-72.00,-5.00,37.00,13.00,17.00,11.70,11.04,22000.00,15039.91,0.68,376.00,22.00,860.00,0.21,-5.98,0.38,770.09,5.32
0.60,-89.00,-6.00,30.00,15.00,17.00,6.88,12.45,9000.00,10469.96,1.16,698.00,9.00,860.00,0.49,10.06,0.70,770.09,7.64
0.50,-67.00,-5.00,32.00,15.00,6.00,10.26,9.59,14000.00,10920.01,0.78,390.00,14.00,1865.00,0.36,-8.14,0.39,770.09,3.66
1.00,-74.00,-5.00,37.00,15.00,5.00,20.46,20.02,28000.00,10947.98,0.39,391.00,28.00,1865.00,0.36,-4.72,0.39,770.09,3.65
0.50,-80.00,-6.00,39.00,15.00,5.00,10.13,9.99,14000.00,11059.98,0.79,395.00,14.00,1865.00,0.37,0.73,0.40,770.09,3.62
0.50,-79.00,-6.00,35.00,15.00,5.00,13.61,9.89,18000.00,10583.96,0.59,294.00,18.00,1865.00,0.28,0.70,0.29,770.09,3.78
0.50,-80.00,-5.00,39.00,15.00,5.00,12.62,10.03,17000.00,10778.00,0.63,317.00,17.00,1865.00,0.33,5.47,0.32,770.09,3.71
0.50,-78.00,-5.00,26.00,15.00,5.00,11.17,10.04,15000.00,10739.98,0.72,358.00,15.00,1865.00,0.39,6.94,0.36,770.09,3.72
0.50,-75.00,-4.00,27.00,15.00,5.00,10.44,10.05,14000.00,10723.96,0.77,383.00,14.00,1865.00,0.35,-4.47,0.38,770.09,3.73
0.50,-91.00,-5.00,24.00,14.00,5.00,11.94,9.94,20000.00,13400.00,0.67,335.00,20.00,1865.00,0.47,16.59,0.34,770.09,2.99
0.55,-90.00,-5.00,36.00,15.00,5.00,12.54,11.01,17000.00,10849.02,0.64,351.00,17.00,1865.00,0.40,10.45,0.35,770.09,3.69
0.55,-95.00,-5.00,20.00,12.00,5.00,12.75,11.00,27000.00,16936.26,0.63,345.00,27.00,1865.00,0.55,19.20,0.34,770.09,2.36
0.60,-85.00,-4.00,38.00,15.00,5.00,12.00,12.04,16000.00,10666.67,0.67,400.00,16.00,1865.00,0.49,13.52,0.40,770.09,3.75
0.65,-88.00,-5.00,37.00,15.00,5.00,12.97,13.03,17000.00,10487.68,0.62,401.00,17.00,1865.00,0.46,11.05,0.40,770.09,3.81
0.50,-92.00,-5.00,29.00,12.00,5.00,10.31,9.95,22000.00,17071.96,0.78,388.00,22.00,1865.00,0.44,10.38,0.39,770.09,2.34
0.50,-92.00,-6.00,38.00,12.00,5.00,10.93,9.99,24000.00,17567.94,0.73,366.00,24.00,1865.00,0.42,10.42,0.37,770.09,2.28
0.55,-91.00,-5.00,37.00,14.00,5.00,11.61,11.01,19000.00,13092.73,0.69,379.00,19.00,1865.00,0.43,10.31,0.38,770.09,3.06
0.50,-105.00,-6.00,27.00,9.00,5.00,10.72,9.98,37000.00,27601.90,0.75,373.00,37.00,1865.00,0.54,17.06,0.37,770.09,1.45
