payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.00,-98.00,-6.00,13.00,12.00,22.00,7.98,126.42,17000.00,17033.94,1.00,6012.00,17.00,860.00,8.05,17.61,6.01,699.01,4.70
6.05,-120.00,-14.00,-13.00,15.00,80.00,0.58,201.00,1000.00,13806.22,13.81,83527.90,1.00,1865.00,149.71,21.20,83.53,699.01,2.90
5.15,-104.00,-6.00,-6.00,6.00,40.00,2.56,51.05,18000.00,56177.36,3.12,16073.03,18.00,860.00,25.95,20.78,16.07,699.01,0.71
1.10,-91.00,-5.00,19.00,13.00,33.00,13.44,6.54,25000.00,14886.27,0.60,655.00,25.00,860.00,0.84,16.89,0.65,699.01,5.37
1.75,-85.00,-6.00,20.00,9.00,15.00,9.10,35.88,32000.00,28141.61,0.88,1539.00,32.00,860.00,1.09,10.59,1.54,699.01,2.84
0.55,-86.00,-6.00,29.00,9.00,15.00,6.26,10.13,22000.00,28119.91,1.28,703.00,22.00,860.00,0.50,11.25,0.70,699.01,2.84
0.95,-79.00,-7.00,27.00,15.00,6.00,14.13,18.86,19000.00,10760.00,0.57,538.00,19.00,860.00,0.31,-1.93,0.54,699.01,3.72
0.55,-80.00,-6.00,23.00,11.00,6.00,14.33,10.78,35000.00,19536.29,0.56,307.00,35.00,860.00,0.18,-1.90,0.31,699.01,2.05
2.60,-98.00,-6.00,26.00,14.00,10.00,21.51,52.67,35000.00,13017.26,0.37,967.00,35.00,1865.00,1.34,16.17,0.97,699.01,3.07
0.55,-65.00,-6.00,31.00,15.00,10.00,11.96,20.38,16000.00,10705.38,0.67,368.00,16.00,1865.00,0.34,-7.45,0.37,699.01,3.74
0.50,-77.00,-7.00,26.00,15.00,10.00,10.64,10.00,14000.00,10528.00,0.75,376.00,14.00,1865.00,0.35,-0.51,0.38,699.01,3.80
0.80,-67.00,-4.00,27.00,15.00,5.00,16.41,16.05,22000.00,10724.97,0.49,390.00,22.00,1865.00,0.36,-6.75,0.39,699.01,3.73
0.50,-72.00,-5.00,29.00,15.00,5.00,12.42,9.92,17000.00,10947.96,0.64,322.00,17.00,1865.00,0.30,-6.53,0.32,699.01,3.65
0.50,-80.00,-5.00,29.00,15.00,5.00,11.17,10.05,15000.00,10739.98,0.72,358.00,15.00,1865.00,0.38,5.59,0.36,699.01,3.72
0.50,-79.00,-5.00,29.00,15.00,5.00,10.96,9.98,15000.00,10950.00,0.73,365.00,15.00,1865.00,0.39,6.14,0.37,699.01,3.65
0.55,-91.00,-5.00,29.00,15.00,5.00,12.43,11.02,17000.00,10941.80,0.64,354.00,17.00,1865.00,0.40,10.61,0.35,699.01,3.66
0.55,-89.00,-5.00,27.00,15.00,5.00,11.76,11.01,16000.00,10879.91,0.68,374.00,16.00,1865.00,0.42,9.83,0.37,699.01,3.68
0.60,-95.00,-6.00,24.00,11.00,5.00,12.57,12.01,32000.00,20373.24,0.64,382.00,32.00,1865.00,0.61,19.00,0.38,699.01,1.96
0.50,-83.00,-5.00,27.00,15.00,5.00,11.83,9.96,16000.00,10815.93,0.68,338.00,16.00,1865.00,0.40,12.59,0.34,699.01,3.70
0.65,-101.00,-7.00,18.00,15.00,5.00,12.04,13.22,16000.00,10633.79,0.66,432.00,16.00,1865.00,0.62,16.89,0.43,699.01,3.76
0.60,-110.00,-8.00,20.00,11.00,12.00,8.57,11.96,22000.00,20533.26,0.93,560.00,22.00,1865.00,0.80,16.95,0.56,699.01,1.95
