payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
5.50,-109.00,-8.00,6.00,11.00,9.00,13.95,126.23,35000.00,20077.15,0.57,3154.99,35.00,2630.00,5.67,21.25,3.15,974.02,1.99
4.35,-86.00,-4.00,29.00,14.00,7.00,31.35,82.84,51000.00,13013.73,0.26,1110.00,51.00,2630.00,1.29,11.94,1.11,974.02,3.07
0.60,-87.00,-4.00,27.00,15.00,7.00,18.32,11.14,25000.00,10916.61,0.44,262.00,25.00,2630.00,0.30,10.61,0.26,974.02,3.66
0.55,-88.00,-4.00,26.00,15.00,7.00,18.11,10.99,25000.00,11045.39,0.44,243.00,25.00,2630.00,0.33,15.55,0.24,974.02,3.62
3.85,-106.00,-7.00,27.00,12.00,9.00,10.51,79.73,23000.00,17509.80,0.76,2931.00,23.00,2630.00,4.24,17.09,2.93,974.02,2.28
0.90,-99.00,-6.00,22.00,11.00,9.00,18.70,15.42,46000.00,19677.67,0.43,385.00,46.00,2630.00,0.62,19.39,0.38,974.02,2.03
0.50,-93.00,-9.00,19.00,13.00,9.00,16.33,9.85,30000.00,14699.94,0.49,245.00,30.00,2630.00,0.35,17.06,0.24,974.02,2.72
0.50,-86.00,-6.00,36.00,15.00,9.00,14.81,10.05,20000.00,10799.94,0.54,270.00,20.00,2630.00,0.31,11.25,0.27,974.02,3.70
0.55,-83.00,-5.00,29.00,15.00,9.00,14.47,10.99,20000.00,11054.53,0.55,304.00,20.00,2630.00,0.39,14.80,0.30,974.02,3.62
1.05,-80.00,-4.00,40.00,15.00,11.00,7.24,21.91,10000.00,11047.57,1.10,1160.00,10.00,2630.00,1.25,6.39,1.16,974.02,3.62
0.50,-89.00,-7.00,37.00,15.00,11.00,4.50,9.69,6000.00,10667.97,1.78,889.00,6.00,2630.00,1.11,13.89,0.89,974.02,3.75
0.50,-88.00,-7.00,39.00,10.00,11.00,5.37,9.88,17000.00,25329.89,1.49,745.00,17.00,2630.00,0.94,14.19,0.74,974.02,1.58
1.20,-90.00,-6.00,21.00,15.00,11.00,20.30,23.92,28000.00,11036.60,0.39,473.00,28.00,2630.00,0.61,14.88,0.47,974.02,3.62
0.55,-92.00,-6.00,19.00,12.00,6.00,13.66,10.67,29000.00,16978.18,0.59,322.00,29.00,2630.00,0.43,15.47,0.32,974.02,2.36
0.70,-83.00,-5.00,22.00,10.00,7.00,2.33,16.05,7000.00,23989.96,3.43,2399.01,7.00,2630.00,2.70,9.73,2.40,974.02,1.67
1.35,-94.00,-6.00,22.00,15.00,7.00,12.13,25.75,16000.00,10548.09,0.66,890.00,16.00,2630.00,1.29,17.09,0.89,974.02,3.79
0.90,-94.00,-6.00,25.00,15.00,5.00,19.25,17.45,26000.00,10804.41,0.42,374.00,26.00,2630.00,0.53,16.81,0.37,974.02,3.70
0.60,-88.00,-5.00,20.00,13.00,5.00,14.50,11.75,27000.00,14894.91,0.55,331.00,27.00,2630.00,0.41,13.61,0.33,974.02,2.69
0.60,-88.00,-6.00,21.00,15.00,5.00,13.56,12.03,18000.00,10619.94,0.59,354.00,18.00,2630.00,0.43,13.16,0.35,974.02,3.77
0.55,-100.00,-7.00,28.00,11.00,9.00,12.72,97.99,32000.00,20130.85,0.63,346.00,32.00,2630.00,0.46,15.42,0.35,974.02,1.99
0.60,-95.00,-6.00,32.00,11.00,9.00,13.71,12.23,34000.00,19833.31,0.58,350.00,34.00,2630.00,0.40,11.61,0.35,974.02,2.02
0.70,-90.00,-5.00,27.00,15.00,9.00,11.69,13.88,16000.00,10948.50,0.68,479.00,16.00,2630.00,0.55,10.69,0.48,974.02,3.65
0.50,-92.00,-6.00,39.00,15.00,9.00,9.20,9.96,13000.00,11309.95,0.87,435.00,13.00,2630.00,0.49,9.84,0.43,974.02,3.54
0.50,-99.00,-5.00,24.00,11.00,9.00,11.63,9.93,29000.00,19951.84,0.69,344.00,29.00,2630.00,0.53,18.50,0.34,974.02,2.00
0.60,-102.00,-6.00,32.00,13.00,9.00,10.55,12.10,20000.00,15166.60,0.76,455.00,20.00,2630.00,0.66,17.03,0.45,974.02,2.64
5.60,-117.00,-11.00,2.00,15.00,26.00,3.94,132.16,5000.00,10149.97,2.03,11368.00,5.00,2630.00,20.16,21.03,11.37,974.02,3.94
6.05,-98.00,-7.00,6.00,15.00,15.00,1.85,135.67,3000.00,12950.01,4.32,26115.95,3.00,860.00,32.79,16.55,26.12,974.02,3.09
1.55,-106.00,-12.00,25.00,15.00,60.00,5.93,6.83,8000.00,10787.05,1.35,2090.00,8.00,1865.00,3.01,17.03,2.09,974.02,3.71
