payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-100.00,-9.00,3.00,5.00,17.00,7.19,8.42,69000.00,76727.73,1.11,556.00,69.00,1845.00,0.95,20.33,0.56,880.07,1.04
0.55,-97.00,-12.00,-1.00,6.00,17.00,8.91,10.94,62000.00,55687.04,0.90,494.00,62.00,1845.00,0.65,15.33,0.49,880.07,1.44
0.50,-97.00,-12.00,0.00,6.00,17.00,7.37,10.04,53000.00,57557.79,1.09,543.00,53.00,1845.00,0.72,15.39,0.54,880.07,1.39
0.55,-98.00,-14.00,1.00,5.00,17.00,5.74,11.24,54000.00,75206.95,1.39,766.00,54.00,1845.00,1.01,15.17,0.77,880.07,1.06
0.55,-97.00,-11.00,-2.00,6.00,17.00,5.42,11.13,38000.00,56101.60,1.48,812.00,38.00,1845.00,1.09,15.53,0.81,880.07,1.43
0.50,-96.00,-11.00,2.00,9.00,17.00,5.67,9.84,20000.00,28199.89,1.41,705.00,20.00,1845.00,0.92,15.09,0.71,880.07,2.84
0.50,-95.00,-11.00,-3.00,4.00,17.00,4.95,10.09,68000.00,109887.67,1.62,808.00,68.00,1845.00,1.29,19.12,0.81,880.07,0.73
0.50,-91.00,-10.00,2.00,5.00,10.00,3.07,10.50,30000.00,78179.72,2.61,1303.00,30.00,1845.00,2.12,19.45,1.30,880.07,0.68
0.50,-100.00,-19.00,-9.00,15.00,11.00,8.97,9.11,12000.00,10703.96,0.89,446.00,12.00,1845.00,0.67,17.91,0.45,880.07,7.47
0.50,-100.00,-18.00,-7.00,4.00,17.00,3.47,10.76,48000.00,110591.43,2.30,1152.00,48.00,1845.00,1.51,15.19,1.15,880.07,0.48
0.50,-92.00,-8.00,5.00,6.00,13.00,7.23,9.39,51000.00,56405.79,1.11,553.00,51.00,1845.00,0.86,18.55,0.55,880.07,1.42
0.50,-93.00,-9.00,2.00,6.00,13.00,9.35,9.88,67000.00,57351.78,0.86,428.00,67.00,1845.00,0.67,18.64,0.43,880.07,1.39
0.50,-88.00,-11.00,3.00,9.00,13.00,8.79,9.98,31000.00,28209.90,0.91,455.00,31.00,1845.00,0.61,15.69,0.46,880.07,2.84
0.50,-90.00,-12.00,1.00,6.00,13.00,6.44,10.19,46000.00,57131.77,1.24,621.00,46.00,1845.00,0.83,15.42,0.62,880.07,1.40
0.50,-90.00,-7.00,7.00,8.00,12.00,7.10,9.95,32000.00,36031.88,1.13,563.00,32.00,1845.00,0.80,16.66,0.56,880.07,1.48
0.50,-94.00,-14.00,0.00,4.00,12.00,9.28,9.86,100000.00,86199.65,0.86,431.00,100.00,1845.00,0.53,13.67,0.43,880.07,0.62
0.50,-90.00,-10.00,4.00,8.00,12.00,10.26,9.99,45000.00,35100.04,0.78,390.00,45.00,1845.00,0.58,17.45,0.39,880.07,1.52
0.55,-83.00,-7.00,12.00,14.00,12.00,10.63,11.01,17000.00,12796.27,0.75,414.00,17.00,1845.00,0.44,6.25,0.41,880.07,4.17
0.50,-90.00,-9.00,7.00,9.00,12.00,8.81,10.03,31000.00,28147.88,0.91,454.00,31.00,1845.00,0.60,15.16,0.45,880.07,1.89
0.50,-84.00,-10.00,9.00,8.00,12.00,8.11,10.04,35000.00,34509.87,0.99,493.00,35.00,1845.00,0.49,3.53,0.49,880.07,1.55
0.50,-76.00,-7.00,16.00,14.00,12.00,10.26,9.91,17000.00,13260.01,0.78,390.00,17.00,1845.00,0.38,3.00,0.39,880.07,4.02
0.50,-76.00,-7.00,16.00,12.00,12.00,8.51,10.08,19000.00,17859.93,0.94,470.00,19.00,1845.00,0.46,3.00,0.47,880.07,2.99
0.50,-75.00,-10.00,15.00,15.00,12.00,10.67,9.89,14000.00,10499.97,0.75,375.00,14.00,1845.00,0.35,0.02,0.38,880.07,5.08
0.50,-66.00,-8.00,17.00,13.00,12.00,9.80,10.01,18000.00,14687.94,0.82,408.00,18.00,1845.00,0.38,-5.69,0.41,880.07,3.63
0.50,-76.00,-11.00,9.00,8.00,12.00,8.73,10.07,38000.00,34807.86,0.92,458.00,38.00,1845.00,0.43,-0.95,0.46,880.07,1.53
0.50,-74.00,-8.00,15.00,15.00,1.00,11.14,9.87,15000.00,10769.96,0.72,359.00,15.00,1845.00,0.36,4.47,0.36,880.07,4.95
0.50,-74.00,-9.00,2.00,7.00,1.00,8.91,10.13,21000.00,18857.93,0.90,449.00,21.00,1845.00,0.42,-1.98,0.45,880.07,2.83
0.50,-72.00,-6.00,10.00,10.00,11.00,7.80,10.06,24000.00,24623.91,1.03,513.00,24.00,1845.00,0.48,2.22,0.51,880.07,2.17
0.50,-72.00,-6.00,15.00,12.00,11.00,9.48,9.89,20000.00,16879.93,0.84,422.00,20.00,1845.00,0.39,-4.55,0.42,880.07,3.16
0.50,-73.00,-8.00,4.00,10.00,11.00,8.05,10.10,25000.00,24849.91,0.99,497.00,25.00,1845.00,0.49,3.67,0.50,880.07,2.15
0.50,-73.00,-7.00,18.00,15.00,11.00,9.30,9.93,13000.00,11179.96,0.86,430.00,13.00,1845.00,0.42,3.05,0.43,880.07,4.77
0.55,-73.00,-7.00,7.00,11.00,11.00,6.35,11.29,16000.00,20159.92,1.26,693.00,16.00,1845.00,0.65,0.83,0.69,880.07,2.65
0.50,-68.00,-9.00,15.00,12.00,11.00,9.24,9.73,20000.00,17319.93,0.87,433.00,20.00,1845.00,0.40,-5.12,0.43,880.07,3.08
0.50,-68.00,-5.00,23.00,15.00,11.00,7.08,10.13,9000.00,10169.97,1.13,565.00,9.00,1845.00,0.52,-4.58,0.57,880.07,5.24
0.50,-79.00,-10.00,14.00,12.00,11.00,6.94,10.01,15000.00,17279.94,1.15,576.00,15.00,1845.00,0.54,-0.63,0.58,880.07,3.09
0.50,-79.00,-12.00,13.00,11.00,11.00,9.50,9.84,24000.00,20207.93,0.84,421.00,24.00,1845.00,0.41,3.41,0.42,880.07,2.64
0.50,-73.00,-8.00,21.00,10.00,11.00,9.22,10.04,28000.00,24303.89,0.87,434.00,28.00,1845.00,0.41,1.78,0.43,880.07,2.19
0.50,-71.00,-5.00,-1.00,6.00,1.00,8.39,10.01,60000.00,57239.76,0.95,477.00,60.00,1845.00,0.44,-1.69,0.48,880.07,0.93
0.50,-69.00,-7.00,22.00,15.00,1.00,10.34,9.92,14000.00,10835.91,0.77,387.00,14.00,1845.00,0.36,-1.88,0.39,880.07,4.92
0.50,-65.00,-5.00,25.00,15.00,1.00,8.95,10.04,12000.00,10727.96,0.89,447.00,12.00,1845.00,0.41,-5.02,0.45,880.07,4.97
0.50,-82.00,-6.00,21.00,12.00,1.00,7.77,10.11,17000.00,17509.93,1.03,515.00,17.00,1845.00,0.57,8.42,0.52,880.07,3.05
0.50,-87.00,-7.00,15.00,11.00,1.00,9.43,9.89,24000.00,20351.92,0.85,424.00,24.00,1845.00,0.54,14.47,0.42,880.07,2.62
0.50,-87.00,-8.00,14.00,8.00,1.00,9.28,10.00,40000.00,34479.86,0.86,431.00,40.00,1845.00,0.58,15.80,0.43,880.07,1.55
0.50,-88.00,-6.00,18.00,11.00,1.00,9.98,9.97,25000.00,20049.92,0.80,401.00,25.00,1845.00,0.57,16.88,0.40,880.07,2.66
0.50,-87.00,-9.00,21.00,10.00,1.00,9.43,10.04,29000.00,24591.90,0.85,424.00,29.00,1845.00,0.59,16.38,0.42,880.07,2.17
0.50,-84.00,-7.00,16.00,11.00,1.00,9.37,9.98,24000.00,20495.92,0.85,427.00,24.00,1845.00,0.47,6.78,0.43,880.07,2.60
0.50,-89.00,-9.00,14.00,11.00,1.00,10.08,9.97,25000.00,19849.93,0.79,397.00,25.00,1845.00,0.50,14.27,0.40,880.07,2.69
0.50,-86.00,-8.00,20.00,11.00,1.00,9.17,10.04,23000.00,20055.92,0.87,436.00,23.00,1845.00,0.48,7.64,0.44,880.07,2.66
0.50,-92.00,-9.00,4.00,7.00,1.00,7.55,10.10,18000.00,19079.92,1.06,530.00,18.00,1845.00,0.83,18.73,0.53,880.07,2.80
0.50,-101.00,-11.00,0.00,8.00,1.00,4.80,10.26,21000.00,35027.88,1.67,834.00,21.00,1845.00,1.39,19.95,0.83,880.07,1.52
0.50,-97.00,-9.00,10.00,6.00,1.00,5.31,9.98,38000.00,57303.78,1.51,754.00,38.00,1845.00,1.28,20.33,0.75,880.07,0.93
