payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-103.00,-14.00,-9.00,4.00,18.00,5.30,9.88,74000.00,111739.65,1.51,755.00,74.00,1845.00,1.25,19.88,0.76,939.01,0.72
0.50,-97.00,-8.00,6.00,9.00,18.00,6.03,9.84,21000.00,27845.87,1.33,663.00,21.00,1845.00,1.12,20.16,0.66,939.01,2.87
0.50,-97.00,-12.00,-5.00,8.00,18.00,7.03,9.91,31000.00,35277.88,1.14,569.00,31.00,1845.00,0.74,15.03,0.57,939.01,2.27
0.50,-95.00,-11.00,2.00,8.00,18.00,6.37,10.07,28000.00,35167.87,1.26,628.00,28.00,1845.00,0.83,15.28,0.63,939.01,2.27
0.50,-97.00,-12.00,-4.00,6.00,18.00,4.76,10.20,34000.00,57187.79,1.68,841.00,34.00,1845.00,1.14,15.88,0.84,939.01,1.40
0.50,-97.00,-13.00,1.00,6.00,18.00,4.97,9.97,35000.00,56349.82,1.61,805.00,35.00,1845.00,1.03,14.67,0.81,939.01,1.42
0.50,-97.00,-10.00,-1.00,7.00,18.00,5.41,10.00,13000.00,19239.91,1.48,740.00,13.00,1845.00,1.04,16.59,0.74,939.01,4.16
0.50,-90.00,-10.00,2.00,7.00,18.00,10.13,9.62,24000.00,18959.97,0.79,395.00,24.00,1845.00,0.61,18.25,0.40,939.01,4.22
0.50,-90.00,-9.00,-3.00,7.00,9.00,5.48,10.34,13000.00,18979.94,1.46,730.00,13.00,1845.00,1.11,17.98,0.73,939.01,2.81
0.50,-96.00,-12.00,-4.00,6.00,11.00,8.75,9.71,62000.00,56667.77,0.91,457.00,62.00,1845.00,0.75,19.73,0.46,939.01,0.94
0.50,-102.00,-13.00,-2.00,5.00,17.00,6.41,10.18,61000.00,76127.72,1.25,624.00,61.00,1845.00,1.05,20.16,0.62,939.01,0.70
0.50,-92.00,-8.00,4.00,10.00,13.00,9.57,9.80,29000.00,24243.92,0.84,418.00,29.00,1845.00,0.65,18.64,0.42,939.01,3.30
0.50,-93.00,-10.00,8.00,8.00,13.00,10.90,9.95,48000.00,35231.94,0.73,367.00,48.00,1845.00,0.55,17.64,0.37,939.01,2.27
0.50,-92.00,-7.00,11.00,7.00,12.00,10.47,10.00,24000.00,18336.01,0.76,382.00,24.00,1845.00,0.54,16.70,0.38,939.01,2.91
0.55,-96.00,-11.00,-3.00,6.00,12.00,8.32,11.19,59000.00,56747.07,0.96,529.00,59.00,1845.00,0.83,18.77,0.53,939.01,0.94
0.50,-89.00,-9.00,20.00,10.00,12.00,9.64,9.85,29000.00,24069.91,0.83,415.00,29.00,1845.00,0.47,10.48,0.42,939.01,2.22
0.50,-89.00,-11.00,2.00,9.00,11.00,8.10,10.10,28000.00,27663.88,0.99,494.00,28.00,1845.00,0.57,11.88,0.49,939.01,1.93
0.50,-89.00,-9.00,4.00,6.00,11.00,8.58,9.97,60000.00,55919.81,0.93,466.00,60.00,1845.00,0.60,14.70,0.47,939.01,0.95
0.50,-90.00,-12.00,5.00,6.00,11.00,7.53,10.07,53000.00,56285.75,1.06,531.00,53.00,1845.00,0.71,15.42,0.53,939.01,0.95
0.50,-90.00,-10.00,3.00,6.00,11.00,7.63,9.98,55000.00,57639.76,1.05,524.00,55.00,1845.00,0.71,15.80,0.52,939.01,0.93
0.50,-85.00,-9.00,0.00,6.00,8.00,10.20,9.87,73000.00,57231.90,0.78,392.00,73.00,1845.00,0.36,-3.00,0.39,939.01,0.93
0.50,-85.00,-7.00,10.00,9.00,8.00,8.89,10.11,31000.00,27899.90,0.90,450.00,31.00,1845.00,0.45,4.09,0.45,939.01,1.91
0.50,-82.00,-7.00,6.00,11.00,8.00,10.28,9.86,26000.00,20227.95,0.78,389.00,26.00,1845.00,0.36,-1.48,0.39,939.01,2.64
0.50,-73.00,-6.00,24.00,15.00,8.00,11.63,9.96,16000.00,11007.91,0.69,344.00,16.00,1845.00,0.32,-4.23,0.34,939.01,4.85
0.50,-74.00,-6.00,16.00,10.00,8.00,11.56,10.02,35000.00,24219.99,0.69,346.00,35.00,1845.00,0.32,1.67,0.35,939.01,2.20
0.50,-72.00,-6.00,19.00,14.00,8.00,11.66,10.02,19000.00,13033.90,0.69,343.00,19.00,1845.00,0.34,3.72,0.34,939.01,4.09
0.50,-73.00,-6.00,24.00,15.00,8.00,10.93,10.01,15000.00,10979.96,0.73,366.00,15.00,1845.00,0.34,-4.05,0.37,939.01,4.86
0.50,-68.00,-7.00,14.00,5.00,8.00,14.23,9.87,100000.00,56199.90,0.56,281.00,100.00,1845.00,0.26,0.98,0.28,939.01,0.95
0.50,-62.00,-5.00,15.00,11.00,1.00,15.21,9.99,38000.00,19987.90,0.53,263.00,38.00,1845.00,0.24,-7.59,0.26,939.01,2.67
0.50,-82.00,-9.00,3.00,8.00,1.00,12.01,10.08,51000.00,33965.75,0.67,333.00,51.00,1845.00,0.31,0.09,0.33,939.01,1.57
0.50,-81.00,-11.00,2.00,6.00,4.00,13.99,9.95,99000.00,56627.65,0.57,286.00,99.00,1845.00,0.30,5.89,0.29,939.01,0.94
0.50,-79.00,-10.00,-3.00,6.00,4.00,10.67,10.12,75000.00,56249.82,0.75,375.00,75.00,1845.00,0.38,4.73,0.38,939.01,0.95
0.50,-75.00,-10.00,14.00,15.00,7.00,8.05,10.10,11000.00,10933.96,0.99,497.00,11.00,1845.00,0.47,-0.02,0.50,939.01,4.88
0.50,-72.00,-6.00,18.00,15.00,7.00,7.30,10.08,10000.00,10959.96,1.10,548.00,10.00,1845.00,0.51,1.39,0.55,939.01,4.87
0.50,-75.00,-8.00,20.00,11.00,7.00,8.55,9.91,22000.00,20591.92,0.94,468.00,22.00,1845.00,0.45,2.89,0.47,939.01,2.59
0.50,-81.00,-7.00,19.00,11.00,7.00,10.23,9.91,26000.00,20331.96,0.78,391.00,26.00,1845.00,0.36,-2.49,0.39,939.01,2.62
0.50,-80.00,-7.00,15.00,8.00,7.00,7.63,10.17,34000.00,35631.85,1.05,524.00,34.00,1845.00,0.49,1.45,0.52,939.01,1.50
0.50,-71.00,-10.00,15.00,9.00,7.00,8.95,9.91,31000.00,27713.89,0.89,447.00,31.00,1845.00,0.42,-0.84,0.45,939.01,1.92
0.50,-77.00,-8.00,15.00,13.00,2.00,10.13,9.94,19000.00,15009.97,0.79,395.00,19.00,1845.00,0.36,-5.37,0.40,939.01,3.55
0.50,-64.00,-7.00,26.00,15.00,2.00,9.59,10.04,13000.00,10841.96,0.83,417.00,13.00,1845.00,0.39,-8.78,0.42,939.01,4.92
0.50,-73.00,-7.00,25.00,15.00,2.00,8.46,10.06,11000.00,10405.96,0.95,473.00,11.00,1845.00,0.43,-2.97,0.47,939.01,5.13
0.50,-84.00,-7.00,13.00,12.00,2.00,7.34,10.06,16000.00,17439.93,1.09,545.00,16.00,1845.00,0.57,5.62,0.54,939.01,3.06
0.50,-87.00,-8.00,8.00,15.00,2.00,9.30,9.88,13000.00,11179.96,0.86,430.00,13.00,1845.00,0.57,15.50,0.43,939.01,4.77
0.50,-85.00,-8.00,18.00,12.00,2.00,10.72,9.93,23000.00,17157.94,0.75,373.00,23.00,1845.00,0.41,7.45,0.37,939.01,3.11
0.50,-88.00,-8.00,13.00,12.00,2.00,7.21,10.20,15000.00,16649.95,1.11,555.00,15.00,1845.00,0.78,16.48,0.56,939.01,3.20
0.50,-85.00,-6.00,13.00,12.00,2.00,10.72,9.80,23000.00,17157.94,0.75,373.00,23.00,1845.00,0.39,5.67,0.37,939.01,3.11
0.50,-85.00,-6.00,14.00,12.00,2.00,8.70,10.11,19000.00,17479.92,0.92,460.00,19.00,1845.00,0.48,5.16,0.46,939.01,3.05
0.50,-87.00,-7.00,11.00,7.00,2.00,9.20,9.95,21000.00,18269.93,0.87,435.00,21.00,1845.00,0.60,16.14,0.43,939.01,2.92
0.50,-83.00,-7.00,17.00,15.00,2.00,10.55,9.95,14000.00,10611.99,0.76,379.00,14.00,1845.00,0.40,5.41,0.38,939.01,5.03
0.50,-93.00,-11.00,4.00,5.00,2.00,5.33,10.39,51000.00,76499.76,1.50,750.00,51.00,1845.00,1.15,18.22,0.75,939.01,0.70
0.50,-96.00,-9.00,5.00,8.00,2.00,5.41,9.97,23000.00,34039.85,1.48,740.00,23.00,1845.00,1.24,20.11,0.74,939.01,1.57
0.50,-100.00,-10.00,3.00,5.00,2.00,6.11,9.89,59000.00,77289.75,1.31,655.00,59.00,1845.00,1.10,20.11,0.66,939.01,0.69
0.50,-97.00,-7.00,2.00,7.00,2.00,5.42,10.10,13000.00,19187.94,1.48,738.00,13.00,1845.00,1.25,20.30,0.74,939.01,2.78
0.50,-96.00,-14.00,-3.00,5.00,15.00,7.17,9.83,69000.00,77003.66,1.12,558.00,69.00,1845.00,0.93,19.89,0.56,939.01,1.04
0.50,-89.00,-8.00,7.00,4.00,15.00,7.37,9.96,100000.00,108599.59,1.09,543.00,100.00,1845.00,0.74,15.94,0.54,939.01,0.74
0.50,-88.00,-11.00,9.00,9.00,15.00,7.21,10.04,25000.00,27749.91,1.11,555.00,25.00,1845.00,0.71,14.55,0.56,939.01,2.88
0.50,-90.00,-9.00,8.00,6.00,15.00,6.23,10.12,44000.00,56495.81,1.28,642.00,44.00,1845.00,0.77,12.95,0.64,939.01,1.42
0.50,-90.00,-12.00,6.00,1.00,15.00,9.50,9.76,100000.00,84199.71,0.84,421.00,100.00,1845.00,0.54,14.73,0.42,939.01,0.95
0.50,-87.00,-8.00,13.00,12.00,15.00,10.44,9.97,22000.00,16851.94,0.77,383.00,22.00,1845.00,0.49,14.45,0.38,939.01,4.75
0.50,-89.00,-11.00,12.00,12.00,15.00,8.91,10.02,19000.00,17061.93,0.90,449.00,19.00,1845.00,0.56,13.70,0.45,939.01,4.69
0.50,-91.00,-11.00,10.00,9.00,15.00,7.07,10.14,24000.00,27167.91,1.13,566.00,24.00,1845.00,0.78,16.09,0.57,939.01,2.94
0.50,-97.00,-9.00,7.00,8.00,15.00,7.30,9.98,32000.00,35071.86,1.10,548.00,32.00,1845.00,0.93,20.28,0.55,939.01,2.28
0.50,-95.00,-8.00,5.00,6.00,15.00,6.27,10.09,44000.00,56143.75,1.28,638.00,44.00,1845.00,1.06,19.94,0.64,939.01,1.42
0.50,-93.00,-12.00,-2.00,9.00,9.00,10.05,9.73,34000.00,27063.87,0.80,398.00,34.00,1845.00,0.53,15.59,0.40,939.01,1.97
0.50,-91.00,-7.00,14.00,9.00,9.00,10.87,9.99,37000.00,27231.91,0.74,368.00,37.00,1845.00,0.55,17.83,0.37,939.01,1.96
0.50,-90.00,-11.00,16.00,10.00,9.00,8.71,10.10,27000.00,24785.91,0.92,459.00,27.00,1845.00,0.64,16.30,0.46,939.01,2.15
0.50,-91.00,-7.00,16.00,9.00,9.00,9.48,9.98,33000.00,27851.89,0.84,422.00,33.00,1845.00,0.57,15.80,0.42,939.01,1.91
0.50,-93.00,-9.00,15.00,11.00,9.00,10.50,9.91,27000.00,20573.98,0.76,381.00,27.00,1845.00,0.54,16.55,0.38,939.01,2.59
0.50,-93.00,-8.00,19.00,12.00,9.00,8.68,10.06,19000.00,17517.94,0.92,461.00,19.00,1845.00,0.64,16.17,0.46,939.01,3.04
0.50,-95.00,-10.00,2.00,9.00,9.00,8.47,10.06,30000.00,28319.89,0.94,472.00,30.00,1845.00,0.82,20.67,0.47,939.01,1.88
0.50,-101.00,-14.00,3.00,8.00,9.00,5.46,10.25,24000.00,35183.84,1.47,733.00,24.00,1845.00,1.17,19.02,0.73,939.01,1.52
0.50,-88.00,-7.00,13.00,9.00,5.00,10.53,9.65,37000.00,28119.78,0.76,380.00,37.00,1845.00,0.50,15.06,0.38,939.01,1.90
0.50,-76.00,-7.00,27.00,12.00,5.00,11.27,9.96,25000.00,17750.01,0.71,355.00,25.00,1845.00,0.33,-4.06,0.36,939.01,3.00
0.50,-80.00,-10.00,10.00,7.00,5.00,8.21,10.20,19000.00,18505.94,0.97,487.00,19.00,1845.00,0.52,5.97,0.49,939.01,2.88
0.50,-77.00,-10.00,-6.00,11.00,0.00,9.03,9.89,23000.00,20377.92,0.89,443.00,23.00,1845.00,0.44,3.77,0.44,939.01,2.62
0.50,-90.00,-14.00,-9.00,15.00,0.00,10.28,9.96,14000.00,10891.97,0.78,389.00,14.00,1845.00,0.45,12.09,0.39,939.01,4.90
0.50,-88.00,-8.00,7.00,9.00,4.00,12.42,9.91,44000.00,28335.91,0.64,322.00,44.00,1845.00,0.43,15.72,0.32,939.01,1.88
0.50,-89.00,-6.00,11.00,8.00,4.00,12.90,9.99,57000.00,35339.80,0.62,310.00,57.00,1845.00,0.42,15.88,0.31,939.01,1.51
0.50,-99.00,-8.00,2.00,5.00,4.00,8.16,10.18,78000.00,76439.68,0.98,490.00,78.00,1845.00,0.84,20.47,0.49,939.01,0.70
0.50,-105.00,-10.00,1.00,6.00,4.00,2.96,10.86,21000.00,56783.81,2.70,1352.00,21.00,1845.00,2.31,20.42,1.35,939.01,0.94
