payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-100.00,-13.00,3.00,5.00,16.00,5.83,10.01,54000.00,74087.67,1.37,686.00,54.00,1845.00,1.06,18.36,0.69,922.51,1.08
0.50,-87.00,-8.00,11.00,11.00,9.00,9.13,9.81,23000.00,20147.93,0.88,438.00,23.00,1845.00,0.61,16.22,0.44,922.51,2.65
0.50,-85.00,-11.00,2.00,6.00,9.00,10.72,9.88,75000.00,55949.79,0.75,373.00,75.00,1845.00,0.34,-3.02,0.37,922.51,0.95
0.50,-93.00,-9.00,-4.00,6.00,11.00,9.88,10.03,70000.00,56699.79,0.81,405.00,70.00,1845.00,0.61,17.91,0.41,922.51,0.94
0.50,-101.00,-16.00,-4.00,4.00,15.00,8.08,10.22,100000.00,98999.61,0.99,495.00,100.00,1845.00,0.66,15.45,0.50,922.51,0.54
0.50,-93.00,-8.00,8.00,8.00,13.00,10.08,9.79,43000.00,34141.89,0.79,397.00,43.00,1845.00,0.60,18.09,0.40,922.51,2.34
0.50,-89.00,-9.00,7.00,6.00,13.00,10.15,10.01,73000.00,57523.91,0.79,394.00,73.00,1845.00,0.51,14.77,0.39,922.51,1.39
0.50,-91.00,-9.00,2.00,10.00,12.00,10.47,10.00,32000.00,24448.01,0.76,382.00,32.00,1845.00,0.62,19.31,0.38,922.51,2.18
0.55,-93.00,-9.00,-1.00,6.00,12.00,9.93,11.04,70000.00,56381.59,0.81,443.00,70.00,1845.00,0.60,15.83,0.44,922.51,0.95
0.50,-94.00,-9.00,4.00,6.00,12.00,9.78,9.98,70000.00,57259.77,0.82,409.00,70.00,1845.00,0.57,16.20,0.41,922.51,0.93
0.50,-92.00,-10.00,2.00,8.00,12.00,9.88,10.02,43000.00,34829.87,0.81,405.00,43.00,1845.00,0.49,13.02,0.41,922.51,1.53
0.50,-93.00,-10.00,4.00,6.00,12.00,9.17,10.04,64000.00,55807.77,0.87,436.00,64.00,1845.00,0.60,15.98,0.44,922.51,0.96
0.50,-92.00,-10.00,1.00,6.00,12.00,6.27,10.22,44000.00,56143.75,1.28,638.00,44.00,1845.00,0.94,17.44,0.64,922.51,0.95
0.50,-83.00,-8.00,4.00,8.00,12.00,9.71,9.76,41000.00,33783.89,0.82,412.00,41.00,1845.00,0.38,-5.22,0.41,922.51,1.58
0.50,-81.00,-6.00,10.00,8.00,12.00,10.10,9.99,43000.00,34056.03,0.79,396.00,43.00,1845.00,0.42,5.55,0.40,922.51,1.57
0.50,-76.00,-6.00,14.00,15.00,12.00,10.44,9.97,14000.00,10723.96,0.77,383.00,14.00,1845.00,0.38,3.81,0.38,922.51,4.97
0.55,-75.00,-8.00,14.00,15.00,12.00,9.80,11.07,13000.00,10612.69,0.82,449.00,13.00,1845.00,0.43,2.77,0.45,922.51,5.03
0.50,-70.00,-8.00,19.00,15.00,12.00,10.99,9.90,15000.00,10919.91,0.73,364.00,15.00,1845.00,0.36,3.98,0.36,922.51,4.88
0.50,-64.00,-6.00,21.00,15.00,12.00,10.75,10.11,15000.00,11159.99,0.74,372.00,15.00,1845.00,0.34,-6.83,0.37,922.51,4.78
0.50,-76.00,-8.00,11.00,11.00,12.00,10.58,9.91,27000.00,20411.83,0.76,378.00,27.00,1845.00,0.39,5.31,0.38,922.51,2.61
0.50,-68.00,-6.00,11.00,11.00,1.00,12.74,9.92,32000.00,20095.93,0.63,314.00,32.00,1845.00,0.29,0.86,0.31,922.51,2.65
0.50,-82.00,-10.00,6.00,7.00,1.00,10.36,10.06,24000.00,18527.99,0.77,386.00,24.00,1845.00,0.36,-0.06,0.39,922.51,2.88
0.55,-83.00,-12.00,6.00,6.00,11.00,11.11,10.99,78000.00,56159.55,0.72,396.00,78.00,1845.00,0.36,-4.67,0.40,922.51,0.95
0.50,-76.00,-9.00,13.00,11.00,10.00,7.74,10.17,20000.00,20679.93,1.03,517.00,20.00,1845.00,0.48,-0.75,0.52,922.51,2.58
