payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-98.00,-6.00,13.00,8.00,13.00,8.05,10.70,35000.00,34789.87,0.99,497.00,35.00,1845.00,0.83,20.05,0.50,683.06,1.53
0.50,-98.00,-6.00,14.00,11.00,13.00,9.11,9.96,23000.00,20193.93,0.88,439.00,23.00,1845.00,0.74,20.05,0.44,683.06,2.64
0.50,-94.00,-6.00,12.00,12.00,13.00,9.66,9.96,21000.00,17387.94,0.83,414.00,21.00,1845.00,0.62,17.64,0.41,683.06,3.07
0.50,-99.00,-7.00,10.00,11.00,13.00,7.53,10.11,19000.00,20177.91,1.06,531.00,19.00,1845.00,0.90,20.25,0.53,683.06,2.64
0.50,-103.00,-7.00,13.00,9.00,13.00,5.82,10.16,20000.00,27479.89,1.37,687.00,20.00,1845.00,1.20,20.81,0.69,683.06,1.94
0.55,-102.00,-6.00,14.00,10.00,13.00,7.07,10.97,22000.00,24879.91,1.13,622.00,22.00,1845.00,1.08,20.69,0.62,683.06,2.14
0.50,-101.00,-8.00,10.00,10.00,13.00,9.73,9.74,30000.00,24659.90,0.82,411.00,30.00,1845.00,0.74,21.25,0.41,683.06,2.16
0.50,-81.00,-6.00,25.00,15.00,13.00,11.17,9.95,15000.00,10739.98,0.72,358.00,15.00,1845.00,0.33,-1.70,0.36,683.06,4.97
0.55,-82.00,-7.00,16.00,13.00,13.00,9.59,11.12,18000.00,15021.77,0.83,459.00,18.00,1845.00,0.50,6.94,0.46,683.06,3.55
0.50,-79.00,-10.00,6.00,14.00,2.00,10.53,9.91,17000.00,12919.90,0.76,380.00,17.00,1845.00,0.41,6.38,0.38,683.06,3.10
0.50,-73.00,-5.00,27.00,15.00,2.00,8.75,10.09,12000.00,10967.96,0.91,457.00,12.00,1845.00,0.42,-5.00,0.46,683.06,3.65
0.50,-77.00,-6.00,30.00,15.00,3.00,11.11,9.90,15000.00,10799.91,0.72,360.00,15.00,1845.00,0.34,1.20,0.36,683.06,4.94
0.55,-84.00,-5.00,34.00,15.00,3.00,10.07,11.10,14000.00,11123.58,0.79,437.00,14.00,1845.00,0.54,13.67,0.44,683.06,4.79
0.50,-103.00,-7.00,26.00,8.00,3.00,4.41,10.50,19000.00,34503.89,1.82,908.00,19.00,1845.00,1.30,16.94,0.91,683.06,1.55
0.50,-111.00,-12.00,0.00,6.00,3.00,2.77,10.54,20000.00,57759.86,2.89,1444.00,20.00,1845.00,2.44,20.22,1.44,683.06,0.92
0.50,-111.00,-11.00,-4.00,6.00,3.00,5.28,9.30,38000.00,57531.74,1.51,757.00,38.00,1845.00,1.33,20.84,0.76,683.06,0.93
0.50,-85.00,-5.00,27.00,5.00,3.00,10.58,9.62,100000.00,75599.36,0.76,378.00,100.00,1845.00,0.47,13.52,0.38,683.06,0.71
0.50,-93.00,-6.00,22.00,11.00,3.00,10.10,9.98,25000.00,19800.02,0.79,396.00,25.00,1845.00,0.57,17.03,0.40,683.06,2.69
0.50,-90.00,-6.00,23.00,12.00,3.00,12.46,9.93,27000.00,17333.94,0.64,321.00,27.00,1845.00,0.46,16.78,0.32,683.06,3.08
0.50,-76.00,-6.00,27.00,15.00,3.00,10.58,10.04,14000.00,10583.91,0.76,378.00,14.00,1845.00,0.35,-3.83,0.38,683.06,5.04
0.50,-81.00,-6.00,15.00,6.00,2.00,11.56,9.97,81000.00,56051.97,0.69,346.00,81.00,1845.00,0.36,4.96,0.35,683.06,0.95
0.50,-78.00,-6.00,30.00,15.00,2.00,11.66,10.00,16000.00,10975.91,0.69,343.00,16.00,1845.00,0.32,0.29,0.34,683.06,4.86
0.55,-78.00,-5.00,30.00,15.00,2.00,10.30,11.11,14000.00,10869.04,0.78,427.00,14.00,1845.00,0.47,6.98,0.43,683.06,4.91
0.50,-73.00,-4.00,25.00,15.00,2.00,6.42,10.18,9000.00,11213.96,1.25,623.00,9.00,1845.00,0.57,-4.27,0.62,683.06,4.76
0.50,-88.00,-5.00,17.00,12.00,7.00,11.02,9.75,24000.00,17423.97,0.73,363.00,24.00,1845.00,0.45,13.53,0.36,683.06,3.06
0.50,-83.00,-6.00,25.00,15.00,7.00,8.49,10.09,11000.00,10361.96,0.94,471.00,11.00,1845.00,0.57,12.95,0.47,683.06,5.15
0.55,-111.00,-9.00,4.00,8.00,13.00,4.51,11.56,20000.00,35490.80,1.77,976.00,20.00,1845.00,1.66,20.34,0.98,683.06,1.50
0.50,-96.00,-10.00,-3.00,6.00,12.00,2.21,10.85,16000.00,57919.86,3.62,1810.00,16.00,850.00,2.92,20.75,1.81,683.06,1.38
0.50,-98.00,-12.00,-1.00,7.00,12.00,8.28,8.62,19000.00,18353.92,0.97,483.00,19.00,850.00,0.70,19.09,0.48,683.06,4.36
0.50,-88.00,-11.00,-1.00,6.00,13.00,10.03,9.90,70000.00,55859.79,0.80,399.00,70.00,850.00,0.45,14.98,0.40,683.06,1.43
0.50,-82.00,-5.00,18.00,11.00,13.00,7.23,10.14,18000.00,19907.93,1.11,553.00,18.00,850.00,0.38,8.98,0.55,683.06,4.02
0.50,-71.00,-5.00,28.00,15.00,13.00,10.99,9.81,15000.00,10919.91,0.73,364.00,15.00,850.00,0.20,-4.55,0.36,683.06,7.33
0.50,-57.00,-5.00,27.00,15.00,13.00,8.37,10.11,11000.00,10515.96,0.96,478.00,11.00,850.00,0.26,-11.64,0.48,683.06,7.61
0.50,-60.00,-5.00,34.00,15.00,1.00,10.78,9.89,15000.00,11129.97,0.74,371.00,15.00,850.00,0.20,-12.09,0.37,683.06,7.19
0.50,-81.00,-6.00,21.00,11.00,1.00,7.94,10.17,20000.00,20159.92,1.01,504.00,20.00,850.00,0.30,-0.91,0.50,683.06,3.97
0.50,-89.00,-6.00,11.00,8.00,1.00,8.06,9.95,35000.00,34719.85,0.99,496.00,35.00,850.00,0.60,15.88,0.50,683.06,2.30
0.50,-95.00,-6.00,12.00,9.00,18.00,4.90,10.31,17000.00,27743.89,1.63,816.00,17.00,850.00,1.25,19.92,0.82,683.06,1.92
0.50,-92.00,-7.00,2.00,8.00,18.00,10.05,9.60,43000.00,34227.83,0.80,398.00,43.00,850.00,0.58,19.11,0.40,683.06,1.56
0.50,-75.00,-6.00,8.00,13.00,10.00,8.18,10.10,15000.00,14669.94,0.98,489.00,15.00,850.00,0.31,3.77,0.49,683.06,3.64
0.50,-80.00,-7.00,26.00,12.00,10.00,6.72,10.12,15000.00,17849.94,1.19,595.00,15.00,850.00,0.34,-1.68,0.60,683.06,2.99
0.50,-79.00,-6.00,10.00,9.00,7.00,8.20,9.86,29000.00,28303.90,0.98,488.00,29.00,850.00,0.32,5.84,0.49,683.06,2.83
0.50,-69.00,-4.00,21.00,12.00,7.00,9.66,9.93,21000.00,17387.94,0.83,414.00,21.00,850.00,0.24,-1.52,0.41,683.06,4.60
0.55,-95.00,-11.00,4.00,7.00,7.00,8.70,11.08,20000.00,18399.92,0.92,506.00,20.00,850.00,0.70,18.28,0.51,683.06,4.35
0.50,-91.00,-10.00,-2.00,8.00,30.00,6.08,10.19,26000.00,34215.87,1.32,658.00,26.00,850.00,0.91,18.06,0.66,683.06,2.34
0.50,-101.00,-14.00,-4.00,5.00,17.00,4.20,10.26,39000.00,74333.68,1.91,953.00,39.00,850.00,1.37,18.89,0.95,683.06,1.08
0.50,-102.00,-11.00,0.00,6.00,40.00,1.48,11.83,11000.00,59619.79,5.42,2710.00,11.00,850.00,4.27,20.41,2.71,683.06,0.67
0.50,-106.00,-12.00,-4.00,5.00,61.00,3.64,8.34,35000.00,76859.73,2.20,1098.00,35.00,850.00,1.72,20.33,1.10,683.06,1.04
0.50,-105.00,-16.00,-4.00,4.00,37.00,2.06,10.97,29000.00,112461.40,3.88,1939.00,29.00,850.00,2.80,18.95,1.94,683.06,0.71
0.50,-102.00,-16.00,-6.00,4.00,37.00,1.19,11.39,17000.00,114545.61,6.74,3369.00,17.00,850.00,4.31,16.83,3.37,683.06,0.70
0.50,-78.00,-6.00,19.00,13.00,11.00,7.60,7.08,14000.00,14727.95,1.05,526.00,14.00,850.00,0.33,4.80,0.53,683.06,5.43
0.50,-85.00,-7.00,15.00,11.00,11.00,10.00,9.87,25000.00,20000.00,0.80,400.00,25.00,850.00,0.26,5.25,0.40,683.06,4.00
0.50,-82.00,-7.00,20.00,12.00,11.00,7.69,10.11,16000.00,16639.93,1.04,520.00,16.00,850.00,0.34,6.39,0.52,683.06,4.81
0.50,-89.00,-9.00,12.00,8.00,11.00,4.42,10.39,19000.00,34389.84,1.81,905.00,19.00,850.00,0.96,14.44,0.90,683.06,2.33
0.50,-87.00,-9.00,5.00,11.00,11.00,6.06,9.75,15000.00,19799.92,1.32,660.00,15.00,850.00,0.55,12.81,0.66,683.06,4.04
0.50,-89.00,-11.00,5.00,9.00,11.00,5.81,10.03,20000.00,27559.88,1.38,689.00,20.00,850.00,0.79,15.14,0.69,683.06,2.90
0.50,-82.00,-7.00,6.00,9.00,7.00,9.76,9.73,34000.00,27879.91,0.82,410.00,34.00,850.00,0.24,-1.48,0.41,683.06,2.87
