payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.70,-95.00,-6.00,17.00,1.00,6.00,25.61,75.14,100000.00,31243.17,0.31,1156.00,100.00,1815.00,1.88,19.41,1.16,737.28,1.28
2.15,-79.00,-5.00,28.00,14.00,1.00,25.29,42.51,41000.00,12967.40,0.32,680.00,41.00,1815.00,0.65,2.50,0.68,737.28,3.08
3.70,-86.00,-5.00,25.00,15.00,9.00,30.52,74.29,41000.00,10748.60,0.26,970.00,41.00,1815.00,1.11,10.77,0.97,737.28,3.72
1.85,-72.00,-5.00,25.00,15.00,1.00,22.73,36.76,31000.00,10908.63,0.35,651.00,31.00,1815.00,0.60,-4.67,0.65,737.28,3.67
4.55,-84.00,-5.00,16.00,15.00,16.00,25.51,91.70,34000.00,10663.24,0.31,1427.00,34.00,1815.00,1.65,11.97,1.43,737.28,3.75
2.20,-77.00,-5.00,7.00,14.00,4.00,22.83,43.32,37000.00,12966.76,0.35,771.00,37.00,1815.00,0.74,2.56,0.77,737.28,3.08
3.55,-83.00,-9.00,5.00,10.00,10.00,22.43,71.49,67000.00,23893.48,0.36,1266.00,67.00,1815.00,1.70,15.58,1.27,737.28,1.67
2.00,-78.00,-7.00,1.00,15.00,3.00,22.57,39.52,31000.00,10989.45,0.35,709.00,31.00,1815.00,0.72,4.44,0.71,737.28,3.64
1.65,-84.00,-6.00,8.00,15.00,19.00,20.59,32.95,28000.00,10877.54,0.39,641.00,28.00,1815.00,0.71,7.56,0.64,737.28,3.68
1.75,-85.00,-5.00,23.00,15.00,5.00,22.22,34.94,30000.00,10799.96,0.36,630.00,30.00,1815.00,0.80,14.30,0.63,737.28,3.70
2.65,-82.00,-5.00,22.00,15.00,5.00,22.36,53.35,30000.00,10732.01,0.36,948.00,30.00,1815.00,1.06,8.56,0.95,737.28,3.73
3.40,-83.00,-5.00,19.00,15.00,2.00,28.69,67.92,38000.00,10595.25,0.28,948.00,38.00,1815.00,1.07,10.01,0.95,737.28,3.78
2.05,-83.00,-8.00,14.00,12.00,1.00,27.06,40.79,58000.00,17145.31,0.30,606.00,58.00,2650.00,0.73,13.12,0.61,737.28,2.33
