payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.95,-83.00,-5.00,28.00,15.00,6.00,20.44,80.84,28000.00,10958.96,0.39,1546.00,28.00,1815.00,1.86,12.98,1.55,706.19,3.65
2.55,-72.00,-5.00,19.00,15.00,6.00,24.06,50.36,32000.00,10641.53,0.33,848.00,32.00,1815.00,0.80,0.25,0.85,706.19,3.76
2.00,-93.00,-6.00,28.00,15.00,4.00,22.70,39.75,31000.00,10927.47,0.35,705.00,31.00,1815.00,0.80,10.17,0.71,706.19,3.66
2.05,-72.00,-5.00,32.00,15.00,10.00,25.83,41.00,34000.00,10531.65,0.31,635.00,34.00,1815.00,0.60,0.16,0.63,706.19,3.80
1.25,-90.00,-6.00,24.00,15.00,4.00,18.28,24.85,25000.00,10939.96,0.44,547.00,25.00,1815.00,0.77,16.42,0.55,706.19,3.66
3.35,-87.00,-5.00,14.00,14.00,17.00,26.61,67.49,43000.00,12925.63,0.30,1007.00,43.00,1815.00,1.52,17.95,1.01,706.19,3.09
2.40,-78.00,-5.00,28.00,14.00,1.00,21.82,47.88,36000.00,13199.93,0.37,880.00,36.00,1815.00,0.83,2.16,0.88,706.19,3.03
3.15,-79.00,-6.00,7.00,15.00,11.00,23.18,63.28,31000.00,10697.40,0.35,1087.00,31.00,1815.00,1.19,6.95,1.09,706.19,3.74
2.45,-82.00,-5.00,19.00,15.00,4.00,22.25,48.77,30000.00,10787.73,0.36,881.00,30.00,1815.00,1.02,11.84,0.88,706.19,3.71
2.40,-89.00,-6.00,22.00,15.00,4.00,21.12,47.95,29000.00,10983.70,0.38,909.00,29.00,1815.00,1.45,19.08,0.91,706.19,3.64
2.15,-86.00,-5.00,19.00,11.00,10.00,23.03,42.84,57000.00,19804.13,0.35,747.00,57.00,1815.00,0.87,11.95,0.75,706.19,2.02
2.25,-97.00,-7.00,4.00,10.00,10.00,19.74,45.17,60000.00,24319.93,0.41,912.00,60.00,1815.00,1.51,19.75,0.91,706.19,1.64
2.35,-83.00,-6.00,21.00,15.00,9.00,19.42,47.16,26000.00,10709.73,0.41,968.00,26.00,1815.00,1.08,9.07,0.97,706.19,3.73
2.30,-76.00,-5.00,23.00,13.00,1.00,21.27,45.80,39000.00,14667.31,0.38,865.00,39.00,1815.00,0.82,2.44,0.86,706.19,2.73
