payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
2.10,-81.00,-6.00,27.00,15.00,4.00,20.87,43.04,28000.00,10733.32,0.38,805.00,28.00,1815.00,0.91,10.17,0.81,953.03,3.73
3.45,-95.00,-7.00,7.00,15.00,10.00,13.30,70.31,18000.00,10826.01,0.60,2074.99,18.00,1815.00,3.58,20.55,2.07,953.03,3.69
3.10,-89.00,-9.00,10.00,15.00,8.00,24.68,60.93,33000.00,10698.35,0.32,1005.00,33.00,1815.00,1.62,19.20,1.00,953.03,3.74
4.20,-97.00,-7.00,15.00,15.00,16.00,2.29,97.64,3000.00,10460.66,3.49,14645.00,3.00,2650.00,24.39,19.94,14.64,953.03,3.82
4.80,-98.00,-5.00,20.00,15.00,12.00,9.38,85.45,13000.00,11085.16,0.85,4093.00,13.00,2650.00,5.08,13.73,4.09,953.03,3.61
2.15,-99.00,-6.00,21.00,15.00,10.00,4.72,42.54,6000.00,10169.25,1.69,3644.00,6.00,2650.00,5.43,17.64,3.64,953.03,3.93
4.10,-97.00,-5.00,24.00,15.00,8.00,3.79,87.01,5000.00,10556.07,2.11,8656.02,5.00,2650.00,10.52,13.19,8.66,953.03,3.79
3.55,-113.00,-8.00,11.00,15.00,13.00,10.70,65.03,15000.00,11214.01,0.75,2653.99,15.00,2650.00,4.74,21.16,2.65,953.03,3.57
4.75,-100.00,-10.00,4.00,15.00,4.00,14.39,94.97,19000.00,10563.99,0.56,2641.01,19.00,1815.00,4.21,19.00,2.64,953.03,3.79
3.75,-86.00,-7.00,18.00,15.00,8.00,25.60,73.53,34000.00,10626.08,0.31,1172.00,34.00,1815.00,1.60,15.91,1.17,953.03,3.76
4.00,-75.00,-7.00,23.00,15.00,2.00,31.10,79.77,41000.00,10547.20,0.26,1029.00,41.00,1815.00,0.97,0.83,1.03,953.03,3.79
2.90,-79.00,-8.00,21.00,15.00,2.00,26.82,57.93,36000.00,10737.89,0.30,865.00,36.00,1815.00,0.97,9.14,0.87,953.03,3.73
2.15,-95.00,-11.00,3.00,6.00,7.00,16.81,43.05,100000.00,47581.10,0.48,1023.00,100.00,1815.00,1.61,18.81,1.02,953.03,0.84
2.00,-85.00,-7.00,20.00,15.00,5.00,24.77,39.73,33000.00,10658.96,0.32,646.00,33.00,1815.00,0.75,12.03,0.65,953.03,3.75
