payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.45,-79.00,-8.00,23.00,15.00,7.00,15.94,70.80,22000.00,11044.59,0.50,1732.00,22.00,870.00,1.26,11.83,1.73,702.06,3.62
2.20,-59.00,-5.00,34.00,11.00,1.00,17.36,43.16,44000.00,20279.89,0.46,1014.00,44.00,870.00,0.55,-12.30,1.01,702.06,3.94
2.55,-78.00,-4.00,32.00,14.00,9.00,26.32,50.73,43000.00,13068.57,0.30,775.00,43.00,1815.00,0.73,2.03,0.77,702.06,3.06
2.25,-69.00,-5.00,31.00,15.00,1.00,25.25,44.94,34000.00,10774.20,0.32,713.00,34.00,1815.00,0.66,-5.38,0.71,702.06,3.71
1.55,-69.00,-5.00,31.00,14.00,3.00,19.68,30.92,32000.00,13006.41,0.41,630.00,32.00,1815.00,0.58,-8.53,0.63,702.06,3.08
5.30,-82.00,-5.00,18.00,15.00,9.00,27.93,106.99,38000.00,10883.73,0.29,1518.00,38.00,1815.00,1.69,8.64,1.52,702.06,3.68
2.55,-94.00,-10.00,-4.00,15.00,3.00,19.65,50.49,27000.00,10990.52,0.41,1038.00,27.00,1815.00,1.75,20.20,1.04,702.06,3.64
2.90,-83.00,-9.00,10.00,15.00,4.00,24.37,57.93,33000.00,10833.08,0.33,952.00,33.00,1815.00,1.22,14.70,0.95,702.06,3.69
2.20,-76.00,-6.00,29.00,14.00,10.00,22.31,43.76,36000.00,12910.86,0.36,789.00,36.00,1815.00,0.74,0.50,0.79,702.06,3.10
1.65,-85.00,-6.00,22.00,12.00,4.00,23.53,32.75,51000.00,17339.93,0.34,561.00,51.00,1815.00,0.64,10.80,0.56,702.06,2.31
4.80,-89.00,-6.00,14.00,11.00,2.00,30.14,96.73,76000.00,20171.59,0.27,1274.00,76.00,1815.00,1.83,16.94,1.27,702.06,1.98
2.00,-76.00,-7.00,16.00,12.00,2.00,24.81,39.36,52000.00,16769.93,0.32,645.00,52.00,1815.00,0.60,-1.09,0.65,702.06,2.39
