payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.45,-113.00,-8.00,0.00,7.00,17.00,2.78,23.80,6000.00,17293.25,2.88,1297.00,6.00,1865.00,2.42,21.88,1.30,880.13,2.31
0.50,-111.00,-9.00,7.00,8.00,17.00,3.15,9.88,14000.00,35503.82,2.54,1268.00,14.00,1865.00,2.15,20.22,1.27,880.13,1.13
0.50,-108.00,-10.00,-5.00,9.00,17.00,5.25,9.50,18000.00,27431.92,1.52,762.00,18.00,1865.00,1.29,20.25,0.76,880.13,1.46
0.50,-110.00,-9.00,4.00,5.00,17.00,5.24,9.98,49000.00,74871.74,1.53,764.00,49.00,1865.00,1.30,20.38,0.76,880.13,0.53
0.50,-117.00,-11.00,0.00,8.00,16.00,1.43,12.03,6000.00,33539.93,5.59,2795.01,6.00,1865.00,4.86,20.67,2.80,880.13,1.19
0.50,-112.00,-9.00,7.00,10.00,16.00,2.44,8.85,8000.00,26207.92,3.28,1638.00,8.00,1865.00,2.78,20.30,1.64,880.13,1.53
0.55,-106.00,-7.00,13.00,12.00,16.00,4.12,10.40,9000.00,17476.28,1.94,1068.00,9.00,1865.00,1.81,20.28,1.07,880.13,2.29
0.55,-104.00,-6.00,4.00,9.00,16.00,4.21,11.01,15000.00,28527.14,1.90,1046.00,15.00,1865.00,1.79,20.42,1.05,880.13,1.40
0.50,-110.00,-7.00,6.00,10.00,16.00,4.85,9.77,15000.00,24719.89,1.65,824.00,15.00,1865.00,1.40,20.25,0.82,880.13,1.62
0.50,-111.00,-9.00,4.00,6.00,16.00,3.45,10.32,25000.00,57899.86,2.32,1158.00,25.00,1865.00,2.11,21.44,1.16,880.13,0.69
0.50,-110.00,-10.00,5.00,6.00,16.00,3.57,10.00,26000.00,58239.81,2.24,1120.00,26.00,1865.00,2.05,21.55,1.12,880.13,0.69
0.50,-111.00,-10.00,3.00,6.00,16.00,3.92,9.86,28000.00,57175.82,2.04,1021.00,28.00,1865.00,1.85,21.38,1.02,880.13,0.70
