payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-102.00,-9.00,8.00,11.00,7.00,2.83,12.63,7000.00,19790.85,2.83,1555.00,7.00,860.00,2.43,20.31,1.56,712.04,4.04
0.50,-114.00,-12.00,-3.00,6.00,7.00,0.86,13.09,6000.00,55583.80,9.26,4632.00,6.00,860.00,7.37,20.56,4.63,712.04,1.44
0.50,-108.00,-11.00,8.00,10.00,12.00,2.70,6.79,8000.00,23695.89,2.96,1481.00,8.00,860.00,2.30,20.17,1.48,712.04,3.38
0.50,-108.00,-10.00,0.00,7.00,12.00,2.00,10.51,5000.00,19989.91,4.00,1999.00,5.00,860.00,3.17,20.53,2.00,712.04,4.00
0.50,-111.00,-13.00,-1.00,5.00,24.00,1.05,11.85,10000.00,76359.92,7.64,3818.01,10.00,860.00,6.59,21.81,3.82,712.04,1.05
0.55,-107.00,-10.00,1.00,6.00,24.00,5.53,7.96,39000.00,56372.54,1.45,795.00,39.00,860.00,1.37,21.81,0.80,712.04,1.42
0.50,-105.00,-9.00,19.00,6.00,24.00,3.61,10.31,26000.00,57563.83,2.21,1107.00,26.00,860.00,1.42,16.92,1.11,712.04,1.39
0.50,-108.00,-11.00,0.00,5.00,24.00,7.25,9.41,69000.00,76175.76,1.10,552.00,69.00,860.00,0.87,20.44,0.55,712.04,1.05
0.55,-98.00,-10.00,-3.00,5.00,24.00,8.12,11.02,76000.00,74894.28,0.99,542.00,76.00,860.00,0.87,20.66,0.54,712.04,1.07
0.55,-92.00,-6.00,13.00,14.00,24.00,9.24,10.91,15000.00,12981.77,0.87,476.00,15.00,860.00,0.64,17.66,0.48,712.04,6.16
0.50,-98.00,-7.00,1.00,13.00,24.00,8.83,9.99,17000.00,15401.93,0.91,453.00,17.00,860.00,0.73,20.75,0.45,712.04,5.19
0.55,-98.00,-10.00,3.00,8.00,21.00,9.26,11.02,40000.00,34545.33,0.86,475.00,40.00,860.00,0.74,20.19,0.48,712.04,1.16
0.55,-94.00,-8.00,4.00,7.00,20.00,6.15,11.26,14000.00,18199.93,1.30,715.00,14.00,860.00,1.03,18.89,0.71,712.04,4.40
0.50,-91.00,-8.00,2.00,7.00,20.00,6.14,9.87,14000.00,18227.92,1.30,651.00,14.00,860.00,0.97,19.41,0.65,712.04,4.39
