payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-114.00,-14.00,-5.00,4.00,22.00,1.32,14.47,19000.00,114863.49,6.05,3325.01,19.00,860.00,5.23,20.38,3.33,921.03,0.35
0.50,-113.00,-13.00,1.00,7.00,17.00,3.67,7.72,8000.00,17455.91,2.18,1091.00,8.00,1865.00,2.00,21.59,1.09,921.03,2.29
0.50,-110.00,-10.00,-2.00,6.00,17.00,12.01,9.24,84000.00,55943.59,0.67,333.00,84.00,1865.00,0.62,21.86,0.33,921.03,0.72
0.50,-113.00,-9.00,1.00,6.00,17.00,2.80,11.11,20000.00,57119.81,2.86,1428.00,20.00,1865.00,2.44,20.38,1.43,921.03,0.70
0.50,-109.00,-9.00,1.00,8.00,17.00,8.79,8.99,38000.00,34579.88,0.91,455.00,38.00,1865.00,0.78,20.39,0.46,921.03,1.16
0.50,-108.00,-9.00,5.00,8.00,17.00,1.77,11.90,8000.00,36175.77,4.52,2260.99,8.00,1865.00,3.85,20.31,2.26,921.03,1.11
0.55,-116.00,-10.00,4.00,6.00,17.00,1.68,11.31,12000.00,57119.74,4.76,2618.00,12.00,1865.00,4.82,21.66,2.62,921.03,0.70
0.50,-112.00,-9.00,6.00,7.00,17.00,3.89,8.39,9000.00,18503.91,2.06,1028.00,9.00,1865.00,1.81,20.88,1.03,921.03,2.16
0.50,-109.00,-8.00,8.00,11.00,17.00,7.46,9.50,19000.00,20367.91,1.07,536.00,19.00,1865.00,0.92,20.38,0.54,921.03,1.96
0.50,-104.00,-6.00,17.00,15.00,17.00,4.28,10.56,6000.00,11219.96,1.87,935.00,6.00,1865.00,1.58,20.19,0.94,921.03,3.57
0.50,-109.00,-7.00,10.00,11.00,17.00,2.58,10.53,7000.00,21671.91,3.10,1548.00,7.00,1865.00,2.63,20.28,1.55,921.03,1.85
0.50,-101.00,-8.00,7.00,11.00,15.00,8.68,8.82,22000.00,20283.93,0.92,461.00,22.00,1865.00,0.78,20.17,0.46,921.03,1.97
0.55,-99.00,-6.00,7.00,13.00,15.00,9.57,10.99,18000.00,15054.49,0.84,460.00,18.00,1865.00,0.77,20.12,0.46,921.03,2.66
0.55,-94.00,-7.00,-1.00,15.00,15.00,8.66,11.20,12000.00,11083.59,0.92,508.00,12.00,1865.00,0.76,17.86,0.51,921.03,3.61
0.55,-96.00,-6.00,7.00,15.00,15.00,9.69,10.79,13000.00,10730.86,0.83,454.00,13.00,1865.00,0.75,19.88,0.45,921.03,3.73
0.50,-93.00,-7.00,5.00,15.00,15.00,9.98,9.94,14000.00,11227.96,0.80,401.00,14.00,1865.00,0.63,18.69,0.40,921.03,3.56
0.50,-89.00,-9.00,7.00,14.00,15.00,10.31,9.98,17000.00,13191.97,0.78,388.00,17.00,1865.00,0.50,14.77,0.39,921.03,3.03
0.50,-88.00,-6.00,11.00,6.00,4.00,11.56,9.97,81000.00,56051.97,0.69,346.00,81.00,1865.00,0.44,14.34,0.35,921.03,0.71
0.50,-76.00,-5.00,28.00,15.00,4.00,12.66,10.01,17000.00,10743.94,0.63,316.00,17.00,1865.00,0.29,-1.17,0.32,921.03,3.72
0.50,-73.00,-5.00,18.00,15.00,4.00,12.70,9.96,17000.00,10709.93,0.63,315.00,17.00,1865.00,0.30,1.91,0.31,921.03,3.73
0.50,-73.00,-6.00,28.00,15.00,4.00,11.90,10.03,16000.00,10751.97,0.67,336.00,16.00,1865.00,0.31,-1.92,0.34,921.03,3.72
0.50,-73.00,-5.00,26.00,15.00,4.00,12.38,10.00,17000.00,10982.00,0.65,323.00,17.00,1865.00,0.30,-3.11,0.32,921.03,3.64
0.55,-81.00,-6.00,24.00,15.00,4.00,12.39,11.02,17000.00,10972.70,0.65,355.00,17.00,1865.00,0.33,-1.62,0.36,921.03,3.65
0.50,-78.00,-6.00,29.00,14.00,4.00,12.38,9.94,20000.00,12920.00,0.65,323.00,20.00,1865.00,0.30,0.29,0.32,921.03,3.10
0.50,-80.00,-7.00,23.00,12.00,4.00,10.93,10.08,24000.00,17567.94,0.73,366.00,24.00,1865.00,0.34,-1.30,0.37,921.03,2.28
0.55,-92.00,-11.00,6.00,10.00,4.00,11.52,10.99,35000.00,24308.93,0.69,382.00,35.00,1865.00,0.53,16.36,0.38,921.03,1.65
0.50,-96.00,-11.00,6.00,8.00,4.00,10.10,10.01,43000.00,34056.03,0.79,396.00,43.00,1865.00,0.63,18.81,0.40,921.03,1.17
0.50,-103.00,-14.00,-2.00,9.00,4.00,10.64,9.98,37000.00,27823.99,0.75,376.00,37.00,1865.00,0.64,20.25,0.38,921.03,1.44
0.50,-99.00,-8.00,10.00,12.00,6.00,10.78,10.00,23000.00,17065.95,0.74,371.00,23.00,1865.00,0.63,20.20,0.37,921.03,2.34
0.50,-94.00,-9.00,13.00,15.00,6.00,8.15,10.14,11000.00,10801.96,0.98,491.00,11.00,1865.00,0.72,17.38,0.49,921.03,3.70
0.55,-105.00,-8.00,10.00,8.00,6.00,7.17,11.10,32000.00,35723.51,1.12,614.00,32.00,1865.00,1.05,20.42,0.61,921.03,1.12
0.50,-111.00,-9.00,-4.00,5.00,6.00,2.50,11.04,24000.00,76847.65,3.20,1601.00,24.00,1865.00,2.78,20.67,1.60,921.03,0.52
0.55,-114.00,-9.00,-1.00,4.00,6.00,0.73,15.45,10000.00,109799.62,10.98,6039.00,10.00,1865.00,11.32,21.95,6.04,921.03,0.36
0.50,-115.00,-9.00,-3.00,6.00,41.00,2.82,5.33,20000.00,56759.73,2.84,1419.00,20.00,1865.00,2.51,21.00,1.42,921.03,0.70
0.50,-59.00,-6.00,30.00,12.00,3.00,11.98,8.89,26000.00,17367.92,0.67,334.00,26.00,860.00,0.18,-13.26,0.33,921.03,2.30
0.55,-70.00,-11.00,13.00,11.00,3.00,8.07,11.23,20000.00,19818.09,0.99,545.00,20.00,860.00,0.32,-0.89,0.54,921.03,2.02
0.50,-69.00,-8.00,10.00,15.00,3.00,10.15,9.83,14000.00,11031.98,0.79,394.00,14.00,860.00,0.24,1.11,0.39,921.03,3.63
0.50,-64.00,-8.00,11.00,13.00,3.00,8.49,10.08,16000.00,15071.94,0.94,471.00,16.00,860.00,0.26,-11.00,0.47,921.03,2.65
0.50,-63.00,-7.00,23.00,12.00,3.00,10.84,9.88,23000.00,16974.01,0.74,369.00,23.00,860.00,0.20,-9.00,0.37,921.03,2.36
0.50,-71.00,-6.00,24.00,10.00,3.00,11.98,9.98,36000.00,24047.90,0.67,334.00,36.00,860.00,0.19,-2.20,0.33,921.03,1.66
0.50,-70.00,-7.00,20.00,10.00,3.00,11.90,10.00,36000.00,24191.92,0.67,336.00,36.00,860.00,0.20,0.80,0.34,921.03,1.65
0.50,-75.00,-6.00,12.00,11.00,3.00,11.08,10.02,28000.00,20215.88,0.72,361.00,28.00,860.00,0.24,6.83,0.36,921.03,1.98
0.55,-78.00,-7.00,14.00,12.00,3.00,13.58,10.98,29000.00,17083.57,0.59,324.00,29.00,860.00,0.20,4.55,0.32,921.03,2.34
0.50,-85.00,-7.00,14.00,10.00,3.00,12.35,9.99,37000.00,23975.96,0.65,324.00,37.00,860.00,0.20,4.47,0.32,921.03,1.67
0.50,-87.00,-7.00,16.00,11.00,3.00,11.53,10.04,29000.00,20125.96,0.69,347.00,29.00,860.00,0.47,17.73,0.35,921.03,1.99
0.50,-86.00,-8.00,11.00,10.00,3.00,13.16,9.96,40000.00,24319.99,0.61,304.00,40.00,860.00,0.18,-0.88,0.30,921.03,1.64
0.55,-85.00,-6.00,14.00,10.00,3.00,14.33,10.98,43000.00,24001.73,0.56,307.00,43.00,860.00,0.20,5.16,0.31,921.03,1.67
0.50,-80.00,-7.00,19.00,15.00,3.00,11.87,10.03,16000.00,10783.94,0.67,337.00,16.00,860.00,0.20,0.18,0.34,921.03,3.71
0.50,-85.00,-8.00,17.00,11.00,3.00,9.37,10.10,24000.00,20495.92,0.85,427.00,24.00,860.00,0.30,9.74,0.43,921.03,1.95
