payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-99.00,-7.00,10.00,9.00,6.00,4.78,11.99,17000.00,28467.19,1.67,921.00,17.00,860.00,1.44,20.25,0.92,739.06,2.81
0.50,-112.00,-11.00,-1.00,7.00,6.00,1.51,11.69,4000.00,21151.85,5.29,2643.99,4.00,860.00,4.19,20.50,2.64,739.06,3.78
0.50,-114.00,-13.00,-3.00,5.00,22.00,5.61,8.06,53000.00,75577.71,1.43,713.00,53.00,860.00,1.13,20.45,0.71,739.06,1.06
0.50,-105.00,-8.00,4.00,11.00,12.00,3.33,10.50,8000.00,19247.95,2.41,1203.00,8.00,860.00,1.89,20.36,1.20,739.06,4.16
0.50,-108.00,-10.00,-1.00,6.00,24.00,1.15,12.27,8000.00,55584.02,6.95,3474.02,8.00,860.00,5.77,21.22,3.47,739.06,1.44
0.50,-108.00,-11.00,6.00,5.00,24.00,4.57,7.38,43000.00,75335.67,1.75,876.00,43.00,860.00,1.38,20.39,0.88,739.06,1.06
0.55,-106.00,-9.00,9.00,9.00,24.00,2.72,11.73,9000.00,26492.60,2.94,1619.00,9.00,860.00,2.50,20.12,1.62,739.06,3.02
0.50,-102.00,-9.00,8.00,10.00,24.00,7.68,8.94,24000.00,25007.91,1.04,521.00,24.00,860.00,0.82,20.31,0.52,739.06,3.20
0.55,-103.00,-10.00,-2.00,8.00,24.00,7.28,11.09,32000.00,35141.66,1.10,604.00,32.00,860.00,0.96,20.48,0.60,739.06,2.28
0.50,-92.00,-6.00,17.00,10.00,24.00,8.66,9.82,27000.00,24947.91,0.92,462.00,27.00,860.00,0.61,17.50,0.46,739.06,3.21
0.50,-95.00,-6.00,12.00,9.00,24.00,9.80,9.98,34000.00,27743.89,0.82,408.00,34.00,860.00,0.62,19.92,0.41,739.06,2.88
0.50,-99.00,-8.00,7.00,7.00,24.00,7.92,10.16,18000.00,18179.94,1.01,505.00,18.00,860.00,0.79,20.28,0.51,739.06,4.40
0.55,-97.00,-8.00,13.00,10.00,24.00,8.49,10.94,26000.00,24487.18,0.94,518.00,26.00,860.00,0.79,20.00,0.52,739.06,3.27
0.50,-95.00,-6.00,11.00,9.00,24.00,6.94,10.02,24000.00,27647.90,1.15,576.00,24.00,860.00,0.88,20.03,0.58,739.06,2.89
0.50,-93.00,-8.00,5.00,8.00,24.00,9.80,9.87,43000.00,35087.86,0.82,408.00,43.00,860.00,0.58,18.72,0.41,739.06,2.28
0.50,-87.00,-6.00,8.00,10.00,19.00,11.33,9.93,35000.00,24709.88,0.71,353.00,35.00,860.00,0.36,14.17,0.35,739.06,1.62
0.55,-93.00,-6.00,25.00,14.00,19.00,10.58,11.05,17000.00,12858.09,0.76,416.00,17.00,860.00,0.52,16.59,0.42,739.06,3.11
0.50,-95.00,-7.00,8.00,9.00,19.00,7.09,10.16,24000.00,27071.88,1.13,564.00,24.00,860.00,0.87,20.08,0.56,739.06,1.48
0.50,-103.00,-7.00,6.00,10.00,22.00,4.96,10.24,15000.00,24179.90,1.61,806.00,15.00,860.00,1.25,20.14,0.81,739.06,3.31
0.50,-109.00,-13.00,-6.00,5.00,22.00,4.87,10.04,47000.00,77173.64,1.64,821.00,47.00,860.00,1.18,18.88,0.82,739.06,1.04
0.55,-110.00,-17.00,-7.00,4.00,22.00,1.04,14.41,15000.00,115444.56,7.70,4232.98,15.00,860.00,5.50,17.09,4.23,739.06,0.69
0.50,-106.00,-10.00,-2.00,8.00,18.00,0.46,14.60,2000.00,35035.86,17.52,8759.00,2.00,860.00,13.94,20.56,8.76,739.06,2.28
0.50,-114.00,-17.00,-7.00,3.00,25.00,0.41,11.63,10000.00,196799.06,19.68,9839.99,10.00,860.00,13.11,17.52,9.84,739.06,0.41
0.50,-119.00,-18.00,-11.00,3.00,25.00,1.58,2.73,34000.00,172651.28,5.08,2539.00,34.00,860.00,3.71,19.12,2.54,739.06,0.46
0.55,-110.00,-12.00,-1.00,4.00,23.00,3.49,9.03,48000.00,110137.84,2.29,1262.00,48.00,860.00,1.96,20.22,1.26,739.06,0.73
0.55,-102.00,-8.00,7.00,7.00,23.00,5.93,10.51,14000.00,18887.21,1.35,742.00,14.00,860.00,1.17,20.39,0.74,739.06,4.24
0.55,-105.00,-8.00,6.00,6.00,23.00,3.28,11.60,23000.00,56119.80,2.44,1342.00,23.00,860.00,2.10,20.31,1.34,739.06,1.43
0.50,-100.00,-7.00,13.00,15.00,23.00,5.08,9.44,7000.00,11031.96,1.58,788.00,7.00,860.00,1.25,20.47,0.79,739.06,7.25
0.50,-109.00,-11.00,-3.00,5.00,23.00,1.68,11.58,16000.00,76127.49,4.76,2378.99,16.00,860.00,3.83,20.73,2.38,739.06,1.05
0.55,-101.00,-11.00,25.00,9.00,14.00,8.26,9.14,29000.00,28103.53,0.97,533.00,29.00,860.00,0.67,16.56,0.53,739.06,2.85
0.50,-105.00,-8.00,22.00,6.00,14.00,7.09,10.02,49000.00,55271.76,1.13,564.00,49.00,860.00,0.72,16.92,0.56,739.06,1.45
0.50,-109.00,-9.00,20.00,8.00,14.00,5.17,10.22,23000.00,35603.85,1.55,774.00,23.00,860.00,0.99,16.92,0.77,739.06,2.25
0.50,-99.00,-5.00,29.00,10.00,14.00,5.59,9.93,17000.00,24343.92,1.43,716.00,17.00,860.00,0.52,11.84,0.72,739.06,3.29
0.50,-105.00,-11.00,-7.00,1.00,14.00,2.56,10.85,90000.00,280978.90,3.12,1561.00,90.00,860.00,2.15,18.09,1.56,739.06,0.28
0.50,-105.00,-9.00,5.00,8.00,26.00,4.27,9.37,19000.00,35605.86,1.87,937.00,19.00,860.00,1.47,20.30,0.94,739.06,2.25
0.50,-106.00,-10.00,0.00,5.00,29.00,2.03,11.11,19000.00,74859.88,3.94,1970.00,19.00,860.00,3.13,20.53,1.97,739.06,1.07
0.50,-103.00,-9.00,4.00,11.00,34.00,4.52,8.85,11000.00,19469.93,1.77,885.00,11.00,860.00,1.39,20.31,0.89,739.06,4.11
0.50,-91.00,-7.00,12.00,14.00,34.00,5.30,9.87,9000.00,13589.96,1.51,755.00,9.00,860.00,1.02,17.72,0.76,739.06,5.89
0.55,-100.00,-8.00,8.00,14.00,34.00,7.25,10.92,12000.00,13243.59,1.10,607.00,12.00,860.00,0.98,20.77,0.61,739.06,6.04
0.50,-96.00,-14.00,-1.00,5.00,34.00,8.70,9.78,83000.00,76359.67,0.92,460.00,83.00,860.00,0.69,19.53,0.46,739.06,1.05
0.55,-105.00,-8.00,2.00,12.00,19.00,9.65,10.98,21000.00,17410.84,0.83,456.00,21.00,2630.00,0.78,20.30,0.46,739.06,2.30
0.55,-106.00,-7.00,5.00,12.00,19.00,10.28,11.00,22000.00,17119.96,0.78,428.00,22.00,2630.00,0.73,20.28,0.43,739.06,2.34
0.50,-101.00,-7.00,13.00,9.00,19.00,13.47,9.86,47000.00,27917.82,0.59,297.00,47.00,2630.00,0.50,20.22,0.30,739.06,1.43
0.55,-107.00,-9.00,8.00,9.00,19.00,9.21,11.18,32000.00,27810.79,0.87,478.00,32.00,2630.00,0.81,20.23,0.48,739.06,1.44
0.50,-111.00,-8.00,4.00,6.00,4.00,1.67,11.97,12000.00,57407.68,4.78,2392.00,12.00,2630.00,4.08,20.38,2.39,739.06,0.70
0.50,-85.00,-6.00,12.00,3.00,5.00,13.42,7.85,100000.00,59599.64,0.60,298.00,100.00,860.00,0.21,10.12,0.30,739.06,0.67
0.50,-82.00,-5.00,26.00,10.00,5.00,11.49,10.06,35000.00,24359.90,0.70,348.00,35.00,860.00,0.25,10.98,0.35,739.06,1.64
0.50,-90.00,-6.00,11.00,11.00,17.00,9.93,20.08,25000.00,20149.92,0.81,403.00,25.00,860.00,0.53,17.17,0.40,739.06,3.97
0.50,-85.00,-6.00,16.00,15.00,17.00,8.79,10.02,12000.00,10919.96,0.91,455.00,12.00,860.00,0.33,11.47,0.46,739.06,7.33
0.50,-78.00,-6.00,28.00,15.00,17.00,13.56,9.86,18000.00,10619.94,0.59,295.00,18.00,860.00,0.18,0.29,0.29,739.06,7.53
0.55,-75.00,-5.00,21.00,15.00,17.00,13.06,11.03,18000.00,11029.07,0.61,337.00,18.00,860.00,0.19,-3.12,0.34,739.06,7.25
0.50,-78.00,-6.00,24.00,15.00,17.00,12.35,9.99,17000.00,11015.98,0.65,324.00,17.00,860.00,0.20,0.90,0.32,739.06,7.26
0.55,-86.00,-6.00,10.00,15.00,17.00,11.83,11.07,16000.00,10821.78,0.68,372.00,16.00,860.00,0.26,10.80,0.37,739.06,7.39
0.50,-91.00,-8.00,3.00,9.00,12.00,13.11,9.93,45000.00,27449.90,0.61,305.00,45.00,860.00,0.44,18.86,0.31,739.06,2.91
0.50,-98.00,-13.00,-2.00,6.00,12.00,7.43,10.19,53000.00,57027.80,1.08,538.00,53.00,860.00,0.82,19.91,0.54,739.06,1.40
0.50,-95.00,-11.00,5.00,8.00,12.00,10.13,9.87,45000.00,35549.94,0.79,395.00,45.00,860.00,0.54,17.86,0.40,739.06,2.25
0.50,-99.00,-11.00,-1.00,8.00,12.00,13.75,9.90,59000.00,34337.76,0.58,291.00,59.00,860.00,0.34,15.38,0.29,739.06,2.33
0.50,-98.00,-10.00,1.00,9.00,12.00,12.74,10.03,44000.00,27631.90,0.63,314.00,44.00,860.00,0.39,16.53,0.31,739.06,2.90
0.55,-104.00,-13.00,-3.00,7.00,12.00,8.73,11.21,20000.00,18327.21,0.92,504.00,20.00,860.00,0.79,20.33,0.50,739.06,4.37
0.55,-96.00,-9.00,4.00,8.00,8.00,8.09,11.02,35000.00,34618.03,0.99,544.00,35.00,860.00,0.86,20.55,0.54,739.06,1.16
0.50,-91.00,-7.00,7.00,9.00,8.00,7.16,10.02,25000.00,27949.90,1.12,559.00,25.00,860.00,0.78,18.22,0.56,739.06,1.43
0.50,-93.00,-8.00,7.00,15.00,8.00,10.08,9.84,14000.00,11115.96,0.79,397.00,14.00,860.00,0.47,15.67,0.40,739.06,3.60
0.50,-97.00,-9.00,4.00,8.00,8.00,5.46,10.36,24000.00,35135.88,1.46,732.00,24.00,860.00,1.17,20.59,0.73,739.06,1.14
0.55,-97.00,-10.00,-4.00,6.00,13.00,10.92,10.65,78000.00,57152.28,0.73,403.00,78.00,860.00,0.64,20.44,0.40,739.06,0.70
0.50,-100.00,-8.00,10.00,9.00,13.00,9.09,10.05,32000.00,28159.90,0.88,440.00,32.00,860.00,0.71,20.67,0.44,739.06,1.42
0.50,-88.00,-11.00,13.00,15.00,13.00,8.75,10.01,12000.00,10967.96,0.91,457.00,12.00,860.00,0.45,13.88,0.46,739.06,3.65
0.55,-104.00,-11.00,4.00,8.00,13.00,3.20,11.92,14000.00,34974.42,2.50,1374.00,14.00,860.00,2.13,20.17,1.37,739.06,1.14
