payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-102.00,-9.00,8.00,11.00,7.00,4.97,11.97,13000.00,20918.10,1.61,885.00,13.00,890.00,0.00,0.00,0.88,712.04,3.82
0.55,-116.00,-14.00,-4.00,4.00,32.00,2.20,14.98,31000.00,112839.60,3.64,2002.00,31.00,890.00,0.00,0.00,2.00,712.04,0.35
0.50,-103.00,-7.00,9.00,12.00,12.00,8.42,6.08,18000.00,17099.94,0.95,475.00,18.00,890.00,0.00,0.00,0.48,712.04,4.68
0.50,-108.00,-10.00,0.00,7.00,12.00,3.85,11.12,9000.00,18683.93,2.08,1038.00,9.00,890.00,0.00,0.00,1.04,712.04,4.28
0.55,-111.00,-12.00,-1.00,5.00,24.00,4.73,11.71,45000.00,76172.42,1.69,931.00,45.00,890.00,0.00,0.00,0.93,712.04,1.05
0.55,-107.00,-9.00,3.00,6.00,24.00,5.64,8.92,41000.00,58145.20,1.42,780.00,41.00,890.00,0.00,0.00,0.78,712.04,1.38
0.50,-105.00,-8.00,16.00,4.00,24.00,4.71,10.07,66000.00,112199.58,1.70,850.00,66.00,890.00,0.00,0.00,0.85,712.04,0.71
0.55,-102.00,-9.00,-3.00,5.00,24.00,10.19,10.58,97000.00,76188.98,0.79,432.00,97.00,890.00,0.00,0.00,0.43,712.04,1.05
0.50,-96.00,-7.00,-5.00,1.00,24.00,11.98,9.92,100000.00,66799.71,0.67,334.00,100.00,890.00,0.00,0.00,0.33,712.04,1.20
0.55,-96.00,-7.00,13.00,9.00,24.00,11.55,11.01,40000.00,27708.99,0.69,381.00,40.00,890.00,0.00,0.00,0.38,712.04,2.89
0.50,-95.00,-7.00,12.00,11.00,24.00,10.67,10.01,27000.00,20249.94,0.75,375.00,27.00,890.00,0.00,0.00,0.38,712.04,3.95
0.50,-98.00,-10.00,3.00,8.00,21.00,16.46,9.90,71000.00,34505.80,0.49,243.00,71.00,890.00,0.00,0.00,0.24,712.04,1.16
0.50,-94.00,-8.00,4.00,7.00,20.00,6.53,10.39,15000.00,18389.93,1.23,613.00,15.00,890.00,0.00,0.00,0.61,712.04,4.35
0.50,-91.00,-8.00,2.00,7.00,20.00,8.20,9.81,19000.00,18543.94,0.98,488.00,19.00,890.00,0.00,0.00,0.49,712.04,4.31
0.50,-89.00,-6.00,10.00,15.00,19.00,15.56,9.81,21000.00,10793.93,0.51,257.00,21.00,890.00,0.00,0.00,0.26,712.04,3.71
0.50,-94.00,-7.00,14.00,10.00,19.00,10.36,10.09,32000.00,24703.99,0.77,386.00,32.00,890.00,0.00,0.00,0.39,712.04,1.62
0.55,-105.00,-9.00,2.00,9.00,19.00,2.35,12.52,8000.00,27258.05,3.41,1874.00,8.00,890.00,0.00,0.00,1.87,712.04,1.47
0.55,-108.00,-12.00,-4.00,5.00,22.00,1.08,14.20,10000.00,74399.92,7.44,4092.01,10.00,890.00,0.00,0.00,4.09,712.04,1.08
0.50,-115.00,-15.00,-8.00,4.00,22.00,3.30,9.97,45000.00,108989.52,2.42,1211.00,45.00,890.00,0.00,0.00,1.21,712.04,0.73
0.55,-109.00,-11.00,-7.00,8.00,17.00,3.18,7.32,14000.00,35203.52,2.51,1383.00,14.00,890.00,0.00,0.00,1.38,712.04,2.27
0.55,-116.00,-15.00,-6.00,4.00,24.00,1.02,15.02,14000.00,110242.73,7.87,4330.98,14.00,890.00,0.00,0.00,4.33,712.04,0.73
0.50,-118.00,-18.00,-10.00,3.00,24.00,5.49,8.29,100000.00,145599.35,1.46,728.00,100.00,890.00,0.00,0.00,0.73,712.04,0.55
0.20,-110.00,-10.00,-1.00,6.00,65.00,1.15,7.95,8000.00,55799.68,6.97,1395.00,8.00,890.00,0.00,0.00,1.39,712.04,0.72
0.55,-105.00,-10.00,3.00,7.00,65.00,2.84,10.96,7000.00,19739.93,2.82,1551.00,7.00,890.00,0.00,0.00,1.55,712.04,2.03
0.55,-109.00,-11.00,-1.00,5.00,65.00,1.36,21.38,13000.00,76226.77,5.86,3224.99,13.00,890.00,0.00,0.00,3.22,712.04,0.52
0.50,-120.00,-10.00,-2.00,4.00,85.00,0.23,18.07,4000.00,136367.51,34.09,17046.01,4.00,1770.00,0.00,0.00,17.05,712.04,0.29
0.50,-121.00,-11.00,2.00,7.00,85.00,0.17,23.93,1000.00,47503.68,47.50,23751.94,1.00,1770.00,0.00,0.00,23.75,712.04,0.84
0.55,-113.00,-14.00,-9.00,4.00,24.00,0.85,5.21,12000.00,112995.95,9.42,5179.00,12.00,890.00,0.00,0.00,5.18,712.04,0.71
0.55,-111.00,-18.00,-10.00,15.00,26.00,0.16,2.34,1000.00,49210.78,49.21,27066.03,1.00,890.00,0.00,0.00,27.07,712.04,1.63
0.50,-107.00,-12.00,4.00,7.00,26.00,8.08,9.74,19000.00,18809.93,0.99,495.00,19.00,890.00,0.00,0.00,0.50,712.04,4.25
