payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.45,-113.00,-8.00,0.00,7.00,17.00,5.14,23.29,12000.00,18693.26,1.56,701.00,12.00,1770.00,0.00,0.00,0.70,880.13,2.14
0.55,-111.00,-9.00,7.00,8.00,17.00,9.07,10.93,40000.00,35272.59,0.88,485.00,40.00,1770.00,0.00,0.00,0.48,880.13,1.13
0.50,-110.00,-9.00,4.00,8.00,17.00,17.47,9.40,76000.00,34807.90,0.46,229.00,76.00,1770.00,0.00,0.00,0.23,880.13,1.15
0.50,-109.00,-9.00,22.00,11.00,17.00,15.09,10.03,38000.00,20139.92,0.53,265.00,38.00,1770.00,0.00,0.00,0.26,880.13,1.99
0.50,-117.00,-11.00,0.00,8.00,16.00,9.62,11.93,41000.00,34111.87,0.83,416.00,41.00,1770.00,0.00,0.00,0.42,880.13,1.17
0.50,-112.00,-9.00,7.00,10.00,16.00,9.93,8.84,30000.00,24179.90,0.81,403.00,30.00,1770.00,0.00,0.00,0.40,880.13,1.65
0.50,-106.00,-7.00,13.00,12.00,16.00,8.89,9.44,19000.00,17099.94,0.90,450.00,19.00,1770.00,0.00,0.00,0.45,880.13,2.34
0.55,-104.00,-6.00,4.00,9.00,16.00,9.65,11.02,33000.00,27359.89,0.83,456.00,33.00,1770.00,0.00,0.00,0.46,880.13,1.46
0.50,-110.00,-7.00,6.00,10.00,16.00,7.27,10.08,22000.00,24199.89,1.10,550.00,22.00,1770.00,0.00,0.00,0.55,880.13,1.65
0.50,-111.00,-9.00,4.00,6.00,16.00,8.79,9.92,62000.00,56419.80,0.91,455.00,62.00,1770.00,0.00,0.00,0.46,880.13,0.71
0.50,-110.00,-10.00,5.00,6.00,16.00,7.87,10.20,57000.00,57911.75,1.02,508.00,57.00,1770.00,0.00,0.00,0.51,880.13,0.69
0.50,-111.00,-10.00,3.00,6.00,16.00,8.93,9.76,62000.00,55551.76,0.90,448.00,62.00,1770.00,0.00,0.00,0.45,880.13,0.72
0.50,-109.00,-9.00,4.00,9.00,16.00,8.73,10.04,31000.00,28395.88,0.92,458.00,31.00,1770.00,0.00,0.00,0.46,880.13,1.41
0.55,-108.00,-8.00,4.00,6.00,16.00,8.89,11.03,62000.00,55799.80,0.90,495.00,62.00,1770.00,0.00,0.00,0.50,880.13,0.72
0.50,-106.00,-9.00,2.00,6.00,16.00,8.77,9.98,62000.00,56543.81,0.91,456.00,62.00,1770.00,0.00,0.00,0.46,880.13,0.71
0.50,-98.00,-7.00,13.00,15.00,16.00,13.33,9.82,18000.00,10799.95,0.60,300.00,18.00,1770.00,0.00,0.00,0.30,880.13,3.70
0.55,-95.00,-6.00,5.00,15.00,16.00,21.46,10.88,29000.00,10809.05,0.37,205.00,29.00,1770.00,0.00,0.00,0.20,880.13,3.70
