payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-101.00,-9.00,20.00,12.00,7.00,6.04,11.80,13000.00,17230.84,1.33,729.00,13.00,890.00,0.00,0.00,0.73,729.31,4.64
0.55,-111.00,-13.00,-2.00,6.00,7.00,3.54,12.86,25000.00,56499.73,2.26,1243.00,25.00,890.00,0.00,0.00,1.24,729.31,1.42
0.50,-107.00,-10.00,6.00,9.00,7.00,6.47,7.97,23000.00,28427.88,1.24,618.00,23.00,890.00,0.00,0.00,0.62,729.31,2.81
0.50,-101.00,-11.00,16.00,5.00,7.00,6.53,10.00,61000.00,74785.72,1.23,613.00,61.00,890.00,0.00,0.00,0.61,729.31,1.07
0.50,-109.00,-10.00,1.00,5.00,24.00,7.35,10.23,71000.00,77247.70,1.09,544.00,71.00,890.00,0.00,0.00,0.54,729.31,1.04
0.55,-108.00,-10.00,3.00,6.00,24.00,10.21,10.66,73000.00,57204.99,0.78,431.00,73.00,890.00,0.00,0.00,0.43,729.31,1.40
0.50,-108.00,-12.00,2.00,5.00,24.00,10.05,9.92,94000.00,74823.64,0.80,398.00,94.00,890.00,0.00,0.00,0.40,729.31,1.07
0.50,-112.00,-13.00,-1.00,6.00,24.00,6.42,10.22,46000.00,57315.78,1.25,623.00,46.00,890.00,0.00,0.00,0.62,729.31,1.40
0.50,-101.00,-12.00,-9.00,3.00,24.00,1.95,11.80,43000.00,176643.06,4.11,2054.00,43.00,890.00,0.00,0.00,2.05,729.31,0.45
0.50,-95.00,-7.00,17.00,14.00,24.00,15.38,7.84,25000.00,12999.93,0.52,260.00,25.00,890.00,0.00,0.00,0.26,729.31,6.15
0.50,-98.00,-8.00,14.00,9.00,24.00,16.39,9.99,57000.00,27815.90,0.49,244.00,57.00,890.00,0.00,0.00,0.24,729.31,2.88
0.50,-98.00,-9.00,2.00,7.00,24.00,15.81,10.02,37000.00,18721.97,0.51,253.00,37.00,890.00,0.00,0.00,0.25,729.31,4.27
0.50,-92.00,-8.00,11.00,10.00,24.00,8.73,10.23,27000.00,24731.90,0.92,458.00,27.00,890.00,0.00,0.00,0.46,729.31,3.23
0.55,-89.00,-8.00,5.00,7.00,19.00,14.24,10.79,33000.00,18539.98,0.56,309.00,33.00,890.00,0.00,0.00,0.31,729.31,2.16
0.50,-87.00,-6.00,14.00,11.00,19.00,19.14,9.92,48000.00,20063.95,0.42,209.00,48.00,890.00,0.00,0.00,0.21,729.31,1.99
0.50,-90.00,-7.00,8.00,10.00,19.00,16.81,10.01,52000.00,24751.89,0.48,238.00,52.00,890.00,0.00,0.00,0.24,729.31,1.62
0.50,-97.00,-10.00,-1.00,8.00,19.00,4.93,10.61,22000.00,35727.84,1.62,812.00,22.00,890.00,0.00,0.00,0.81,729.31,1.12
0.55,-107.00,-13.00,-2.00,4.00,22.00,2.30,12.10,32000.00,111359.54,3.48,1914.00,32.00,890.00,0.00,0.00,1.91,729.31,0.72
0.55,-107.00,-12.00,-6.00,4.00,22.00,0.72,15.22,10000.00,111417.82,11.14,6128.00,10.00,890.00,0.00,0.00,6.13,729.31,0.72
0.50,-111.00,-14.00,-8.00,6.00,18.00,3.84,5.03,28000.00,58295.84,2.08,1041.00,28.00,890.00,0.00,0.00,1.04,729.31,1.37
0.50,-112.00,-12.00,1.00,5.00,25.00,0.47,17.90,5000.00,85619.74,17.12,8562.01,5.00,890.00,0.00,0.00,8.56,729.31,0.93
0.35,-114.00,-8.00,-6.00,10.00,81.00,1.95,26.51,6000.00,24582.73,4.10,1434.00,6.00,1770.00,0.00,0.00,1.43,729.31,1.63
0.55,-111.00,-13.00,-1.00,5.00,61.00,1.92,15.52,18000.00,74846.80,4.16,2286.99,18.00,890.00,0.00,0.00,2.29,729.31,0.53
0.55,-122.00,-19.00,-10.00,1.00,56.00,0.24,44.38,9000.00,303283.04,33.70,18534.03,9.00,890.00,0.00,0.00,18.53,729.31,0.13
0.50,-116.00,-18.00,-14.00,3.00,26.00,0.19,2.50,5000.00,205619.58,41.12,20562.04,5.00,890.00,0.00,0.00,20.56,729.31,0.39
0.55,-117.00,-18.00,-11.00,15.00,25.00,0.05,0.40,1000.00,156521.16,156.52,86086.95,1.00,890.00,0.00,0.00,86.09,729.31,0.51
0.50,-108.00,-12.00,-6.00,5.00,92.00,0.08,8.24,2000.00,202099.31,101.05,50525.03,2.00,890.00,0.00,0.00,50.53,729.31,0.40
