payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-101.00,-7.00,10.00,11.00,7.00,6.21,10.99,16000.00,20607.93,1.29,644.00,16.00,890.00,0.00,0.00,0.64,720.07,3.88
0.55,-112.00,-12.00,-2.00,6.00,7.00,2.56,13.70,18000.00,56356.11,3.13,1722.00,18.00,890.00,0.00,0.00,1.72,720.07,1.42
0.50,-106.00,-9.00,8.00,11.00,7.00,10.44,6.96,26000.00,19915.93,0.77,383.00,26.00,890.00,0.00,0.00,0.38,720.07,4.02
0.50,-109.00,-10.00,0.00,6.00,7.00,3.81,10.71,27000.00,56753.84,2.10,1051.00,27.00,890.00,0.00,0.00,1.05,720.07,1.41
0.50,-113.00,-11.00,0.00,5.00,24.00,2.96,10.42,28000.00,75767.83,2.71,1353.00,28.00,890.00,0.00,0.00,1.35,720.07,1.06
0.55,-114.00,-12.00,-1.00,6.00,24.00,5.88,11.14,42000.00,57119.74,1.36,748.00,42.00,890.00,0.00,0.00,0.75,720.07,1.40
0.50,-104.00,-13.00,2.00,5.00,24.00,4.10,9.40,39000.00,76127.64,1.95,976.00,39.00,890.00,0.00,0.00,0.98,720.07,1.05
0.50,-108.00,-11.00,1.00,6.00,24.00,4.27,10.01,30000.00,56159.79,1.87,936.00,30.00,890.00,0.00,0.00,0.94,720.07,1.42
0.55,-99.00,-10.00,-2.00,11.00,24.00,5.69,10.80,14000.00,19676.29,1.41,773.00,14.00,890.00,0.00,0.00,0.77,720.07,4.07
0.55,-93.00,-7.00,11.00,12.00,24.00,10.07,10.64,21000.00,16685.37,0.79,437.00,21.00,890.00,0.00,0.00,0.44,720.07,4.79
0.50,-93.00,-6.00,9.00,15.00,24.00,8.02,10.05,11000.00,10977.96,1.00,499.00,11.00,890.00,0.00,0.00,0.50,720.07,7.29
0.50,-95.00,-6.00,-1.00,6.00,20.00,11.70,9.86,84000.00,57455.54,0.68,342.00,84.00,890.00,0.00,0.00,0.34,720.07,1.39
