payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.00,-96.00,-7.00,15.00,15.00,21.00,15.51,123.70,21000.00,10828.93,0.52,3093.99,21.00,890.00,0.00,0.00,3.09,708.10,7.39
2.00,-87.00,-7.00,14.00,15.00,19.00,26.76,37.43,36000.00,10763.94,0.30,598.00,36.00,890.00,0.00,0.00,0.60,708.10,3.72
6.00,-105.00,-8.00,0.00,15.00,21.00,7.07,126.10,9000.00,10183.46,1.13,6788.99,9.00,890.00,0.00,0.00,6.79,708.10,7.86
4.25,-102.00,-4.00,19.00,11.00,26.00,24.84,80.32,61000.00,19649.13,0.32,1369.00,61.00,2510.00,0.00,0.00,1.37,708.10,2.04
1.50,-101.00,-7.00,11.00,15.00,26.00,22.64,28.31,31000.00,10953.29,0.35,530.00,31.00,2510.00,0.00,0.00,0.53,708.10,3.65
0.65,-103.00,-11.00,25.00,11.00,14.00,14.29,13.20,35000.00,19599.88,0.56,364.00,35.00,2510.00,0.00,0.00,0.36,708.10,2.04
0.50,-99.00,-9.00,25.00,8.00,9.00,27.40,9.39,100000.00,29199.85,0.29,146.00,100.00,2510.00,0.00,0.00,0.15,708.10,1.37
0.75,-100.00,-5.00,2.00,15.00,4.00,17.05,15.39,23000.00,10794.64,0.47,352.00,23.00,2510.00,0.00,0.00,0.35,708.10,3.71
0.90,-93.00,-9.00,-6.00,15.00,10.00,9.74,18.44,13000.00,10674.41,0.82,739.00,13.00,890.00,0.00,0.00,0.74,708.10,3.75
0.85,-82.00,-6.00,25.00,15.00,17.00,36.76,16.24,49000.00,10664.66,0.22,185.00,49.00,890.00,0.00,0.00,0.18,708.10,7.50
0.50,-76.00,-5.00,21.00,15.00,17.00,30.30,9.95,41000.00,10823.98,0.26,132.00,41.00,890.00,0.00,0.00,0.13,708.10,7.39
0.50,-72.00,-6.00,31.00,15.00,17.00,24.54,10.04,33000.00,10757.95,0.33,163.00,33.00,890.00,0.00,0.00,0.16,708.10,7.44
0.50,-80.00,-5.00,21.00,12.00,17.00,24.10,10.00,52000.00,17263.92,0.33,166.00,52.00,890.00,0.00,0.00,0.17,708.10,4.63
2.05,-102.00,-6.00,16.00,9.00,10.00,34.17,41.33,100000.00,23414.54,0.23,480.00,100.00,2510.00,0.00,0.00,0.48,708.10,1.71
0.50,-104.00,-6.00,13.00,15.00,10.00,25.97,9.65,36000.00,11087.97,0.31,154.00,36.00,2510.00,0.00,0.00,0.15,708.10,3.61
0.50,-105.00,-6.00,13.00,13.00,10.00,25.48,10.06,47000.00,14757.95,0.31,157.00,47.00,2510.00,0.00,0.00,0.16,708.10,2.71
0.55,-104.00,-5.00,25.00,14.00,10.00,26.99,10.93,45000.00,13336.30,0.30,163.00,45.00,2510.00,0.00,0.00,0.16,708.10,3.00
0.55,-105.00,-6.00,14.00,15.00,10.00,28.76,11.50,38000.00,10570.86,0.28,153.00,38.00,2510.00,0.00,0.00,0.15,708.10,3.78
0.60,-89.00,-5.00,32.00,12.00,10.00,27.91,11.74,60000.00,17199.92,0.29,172.00,60.00,2510.00,0.00,0.00,0.17,708.10,2.33
0.50,-102.00,-5.00,11.00,10.00,8.00,14.34,9.90,43000.00,23993.86,0.56,279.00,43.00,2510.00,0.00,0.00,0.28,708.10,1.67
0.50,-104.00,-6.00,8.00,15.00,8.00,18.78,10.26,26000.00,11075.97,0.43,213.00,26.00,2510.00,0.00,0.00,0.21,708.10,3.61
0.50,-101.00,-5.00,20.00,12.00,8.00,25.81,9.59,54000.00,16739.90,0.31,155.00,54.00,2510.00,0.00,0.00,0.15,708.10,2.39
0.70,-110.00,-7.00,3.00,15.00,8.00,12.07,14.52,16000.00,10605.68,0.66,464.00,16.00,2510.00,0.00,0.00,0.46,708.10,3.77
1.35,-105.00,-7.00,10.00,12.00,24.00,25.17,26.78,54000.00,17159.95,0.32,429.00,54.00,1770.00,0.00,0.00,0.43,708.10,2.33
1.05,-98.00,-6.00,26.00,12.00,71.00,30.43,20.86,65000.00,17085.65,0.26,276.00,65.00,1770.00,0.00,0.00,0.28,708.10,2.34
0.70,-104.00,-7.00,18.00,9.00,71.00,15.91,14.09,55000.00,27656.95,0.50,352.00,55.00,1770.00,0.00,0.00,0.35,708.10,1.45
