payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
1.65,-110.00,-9.00,6.00,10.00,17.00,22.04,56.63,67000.00,24322.95,0.36,599.00,67.00,1770.00,0.00,0.00,0.60,1424.08,1.64
4.60,-105.00,-6.00,14.00,15.00,16.00,48.36,92.34,65000.00,10753.22,0.17,761.00,65.00,2510.00,0.00,0.00,0.76,1424.08,3.72
0.50,-100.00,-6.00,18.00,11.00,9.00,27.59,9.19,68000.00,19719.93,0.29,145.00,68.00,2510.00,0.00,0.00,0.15,1424.08,2.03
0.60,-100.00,-7.00,10.00,9.00,9.00,31.58,12.19,100000.00,25333.21,0.25,152.00,100.00,2510.00,0.00,0.00,0.15,1424.08,1.58
0.70,-99.00,-7.00,8.00,15.00,9.00,33.33,14.01,44000.00,10559.95,0.24,168.00,44.00,2510.00,0.00,0.00,0.17,1424.08,3.79
0.60,-104.00,-7.00,6.00,9.00,9.00,32.00,11.82,100000.00,24999.92,0.25,150.00,100.00,2510.00,0.00,0.00,0.15,1424.08,1.60
0.50,-93.00,-6.00,17.00,11.00,9.00,24.69,9.97,61000.00,19763.89,0.32,162.00,61.00,2510.00,0.00,0.00,0.16,1424.08,2.02
0.55,-93.00,-6.00,7.00,11.00,9.00,17.25,11.10,43000.00,19936.25,0.46,255.00,43.00,2510.00,0.00,0.00,0.25,1424.08,2.01
0.55,-107.00,-8.00,4.00,12.00,9.00,18.49,11.00,39000.00,16876.27,0.43,238.00,39.00,2510.00,0.00,0.00,0.24,1424.08,2.37
0.65,-111.00,-7.00,6.00,7.00,9.00,23.32,13.13,55000.00,18869.14,0.34,223.00,55.00,2510.00,0.00,0.00,0.22,1424.08,2.12
0.85,-106.00,-6.00,9.00,11.00,10.00,21.38,16.96,53000.00,19828.19,0.37,318.00,53.00,2510.00,0.00,0.00,0.32,1424.08,2.02
0.60,-114.00,-8.00,4.00,9.00,10.00,23.08,12.06,79000.00,27386.58,0.35,208.00,79.00,2510.00,0.00,0.00,0.21,1424.08,1.46
0.55,-100.00,-5.00,20.00,12.00,7.00,30.56,10.77,65000.00,17018.10,0.26,144.00,65.00,2510.00,0.00,0.00,0.14,1424.08,2.35
0.55,-98.00,-5.00,33.00,12.00,7.00,30.34,10.97,65000.00,17136.32,0.26,145.00,65.00,2510.00,0.00,0.00,0.15,1424.08,2.33
0.90,-98.00,-4.00,19.00,15.00,7.00,28.35,18.25,38000.00,10724.39,0.28,254.00,38.00,2510.00,0.00,0.00,0.25,1424.08,3.73
0.75,-106.00,-8.00,14.00,12.00,7.00,26.32,14.85,56000.00,17023.93,0.30,228.00,56.00,2510.00,0.00,0.00,0.23,1424.08,2.35
0.60,-89.00,-6.00,25.00,15.00,7.00,24.74,11.95,33000.00,10669.94,0.32,194.00,33.00,2510.00,0.00,0.00,0.19,1424.08,3.75
2.30,-111.00,-10.00,4.00,15.00,6.00,24.15,46.72,33000.00,10932.99,0.33,762.00,33.00,2510.00,0.00,0.00,0.76,1424.08,3.66
1.00,-100.00,-4.00,16.00,15.00,7.00,31.62,19.59,43000.00,10878.95,0.25,253.00,43.00,2510.00,0.00,0.00,0.25,1424.08,3.68
0.70,-101.00,-6.00,28.00,9.00,7.00,20.74,13.78,71000.00,27385.64,0.39,270.00,71.00,2510.00,0.00,0.00,0.27,1424.08,1.46
