payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
1.90,-106.00,-8.00,5.00,9.00,7.00,9.02,40.01,32000.00,28378.83,0.89,1685.00,32.00,890.00,0.00,0.00,1.69,737.06,2.82
6.00,-92.00,-7.00,21.00,12.00,19.00,23.88,120.00,51000.00,17084.93,0.33,2010.00,51.00,890.00,0.00,0.00,2.01,737.06,2.34
6.05,-103.00,-8.00,1.00,15.00,20.00,8.63,124.68,12000.00,11127.24,0.93,5610.00,12.00,890.00,0.00,0.00,5.61,737.06,7.19
5.25,-106.00,-8.00,3.00,11.00,33.00,78.50,99.82,100000.00,10190.43,0.10,535.00,100.00,890.00,0.00,0.00,0.53,737.06,7.85
1.80,-101.00,-7.00,11.00,15.00,21.00,33.26,36.15,44000.00,10584.40,0.24,433.00,44.00,2510.00,0.00,0.00,0.43,737.06,3.78
2.75,-84.00,-6.00,-4.00,12.00,19.00,25.46,55.21,54000.00,16965.73,0.31,864.00,54.00,890.00,0.00,0.00,0.86,737.06,4.72
0.60,-88.00,-7.00,13.00,12.00,19.00,23.76,11.30,51000.00,17169.91,0.34,202.00,51.00,890.00,0.00,0.00,0.20,737.06,4.66
0.65,-80.00,-5.00,19.00,15.00,19.00,20.72,13.16,28000.00,10812.27,0.39,251.00,28.00,890.00,0.00,0.00,0.25,737.06,7.40
0.55,-74.00,-4.00,29.00,15.00,9.00,29.53,10.80,39000.00,10565.42,0.27,149.00,39.00,890.00,0.00,0.00,0.15,737.06,7.57
0.50,-68.00,-5.00,38.00,15.00,9.00,15.21,10.12,21000.00,11045.95,0.53,263.00,21.00,890.00,0.00,0.00,0.26,737.06,7.24
1.10,-104.00,-8.00,7.00,15.00,9.00,24.04,22.32,32000.00,10647.24,0.33,366.00,32.00,2510.00,0.00,0.00,0.37,737.06,3.76
0.50,-103.00,-7.00,20.00,14.00,12.00,25.48,9.57,41000.00,12873.95,0.31,157.00,41.00,2510.00,0.00,0.00,0.16,737.06,3.11
0.60,-100.00,-5.00,14.00,15.00,12.00,27.12,12.19,37000.00,10914.98,0.29,177.00,37.00,2510.00,0.00,0.00,0.18,737.06,3.66
0.60,-103.00,-6.00,13.00,15.00,9.00,21.72,11.91,29000.00,10681.65,0.37,221.00,29.00,2510.00,0.00,0.00,0.22,737.06,3.74
0.60,-102.00,-6.00,16.00,15.00,9.00,22.33,11.99,30000.00,10749.94,0.36,215.00,30.00,2510.00,0.00,0.00,0.21,737.06,3.72
0.55,-103.00,-6.00,14.00,10.00,9.00,27.67,10.93,83000.00,23994.42,0.29,159.00,83.00,2510.00,0.00,0.00,0.16,737.06,1.67
0.60,-97.00,-5.00,27.00,13.00,9.00,25.00,12.21,47000.00,15039.94,0.32,192.00,47.00,2510.00,0.00,0.00,0.19,737.06,2.66
0.55,-101.00,-5.00,18.00,10.00,8.00,27.16,10.77,83000.00,24447.18,0.29,162.00,83.00,2510.00,0.00,0.00,0.16,737.06,1.64
0.60,-98.00,-6.00,17.00,12.00,8.00,29.45,12.00,62000.00,16843.25,0.27,163.00,62.00,2510.00,0.00,0.00,0.16,737.06,2.37
0.50,-99.00,-5.00,12.00,15.00,8.00,23.39,10.01,32000.00,10943.96,0.34,171.00,32.00,2510.00,0.00,0.00,0.17,737.06,3.65
1.70,-94.00,-7.00,11.00,15.00,11.00,35.23,34.20,47000.00,10671.72,0.23,386.00,47.00,890.00,0.00,0.00,0.39,737.06,3.75
