payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
5.15,-109.00,-10.00,10.00,15.00,15.00,21.17,114.55,29000.00,10958.02,0.38,1946.00,29.00,1770.00,0.00,0.00,1.95,976.04,3.65
1.20,-98.00,-7.00,14.00,14.00,15.00,22.38,22.03,36000.00,12869.96,0.36,429.00,36.00,1770.00,0.00,0.00,0.43,976.04,3.11
2.40,-104.00,-7.00,12.00,11.00,10.00,25.46,48.91,64000.00,20106.58,0.31,754.00,64.00,2510.00,0.00,0.00,0.75,976.04,1.99
0.50,-105.00,-7.00,9.00,7.00,8.00,19.23,8.90,44000.00,18303.97,0.42,208.00,44.00,2510.00,0.00,0.00,0.21,976.04,2.19
0.55,-94.00,-5.00,20.00,14.00,8.00,23.04,10.96,37000.00,12849.06,0.35,191.00,37.00,2510.00,0.00,0.00,0.19,976.04,3.11
0.65,-95.00,-5.00,21.00,11.00,8.00,31.71,12.96,79000.00,19932.26,0.25,164.00,79.00,2510.00,0.00,0.00,0.16,976.04,2.01
0.55,-95.00,-7.00,22.00,13.00,8.00,28.76,11.00,52000.00,14465.39,0.28,153.00,52.00,2510.00,0.00,0.00,0.15,976.04,2.77
0.50,-95.00,-5.00,24.00,11.00,8.00,29.63,9.98,73000.00,19709.95,0.27,135.00,73.00,2510.00,0.00,0.00,0.14,976.04,2.03
1.00,-91.00,-6.00,15.00,11.00,8.00,32.79,20.10,82000.00,20007.93,0.24,244.00,82.00,2510.00,0.00,0.00,0.24,976.04,2.00
1.35,-107.00,-6.00,8.00,15.00,6.00,20.26,27.50,28000.00,11054.80,0.39,533.00,28.00,2510.00,0.00,0.00,0.53,976.04,3.62
0.55,-102.00,-7.00,7.00,8.00,7.00,11.11,10.66,48000.00,34559.72,0.72,396.00,48.00,2510.00,0.00,0.00,0.40,976.04,1.16
1.20,-105.00,-7.00,12.00,15.00,10.00,26.09,24.10,36000.00,11039.94,0.31,368.00,36.00,2510.00,0.00,0.00,0.37,976.04,3.62
0.55,-107.00,-6.00,14.00,14.00,9.00,4.10,12.41,7000.00,13656.30,1.95,1073.00,7.00,2510.00,0.00,0.00,1.07,976.04,2.93
0.60,-106.00,-6.00,11.00,10.00,9.00,18.68,10.35,56000.00,23986.59,0.43,257.00,56.00,2510.00,0.00,0.00,0.26,976.04,1.67
0.65,-108.00,-6.00,14.00,12.00,9.00,20.47,13.16,44000.00,17193.80,0.39,254.00,44.00,2510.00,0.00,0.00,0.25,976.04,2.33
0.70,-97.00,-7.00,17.00,15.00,8.00,15.51,14.10,21000.00,10829.98,0.52,361.00,21.00,2510.00,0.00,0.00,0.36,976.04,3.69
0.50,-88.00,-6.00,33.00,14.00,6.00,30.30,9.63,50000.00,13199.97,0.26,132.00,50.00,2510.00,0.00,0.00,0.13,976.04,3.03
0.50,-85.00,-5.00,32.00,14.00,6.00,22.10,10.06,36000.00,13031.97,0.36,181.00,36.00,2510.00,0.00,0.00,0.18,976.04,3.07
0.70,-96.00,-9.00,2.00,11.00,6.00,10.09,14.54,25000.00,19821.41,0.79,555.00,25.00,2510.00,0.00,0.00,0.56,976.04,2.02
1.00,-88.00,-5.00,9.00,15.00,12.00,15.12,20.16,21000.00,11108.98,0.53,529.00,21.00,2510.00,0.00,0.00,0.53,976.04,3.60
0.60,-90.00,-7.00,10.00,14.00,4.00,24.24,11.30,40000.00,13199.96,0.33,198.00,40.00,2510.00,0.00,0.00,0.20,976.04,3.03
0.70,-90.00,-6.00,17.00,1.00,4.00,30.11,13.97,100000.00,26571.36,0.27,186.00,100.00,2510.00,0.00,0.00,0.19,976.04,1.51
1.00,-92.00,-5.00,15.00,15.00,4.00,39.60,20.21,53000.00,10705.96,0.20,202.00,53.00,2510.00,0.00,0.00,0.20,976.04,3.74
0.50,-91.00,-6.00,22.00,11.00,6.00,18.18,9.83,46000.00,20239.91,0.44,220.00,46.00,2510.00,0.00,0.00,0.22,976.04,1.98
0.55,-93.00,-6.00,27.00,11.00,6.00,30.14,10.91,76000.00,20174.47,0.27,146.00,76.00,2510.00,0.00,0.00,0.15,976.04,1.98
0.55,-92.00,-6.00,25.00,13.00,6.00,26.19,11.04,49000.00,14967.20,0.31,168.00,49.00,2510.00,0.00,0.00,0.17,976.04,2.67
0.50,-91.00,-6.00,32.00,10.00,6.00,17.47,10.06,54000.00,24731.93,0.46,229.00,54.00,2510.00,0.00,0.00,0.23,976.04,1.62
0.65,-88.00,-7.00,5.00,14.00,7.00,17.93,13.10,29000.00,12938.41,0.45,290.00,29.00,2510.00,0.00,0.00,0.29,976.04,3.09
1.00,-90.00,-5.00,23.00,15.00,7.00,27.40,20.23,37000.00,10803.94,0.29,292.00,37.00,2510.00,0.00,0.00,0.29,976.04,3.70
0.65,-88.00,-6.00,18.00,14.00,4.00,27.23,12.66,45000.00,13223.04,0.29,191.00,45.00,2510.00,0.00,0.00,0.19,976.04,3.03
0.55,-88.00,-6.00,23.00,14.00,4.00,23.78,10.98,39000.00,13118.12,0.34,185.00,39.00,2510.00,0.00,0.00,0.18,976.04,3.05
0.60,-86.00,-5.00,24.00,13.00,4.00,23.53,12.01,44000.00,14959.94,0.34,204.00,44.00,2510.00,0.00,0.00,0.20,976.04,2.67
0.60,-97.00,-6.00,9.00,14.00,4.00,25.40,11.99,41000.00,12914.96,0.31,189.00,41.00,2510.00,0.00,0.00,0.19,976.04,3.10
0.50,-100.00,-7.00,6.00,10.00,4.00,16.39,10.05,50000.00,24399.91,0.49,244.00,50.00,2510.00,0.00,0.00,0.24,976.04,1.64
1.55,-105.00,-8.00,3.00,11.00,9.00,14.20,31.67,35000.00,19712.90,0.56,873.01,35.00,2510.00,0.00,0.00,0.87,976.04,2.03
1.25,-106.00,-7.00,13.00,15.00,9.00,25.64,24.70,34000.00,10607.97,0.31,390.00,34.00,2510.00,0.00,0.00,0.39,976.04,3.77
0.80,-103.00,-6.00,12.00,15.00,9.00,26.23,15.84,36000.00,10979.96,0.30,244.00,36.00,2510.00,0.00,0.00,0.24,976.04,3.64
0.55,-98.00,-6.00,13.00,10.00,9.00,26.51,10.73,80000.00,24145.39,0.30,166.00,80.00,2510.00,0.00,0.00,0.17,976.04,1.66
0.70,-89.00,-5.00,23.00,15.00,9.00,29.95,14.03,41000.00,10952.83,0.27,187.00,41.00,2510.00,0.00,0.00,0.19,976.04,3.65
0.55,-95.00,-6.00,22.00,12.00,9.00,26.99,10.96,58000.00,17189.00,0.30,163.00,58.00,2510.00,0.00,0.00,0.16,976.04,2.33
0.50,-96.00,-6.00,13.00,10.00,9.00,22.47,10.03,67000.00,23851.90,0.36,178.00,67.00,2510.00,0.00,0.00,0.18,976.04,1.68
0.85,-109.00,-7.00,13.00,15.00,9.00,21.73,17.14,29000.00,10678.79,0.37,313.00,29.00,2510.00,0.00,0.00,0.31,976.04,3.75
