payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.75,-107.00,-8.00,7.00,12.00,14.00,4.87,133.04,11000.00,18054.62,1.64,11079.02,11.00,1770.00,0.00,0.00,11.08,1049.04,2.22
4.30,-69.00,-6.00,-1.00,15.00,6.00,19.06,86.00,26000.00,10913.94,0.42,1805.01,26.00,1770.00,0.00,0.00,1.81,1049.04,3.67
2.70,-91.00,-5.00,18.00,15.00,7.00,63.91,54.00,86000.00,10765.88,0.13,338.00,86.00,2510.00,0.00,0.00,0.34,1049.04,3.72
5.20,-107.00,-6.00,10.00,15.00,7.00,12.82,104.00,17000.00,10608.59,0.62,3244.99,17.00,2510.00,0.00,0.00,3.24,1049.04,3.77
2.25,-104.00,-6.00,13.00,15.00,8.00,27.91,45.00,38000.00,10893.29,0.29,645.00,38.00,2510.00,0.00,0.00,0.65,1049.04,3.67
2.95,-84.00,-7.00,17.00,15.00,12.00,31.34,59.00,43000.00,10975.90,0.26,753.00,43.00,2510.00,0.00,0.00,0.75,1049.04,3.64
1.60,-88.00,-6.00,16.00,11.00,3.00,56.14,32.00,100000.00,14249.94,0.14,228.00,100.00,2510.00,0.00,0.00,0.23,1049.04,2.81
2.05,-83.00,-5.00,22.00,15.00,7.00,18.02,41.00,25000.00,11097.55,0.44,910.00,25.00,2510.00,0.00,0.00,0.91,1049.04,3.60
1.80,-85.00,-5.00,21.00,14.00,5.00,38.20,36.00,62000.00,12985.52,0.21,377.00,62.00,2510.00,0.00,0.00,0.38,1049.04,3.08
1.55,-88.00,-6.00,19.00,15.00,5.00,50.00,31.00,68000.00,10879.96,0.16,248.00,68.00,2510.00,0.00,0.00,0.25,1049.04,3.68
4.40,-103.00,-7.00,18.00,15.00,10.00,66.04,88.00,89000.00,10781.10,0.12,533.00,89.00,2510.00,0.00,0.00,0.53,1049.04,3.71
1.60,-96.00,-6.00,21.00,12.00,9.00,54.70,32.00,100000.00,14624.93,0.15,234.00,100.00,2510.00,0.00,0.00,0.23,1049.04,2.74
1.50,-92.00,-6.00,25.00,13.00,9.00,45.63,30.00,83000.00,14552.60,0.18,263.00,83.00,2510.00,0.00,0.00,0.26,1049.04,2.75
12.20,-112.00,-9.00,4.00,9.00,66.00,4.44,244.00,16000.00,28830.06,1.80,21982.92,16.00,1770.00,0.00,0.00,21.98,1049.04,1.39
