payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.20,-110.00,-10.00,5.00,9.00,15.00,9.07,123.04,32000.00,28232.14,0.88,5469.99,32.00,890.00,0.00,0.00,5.47,834.04,1.42
3.00,-98.00,-6.00,19.00,14.00,9.00,5.56,60.00,9000.00,12953.95,1.44,4318.00,9.00,2510.00,0.00,0.00,4.32,834.04,3.09
3.35,-100.00,-6.00,19.00,15.00,6.00,38.90,67.00,53000.00,10900.56,0.21,689.00,53.00,2510.00,0.00,0.00,0.69,834.04,3.67
3.90,-98.00,-5.00,17.00,14.00,7.00,28.01,78.00,46000.00,13139.43,0.29,1114.00,46.00,2510.00,0.00,0.00,1.11,834.04,3.04
2.25,-102.00,-5.00,19.00,13.00,9.00,56.60,45.00,100000.00,14133.28,0.14,318.00,100.00,2510.00,0.00,0.00,0.32,834.04,2.83
1.60,-96.00,-7.00,20.00,11.00,5.00,13.09,32.00,33000.00,20171.15,0.61,978.00,33.00,2510.00,0.00,0.00,0.98,834.04,1.98
1.55,-91.00,-4.00,23.00,15.00,3.00,23.57,31.00,32000.00,10859.33,0.34,526.00,32.00,2510.00,0.00,0.00,0.53,834.04,3.68
2.25,-97.00,-7.00,24.00,13.00,4.00,33.58,45.00,62000.00,14769.73,0.24,536.00,62.00,2510.00,0.00,0.00,0.54,834.04,2.71
1.50,-89.00,-5.00,28.00,15.00,5.00,32.88,30.00,44000.00,10706.64,0.24,365.00,44.00,2510.00,0.00,0.00,0.37,834.04,3.74
3.95,-100.00,-5.00,19.00,15.00,9.00,46.54,79.00,63000.00,10829.58,0.17,679.00,63.00,2510.00,0.00,0.00,0.68,834.04,3.69
2.00,-102.00,-7.00,31.00,12.00,9.00,46.24,40.00,99000.00,17126.92,0.17,346.00,99.00,2510.00,0.00,0.00,0.35,834.04,2.34
7.80,-113.00,-9.00,6.00,7.00,60.00,15.53,156.00,35000.00,18024.98,0.51,4017.01,35.00,1770.00,0.00,0.00,4.02,834.04,2.22
