payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
7.20,-110.00,-7.00,4.00,10.00,15.00,15.22,142.04,47000.00,24701.09,0.53,3784.01,47.00,1770.00,0.00,0.00,3.78,1124.24,1.62
4.30,-84.00,-6.00,12.00,11.00,9.00,14.78,86.00,37000.00,20023.00,0.54,2327.01,37.00,890.00,0.00,0.00,2.33,1124.24,2.00
0.70,-103.00,-11.00,6.00,7.00,9.00,3.19,14.00,7000.00,17539.96,2.51,1754.00,7.00,2510.00,0.00,0.00,1.75,1124.24,2.28
0.05,-103.00,-11.00,6.00,7.00,9.00,8.33,1.00,19000.00,18239.92,0.96,48.00,19.00,2510.00,0.00,0.00,0.05,1124.24,2.19
2.30,-91.00,-8.00,5.00,15.00,6.00,31.13,46.00,41000.00,10535.17,0.26,591.00,41.00,1770.00,0.00,0.00,0.59,1124.24,3.80
1.85,-99.00,-6.00,31.00,12.00,7.00,58.96,37.00,100000.00,13567.51,0.14,251.00,100.00,2510.00,0.00,0.00,0.25,1124.24,2.95
2.95,-95.00,-9.00,14.00,15.00,4.00,23.07,59.20,31000.00,10750.12,0.35,1023.00,31.00,1770.00,0.00,0.00,1.02,1124.24,3.72
2.25,-99.00,-6.00,22.00,14.00,8.00,34.82,45.01,57000.00,13097.28,0.23,517.00,57.00,2510.00,0.00,0.00,0.52,1124.24,3.05
1.60,-98.00,-7.00,18.00,12.00,3.00,11.17,31.99,24000.00,17189.98,0.72,1146.01,24.00,2510.00,0.00,0.00,1.15,1124.24,2.33
1.75,-90.00,-6.00,16.00,15.00,3.00,23.49,35.00,32000.00,10898.25,0.34,596.00,32.00,2510.00,0.00,0.00,0.60,1124.24,3.67
1.65,-91.00,-7.00,23.00,15.00,5.00,12.34,33.00,17000.00,11024.20,0.65,1070.00,17.00,2510.00,0.00,0.00,1.07,1124.24,3.63
1.50,-96.00,-6.00,24.00,15.00,5.00,42.55,30.00,57000.00,10715.95,0.19,282.00,57.00,2510.00,0.00,0.00,0.28,1124.24,3.73
1.50,-89.00,-5.00,24.00,14.00,5.00,32.88,30.00,53000.00,12896.63,0.24,365.00,53.00,2510.00,0.00,0.00,0.37,1124.24,3.10
0.65,-89.00,-5.00,29.00,15.00,5.00,31.33,13.00,43000.00,10981.50,0.26,166.00,43.00,2510.00,0.00,0.00,0.17,1124.24,3.64
0.05,-89.00,-5.00,29.00,15.00,5.00,11.11,1.00,15000.00,10799.91,0.72,36.00,15.00,2510.00,0.00,0.00,0.04,1124.24,3.70
1.50,-89.00,-5.00,19.00,15.00,5.00,39.34,30.00,53000.00,10776.63,0.20,305.00,53.00,2510.00,0.00,0.00,0.31,1124.24,3.71
1.55,-91.00,-6.00,24.00,15.00,6.00,53.45,31.01,70000.00,10477.38,0.15,232.00,70.00,2510.00,0.00,0.00,0.23,1124.24,3.82
1.50,-88.00,-5.00,27.00,15.00,5.00,51.28,29.99,68000.00,10607.97,0.16,234.00,68.00,2510.00,0.00,0.00,0.23,1124.24,3.77
3.85,-102.00,-6.00,17.00,15.00,10.00,68.29,77.00,92000.00,10777.11,0.12,451.00,92.00,2510.00,0.00,0.00,0.45,1124.24,3.71
1.70,-93.00,-6.00,29.00,15.00,9.00,51.71,34.00,68000.00,10519.96,0.15,263.00,68.00,2510.00,0.00,0.00,0.26,1124.24,3.80
13.15,-114.00,-10.00,-2.00,7.00,59.00,7.20,263.00,17000.00,18891.25,1.11,14613.05,17.00,1770.00,0.00,0.00,14.61,1124.24,2.12
