payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.10,-100.00,-7.00,9.00,7.00,8.00,2.26,206.17,5000.00,17699.90,3.54,354.00,5.00,890.00,0.00,0.00,0.35,909.15,2.26
10.30,-94.00,-5.00,11.00,6.00,8.00,41.32,-2.02,100000.00,19359.16,0.19,1993.99,100.00,890.00,0.00,0.00,1.99,909.15,2.07
3.05,-90.00,-4.00,19.00,15.00,6.00,51.26,63.00,68000.00,10612.42,0.16,476.00,68.00,2510.00,0.00,0.00,0.48,909.15,3.77
2.10,-106.00,-6.00,9.00,13.00,9.00,15.98,42.00,29000.00,14513.79,0.50,1051.00,29.00,2510.00,0.00,0.00,1.05,909.15,2.76
2.05,-91.00,-5.00,21.00,12.00,6.00,55.78,41.00,100000.00,14341.42,0.14,294.00,100.00,2510.00,0.00,0.00,0.29,909.15,2.79
2.50,-92.00,-6.00,18.00,13.00,5.00,25.87,50.00,47000.00,14532.36,0.31,773.00,47.00,2510.00,0.00,0.00,0.77,909.15,2.75
1.95,-94.00,-5.00,16.00,15.00,6.00,47.13,39.00,63000.00,10693.80,0.17,331.00,63.00,2510.00,0.00,0.00,0.33,909.15,3.74
2.95,-90.00,-7.00,10.00,15.00,6.00,43.70,59.00,59000.00,10799.95,0.18,540.00,59.00,2510.00,0.00,0.00,0.54,909.15,3.70
1.50,-90.00,-5.00,21.00,15.00,5.00,42.70,30.00,57000.00,10677.96,0.19,281.00,57.00,2510.00,0.00,0.00,0.28,909.15,3.75
4.45,-99.00,-6.00,24.00,15.00,10.00,78.59,89.00,100000.00,10179.74,0.10,453.00,100.00,2510.00,0.00,0.00,0.45,909.15,3.93
1.50,-87.00,-5.00,25.00,15.00,9.00,40.96,30.00,54000.00,10547.96,0.20,293.00,54.00,2510.00,0.00,0.00,0.29,909.15,3.79
2.00,-99.00,-6.00,16.00,10.00,10.00,35.87,40.00,100000.00,22299.90,0.22,446.00,100.00,2510.00,0.00,0.00,0.45,909.15,1.79
7.00,-108.00,-15.00,0.00,5.00,26.00,4.93,140.00,47000.00,76294.21,1.62,11363.02,47.00,890.00,0.00,0.00,11.36,909.15,0.52
3.60,-85.00,-6.00,21.00,15.00,7.00,30.13,72.00,41000.00,10887.75,0.27,956.00,41.00,890.00,0.00,0.00,0.96,909.15,7.35
