payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.05,-107.00,-10.00,20.00,10.00,6.00,19.30,62.20,58000.00,24036.59,0.41,1264.00,58.00,1720.00,0.00,0.00,1.26,770.08,1.66
1.20,-94.00,-6.00,28.00,11.00,6.00,16.38,23.31,41000.00,20021.61,0.49,586.00,41.00,1720.00,0.00,0.00,0.59,770.08,2.00
0.50,-77.00,-4.00,38.00,15.00,6.00,7.66,9.94,10000.00,10439.97,1.04,522.00,10.00,1720.00,0.00,0.00,0.52,770.08,3.83
0.55,-70.00,-5.00,37.00,15.00,6.00,11.11,10.87,15000.00,10799.91,0.72,396.00,15.00,1720.00,0.00,0.00,0.40,770.08,3.70
0.50,-82.00,-5.00,36.00,15.00,6.00,10.05,10.00,14000.00,11143.95,0.80,398.00,14.00,1720.00,0.00,0.00,0.40,770.08,3.59
0.50,-79.00,-6.00,24.00,15.00,1.00,9.39,10.04,13000.00,11075.95,0.85,426.00,13.00,1720.00,0.00,0.00,0.43,770.08,3.61
1.05,-93.00,-5.00,22.00,11.00,1.00,11.49,21.32,29000.00,20189.36,0.70,730.99,29.00,1720.00,0.00,0.00,0.73,770.08,1.98
1.55,-87.00,-5.00,27.00,15.00,1.00,15.23,31.04,21000.00,11028.33,0.53,814.00,21.00,1720.00,0.00,0.00,0.81,770.08,3.63
0.55,-84.00,-5.00,21.00,15.00,1.00,12.61,10.55,17000.00,10787.23,0.63,349.00,17.00,1720.00,0.00,0.00,0.35,770.08,3.71
0.75,-84.00,-6.00,23.00,15.00,1.00,12.42,15.12,17000.00,10947.96,0.64,483.00,17.00,1720.00,0.00,0.00,0.48,770.08,3.65
0.60,-84.00,-7.00,25.00,15.00,1.00,12.00,11.92,16000.00,10666.67,0.67,400.00,16.00,1720.00,0.00,0.00,0.40,770.08,3.75
0.50,-73.00,-5.00,31.00,15.00,1.00,12.38,9.95,17000.00,10982.00,0.65,323.00,17.00,1720.00,0.00,0.00,0.32,770.08,3.64
0.60,-76.00,-5.00,28.00,15.00,1.00,12.37,12.06,17000.00,10993.27,0.65,388.00,17.00,1720.00,0.00,0.00,0.39,770.08,3.64
0.50,-87.00,-6.00,25.00,15.00,1.00,12.08,9.95,16000.00,10591.99,0.66,331.00,16.00,1720.00,0.00,0.00,0.33,770.08,3.78
0.60,-90.00,-6.00,22.00,14.00,1.00,8.50,12.25,14000.00,13183.28,0.94,565.00,14.00,1720.00,0.00,0.00,0.56,770.08,3.03
3.60,-81.00,-6.00,28.00,13.00,15.00,17.66,73.05,33000.00,14950.82,0.45,1631.00,33.00,1720.00,0.00,0.00,1.63,770.08,2.68
0.55,-69.00,-5.00,31.00,12.00,15.00,15.71,9.64,34000.00,17309.08,0.51,280.00,34.00,1720.00,0.00,0.00,0.28,770.08,2.31
5.05,-80.00,-7.00,30.00,11.00,8.00,14.70,103.51,37000.00,20141.12,0.54,2749.00,37.00,1720.00,0.00,0.00,2.75,770.08,1.99
4.20,-85.00,-6.00,29.00,12.00,4.00,21.72,82.78,46000.00,16943.30,0.37,1547.00,46.00,1720.00,0.00,0.00,1.55,770.08,2.36
1.85,-79.00,-6.00,26.00,15.00,6.00,11.72,36.81,16000.00,10923.18,0.68,1263.00,16.00,1720.00,0.00,0.00,1.26,770.08,3.66
0.60,-77.00,-6.00,23.00,14.00,10.00,10.32,11.13,17000.00,13174.98,0.77,465.00,17.00,1720.00,0.00,0.00,0.47,770.08,3.04
