payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.70,-92.00,-7.00,29.00,13.00,4.00,11.86,14.78,22000.00,14834.17,0.67,472.00,22.00,1720.00,0.00,0.00,0.47,973.10,2.70
0.65,-76.00,-5.00,38.00,15.00,4.00,15.34,12.79,21000.00,10952.26,0.52,339.00,21.00,1720.00,0.00,0.00,0.34,973.10,3.65
0.50,-77.00,-5.00,40.00,15.00,4.00,5.88,10.43,8000.00,10879.95,1.36,680.00,8.00,1720.00,0.00,0.00,0.68,973.10,3.68
6.05,-90.00,-10.00,-2.00,15.00,5.00,10.48,125.00,14000.00,10690.90,0.76,4620.01,14.00,1720.00,0.00,0.00,4.62,973.10,3.74
2.40,-96.00,-7.00,20.00,15.00,16.00,20.73,44.26,28000.00,10803.30,0.39,926.00,28.00,1720.00,0.00,0.00,0.93,973.10,3.70
5.90,-91.00,-6.00,20.00,15.00,8.00,20.06,119.40,27000.00,10767.91,0.40,2353.00,27.00,1720.00,0.00,0.00,2.35,973.10,3.71
1.90,-97.00,-7.00,14.00,15.00,7.00,12.62,36.81,17000.00,10772.62,0.63,1204.00,17.00,1720.00,0.00,0.00,1.20,973.10,3.71
0.75,-87.00,-5.00,24.00,12.00,11.00,12.85,14.26,28000.00,17434.62,0.62,467.00,28.00,1720.00,0.00,0.00,0.47,973.10,2.29
1.75,-89.00,-5.00,13.00,13.00,10.00,6.97,36.52,13000.00,14931.37,1.15,2010.00,13.00,1720.00,0.00,0.00,2.01,973.10,2.68
0.75,-100.00,-9.00,24.00,7.00,7.00,7.92,13.75,18000.00,18191.92,1.01,758.00,18.00,1720.00,0.00,0.00,0.76,973.10,2.20
0.60,-94.00,-7.00,26.00,14.00,7.00,7.11,11.92,12000.00,13499.95,1.12,675.00,12.00,1720.00,0.00,0.00,0.67,973.10,2.96
1.30,-76.00,-5.00,23.00,11.00,7.00,14.29,26.05,35000.00,19599.88,0.56,728.00,35.00,1720.00,0.00,0.00,0.73,973.10,2.04
6.05,-102.00,-14.00,-2.00,15.00,7.00,7.74,126.64,10000.00,10337.15,1.03,6253.99,10.00,1720.00,0.00,0.00,6.25,973.10,3.87
1.55,-91.00,-12.00,21.00,8.00,7.00,11.67,25.74,51000.00,34976.13,0.69,1063.01,51.00,1720.00,0.00,0.00,1.06,973.10,1.14
6.05,-89.00,-9.00,11.00,9.00,4.00,16.71,122.83,59000.00,28241.83,0.48,2895.99,59.00,1720.00,0.00,0.00,2.90,973.10,1.42
0.85,-71.00,-6.00,28.00,13.00,1.00,21.12,14.39,39000.00,14774.06,0.38,322.00,39.00,1720.00,0.00,0.00,0.32,973.10,2.71
1.00,-79.00,-5.00,20.00,15.00,1.00,23.81,20.08,32000.00,10751.97,0.34,336.00,32.00,1720.00,0.00,0.00,0.34,973.10,3.72
0.55,-81.00,-5.00,33.00,12.00,3.00,18.72,10.83,41000.00,17518.09,0.43,235.00,41.00,1720.00,0.00,0.00,0.23,973.10,2.28
0.80,-82.00,-6.00,30.00,11.00,3.00,16.12,16.15,40000.00,19849.89,0.50,397.00,40.00,1720.00,0.00,0.00,0.40,973.10,2.02
0.55,-81.00,-6.00,30.00,11.00,3.00,16.06,10.90,40000.00,19927.14,0.50,274.00,40.00,1720.00,0.00,0.00,0.27,973.10,2.01
0.55,-80.00,-6.00,28.00,11.00,3.00,16.60,10.97,41000.00,19754.51,0.48,265.00,41.00,1720.00,0.00,0.00,0.27,973.10,2.02
0.55,-81.00,-5.00,30.00,14.00,3.00,16.12,11.01,26000.00,12905.39,0.50,273.00,26.00,1720.00,0.00,0.00,0.27,973.10,3.10
0.55,-80.00,-5.00,36.00,11.00,3.00,10.53,11.14,27000.00,20519.84,0.76,418.00,27.00,1720.00,0.00,0.00,0.42,973.10,1.95
0.55,-84.00,-6.00,29.00,14.00,3.00,12.98,10.93,21000.00,12943.59,0.62,339.00,21.00,1720.00,0.00,0.00,0.34,973.10,3.09
1.10,-83.00,-10.00,17.00,14.00,2.00,8.67,22.69,14000.00,12918.14,0.92,1015.00,14.00,1720.00,0.00,0.00,1.01,973.10,3.10
3.80,-83.00,-6.00,34.00,12.00,5.00,17.85,76.72,38000.00,17029.95,0.45,1703.00,38.00,1720.00,0.00,0.00,1.70,973.10,2.35
0.80,-88.00,-7.00,22.00,8.00,5.00,12.98,14.74,57000.00,35126.10,0.62,493.00,57.00,1720.00,0.00,0.00,0.49,973.10,1.14
