payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
4.90,-97.00,-9.00,10.00,15.00,12.00,4.85,98.00,7000.00,11541.39,1.65,8079.01,7.00,1750.00,0.00,0.00,8.08,839.01,4.62
2.30,-107.00,-10.00,13.00,15.00,13.00,8.99,46.01,12000.00,10679.96,0.89,2047.00,12.00,1945.00,0.00,0.00,2.05,839.01,3.75
2.05,-96.00,-10.00,18.00,15.00,11.00,8.04,40.99,11000.00,10951.66,1.00,2041.00,11.00,1945.00,0.00,0.00,2.04,839.01,3.65
1.50,-68.00,-9.00,39.00,15.00,7.00,19.93,30.00,27000.00,10835.98,0.40,602.00,27.00,1750.00,0.00,0.00,0.60,839.01,4.92
1.55,-62.00,-7.00,13.00,15.00,3.00,13.79,31.00,18000.00,10439.93,0.58,899.00,18.00,1750.00,0.00,0.00,0.90,839.01,5.11
2.05,-71.00,-6.00,24.00,15.00,11.00,19.05,41.00,26000.00,10919.95,0.42,861.00,26.00,1750.00,0.00,0.00,0.86,839.01,4.88
2.00,-84.00,-7.00,17.00,15.00,4.00,20.67,40.00,28000.00,10835.97,0.39,774.00,28.00,1750.00,0.00,0.00,0.77,839.01,4.92
1.30,-79.00,-6.00,32.00,15.00,1.00,19.51,26.00,27000.00,11069.94,0.41,533.00,27.00,1750.00,0.00,0.00,0.53,839.01,4.82
0.75,-79.00,-5.00,32.00,15.00,1.00,10.43,15.00,14000.00,10733.32,0.77,575.00,14.00,1750.00,0.00,0.00,0.58,839.01,4.97
2.05,-87.00,-5.00,12.00,15.00,11.00,15.62,41.00,21000.00,10756.06,0.51,1050.00,21.00,1750.00,0.00,0.00,1.05,839.01,4.96
4.80,-93.00,-10.00,7.00,15.00,10.00,4.14,96.00,6000.00,11588.72,1.93,9271.01,6.00,1750.00,0.00,0.00,9.27,839.01,6.90
2.25,-94.00,-6.00,14.00,9.00,7.00,8.43,45.00,30000.00,28466.54,0.95,2135.00,30.00,1750.00,0.00,0.00,2.14,839.01,2.81
2.50,-92.00,-9.00,10.00,15.00,10.00,8.64,50.00,12000.00,11111.96,0.93,2315.00,12.00,1750.00,0.00,0.00,2.32,839.01,4.80
2.00,-91.00,-8.00,16.00,15.00,7.00,10.78,40.01,15000.00,11129.97,0.74,1484.00,15.00,1750.00,0.00,0.00,1.48,839.01,4.79
2.25,-91.00,-11.00,10.00,15.00,4.00,20.81,45.00,28000.00,10764.42,0.38,865.00,28.00,1750.00,0.00,0.00,0.87,839.01,4.95
0.75,-88.00,-6.00,19.00,11.00,5.00,17.39,14.99,44000.00,20239.89,0.46,345.00,44.00,1750.00,0.00,0.00,0.34,839.01,2.64
