payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
1.50,-94.00,-5.00,18.00,15.00,9.00,17.91,28.36,24000.00,10719.97,0.45,670.00,24.00,1750.00,0.00,0.00,0.67,695.03,4.98
2.10,-106.00,-8.00,10.00,15.00,7.00,19.05,42.00,26000.00,10919.95,0.42,882.00,26.00,1750.00,0.00,0.00,0.88,695.03,4.88
1.25,-86.00,-7.00,13.00,15.00,7.00,14.41,25.00,20000.00,11103.94,0.56,694.00,20.00,1750.00,0.00,0.00,0.69,695.03,4.80
0.65,-78.00,-5.00,22.00,15.00,2.00,15.20,13.00,21000.00,11049.22,0.53,342.00,21.00,1750.00,0.00,0.00,0.34,695.03,3.62
1.00,-77.00,-6.00,25.00,15.00,2.00,15.53,20.00,21000.00,10814.99,0.51,515.00,21.00,1750.00,0.00,0.00,0.51,695.03,4.93
3.05,-92.00,-5.00,7.00,15.00,9.00,19.24,61.67,26000.00,10809.13,0.42,1268.00,26.00,1750.00,0.00,0.00,1.27,695.03,4.93
0.65,-92.00,-6.00,22.00,15.00,9.00,17.57,13.00,24000.00,10929.21,0.46,296.00,24.00,1750.00,0.00,0.00,0.30,695.03,4.88
1.15,-76.00,-7.00,22.00,15.00,9.00,20.54,23.00,28000.00,10907.78,0.39,448.00,28.00,1750.00,0.00,0.00,0.45,695.03,4.89
1.25,-80.00,-6.00,25.00,15.00,3.00,17.21,25.00,23000.00,10690.34,0.46,581.00,23.00,1750.00,0.00,0.00,0.58,695.03,4.99
0.80,-88.00,-6.00,21.00,11.00,4.00,17.30,16.00,44000.00,20349.88,0.46,370.00,44.00,1750.00,0.00,0.00,0.37,695.03,2.62
2.35,-91.00,-6.00,13.00,15.00,17.00,19.64,47.00,27000.00,10995.28,0.41,957.00,27.00,1750.00,0.00,0.00,0.96,695.03,4.85
0.50,-81.00,-5.00,25.00,12.00,17.00,15.38,10.01,33000.00,17159.91,0.52,260.00,33.00,1750.00,0.00,0.00,0.26,695.03,3.11
0.35,-77.00,-4.00,27.00,15.00,17.00,14.58,6.99,20000.00,10971.38,0.55,192.00,20.00,1750.00,0.00,0.00,0.19,695.03,4.86
0.30,-75.00,-4.00,27.00,15.00,17.00,11.32,6.00,15000.00,10599.96,0.71,212.00,15.00,1750.00,0.00,0.00,0.21,695.03,5.03
0.30,-76.00,-5.00,29.00,15.00,17.00,11.37,6.00,15000.00,10549.91,0.70,211.00,15.00,1750.00,0.00,0.00,0.21,695.03,5.06
0.30,-78.00,-5.00,24.00,15.00,17.00,12.37,6.00,17000.00,10993.27,0.65,194.00,17.00,1750.00,0.00,0.00,0.19,695.03,4.85
0.35,-67.00,-5.00,32.00,15.00,17.00,10.61,7.00,14000.00,10559.96,0.75,264.00,14.00,1750.00,0.00,0.00,0.26,695.03,5.05
0.60,-71.00,-5.00,30.00,15.00,1.00,13.56,12.00,18000.00,10619.94,0.59,354.00,18.00,1750.00,0.00,0.00,0.35,695.03,5.02
0.30,-75.00,-6.00,30.00,15.00,1.00,9.80,6.00,13000.00,10616.62,0.82,245.00,13.00,1750.00,0.00,0.00,0.24,695.03,5.02
2.15,-94.00,-8.00,13.00,15.00,1.00,10.84,43.00,15000.00,11065.11,0.74,1586.01,15.00,1750.00,0.00,0.00,1.59,695.03,4.82
2.10,-87.00,-8.00,22.00,15.00,7.00,13.13,42.00,18000.00,10971.34,0.61,1280.00,18.00,1750.00,0.00,0.00,1.28,695.03,4.86
2.60,-100.00,-8.00,8.00,15.00,53.00,15.03,52.00,21000.00,11178.39,0.53,1384.00,21.00,1750.00,0.00,0.00,1.38,695.03,4.77
2.00,-91.00,-6.00,19.00,10.00,13.00,12.31,40.00,37000.00,24049.98,0.65,1300.01,37.00,1750.00,0.00,0.00,1.30,695.03,2.22
2.20,-93.00,-9.00,7.00,13.00,7.00,13.98,44.00,26000.00,14879.04,0.57,1259.00,26.00,1750.00,0.00,0.00,1.26,695.03,3.58
2.20,-81.00,-7.00,14.00,15.00,7.00,16.28,44.00,22000.00,10809.95,0.49,1081.00,22.00,1750.00,0.00,0.00,1.08,695.03,4.93
