payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
5.45,-94.00,-6.00,14.00,12.00,13.00,15.90,109.00,34000.00,17112.19,0.50,2742.99,34.00,1750.00,0.00,0.00,2.74,1201.24,4.68
2.00,-95.00,-9.00,10.00,15.00,14.00,16.88,40.20,23000.00,10901.96,0.47,948.00,23.00,1750.00,0.00,0.00,0.95,1201.24,4.89
2.10,-85.00,-7.00,10.00,15.00,12.00,14.89,42.00,20000.00,10742.80,0.54,1128.00,20.00,1750.00,0.00,0.00,1.13,1201.24,4.96
1.50,-92.00,-6.00,19.00,15.00,6.00,13.89,30.00,19000.00,10943.99,0.58,864.01,19.00,1945.00,0.00,0.00,0.86,1201.24,3.65
1.75,-71.00,-6.00,18.00,15.00,3.00,11.22,35.00,15000.00,10697.09,0.71,1248.00,15.00,1750.00,0.00,0.00,1.25,1201.24,4.99
2.20,-91.00,-6.00,14.00,14.00,12.00,9.55,44.00,16000.00,13403.59,0.84,1843.00,16.00,1945.00,0.00,0.00,1.84,1201.24,5.97
2.00,-71.00,-7.00,24.00,15.00,7.00,10.32,40.00,14000.00,10849.98,0.77,1550.00,14.00,1750.00,0.00,0.00,1.55,1201.24,4.92
2.00,-83.00,-7.00,10.00,15.00,4.00,12.49,40.00,17000.00,10888.45,0.64,1281.00,17.00,1750.00,0.00,0.00,1.28,1201.24,4.90
1.70,-80.00,-5.00,21.00,15.00,0.00,13.95,34.00,19000.00,10896.99,0.57,975.00,19.00,1750.00,0.00,0.00,0.97,1201.24,4.89
2.00,-94.00,-9.00,11.00,15.00,6.00,12.95,40.00,17000.00,10505.99,0.62,1236.00,17.00,1750.00,0.00,0.00,1.24,1201.24,5.08
2.00,-87.00,-6.00,1.00,15.00,9.00,13.13,40.00,18000.00,10970.93,0.61,1219.00,18.00,1750.00,0.00,0.00,1.22,1201.24,4.86
2.00,-90.00,-5.00,5.00,15.00,10.00,11.64,40.00,16000.00,10999.97,0.69,1375.00,16.00,1750.00,0.00,0.00,1.38,1201.24,4.85
5.20,-89.00,-11.00,7.00,15.00,11.00,4.80,104.00,7000.00,11660.35,1.67,8662.01,7.00,1750.00,0.00,0.00,8.66,1201.24,6.86
5.25,-89.00,-13.00,8.00,15.00,11.00,3.31,105.00,4000.00,9682.24,2.42,12707.99,4.00,1750.00,0.00,0.00,12.71,1201.24,8.26
2.45,-92.00,-9.00,8.00,15.00,9.00,6.78,49.00,9000.00,10623.64,1.18,2892.00,9.00,1750.00,0.00,0.00,2.89,1201.24,7.53
2.80,-87.00,-9.00,11.00,15.00,8.00,5.37,56.00,7000.00,10424.97,1.49,4170.00,7.00,1750.00,0.00,0.00,4.17,1201.24,7.67
2.05,-89.00,-11.00,17.00,15.00,7.00,11.52,41.00,16000.00,11114.10,0.69,1424.00,16.00,1750.00,0.00,0.00,1.42,1201.24,7.20
2.15,-88.00,-8.00,10.00,12.00,9.00,9.48,43.00,20000.00,16874.36,0.84,1814.00,20.00,1750.00,0.00,0.00,1.81,1201.24,3.16
2.50,-86.00,-9.00,6.00,15.00,9.00,18.89,50.00,26000.00,11013.57,0.42,1059.00,26.00,1750.00,0.00,0.00,1.06,1201.24,4.84
2.20,-91.00,-6.00,9.00,15.00,4.00,18.33,44.00,25000.00,10909.05,0.44,960.00,25.00,1750.00,0.00,0.00,0.96,1201.24,4.89
