payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
5.50,-88.00,-10.00,3.00,7.00,10.00,9.28,110.00,21000.00,18098.10,0.86,4740.00,21.00,1750.00,0.00,0.00,4.74,1128.03,2.95
2.15,-107.00,-12.00,10.00,15.00,13.00,7.53,43.01,10000.00,10623.21,1.06,2284.00,10.00,1945.00,0.00,0.00,2.28,1128.03,3.77
2.05,-106.00,-8.00,13.00,15.00,10.00,13.52,40.98,18000.00,10650.73,0.59,1213.01,18.00,1945.00,0.00,0.00,1.21,1128.03,3.76
2.00,-83.00,-6.00,16.00,12.00,9.00,21.98,40.01,47000.00,17107.94,0.36,728.00,47.00,1750.00,0.00,0.00,0.73,1128.03,3.12
1.20,-70.00,-6.00,26.00,15.00,5.00,23.88,24.01,32000.00,10719.95,0.33,402.00,32.00,1750.00,0.00,0.00,0.40,1128.03,4.98
2.05,-69.00,-8.00,7.00,15.00,9.00,7.39,40.99,10000.00,10829.22,1.08,2220.00,10.00,1750.00,0.00,0.00,2.22,1128.03,4.92
2.00,-78.00,-5.00,22.00,9.00,7.00,14.93,40.00,51000.00,27335.95,0.54,1072.00,51.00,1750.00,0.00,0.00,1.07,1128.03,1.95
2.00,-74.00,-7.00,13.00,15.00,4.00,15.38,40.00,21000.00,10919.94,0.52,1040.00,21.00,1750.00,0.00,0.00,1.04,1128.03,4.88
2.45,-79.00,-6.00,22.00,14.00,3.00,19.96,48.99,32000.00,12826.10,0.40,982.00,32.00,1750.00,0.00,0.00,0.98,1128.03,4.16
2.20,-94.00,-9.00,10.00,15.00,7.00,15.06,44.01,21000.00,11158.56,0.53,1169.00,21.00,1750.00,0.00,0.00,1.17,1128.03,4.78
2.05,-92.00,-7.00,13.00,15.00,9.00,14.76,41.00,20000.00,10839.01,0.54,1111.00,20.00,1750.00,0.00,0.00,1.11,1128.03,4.92
2.00,-89.00,-7.00,11.00,15.00,10.00,15.83,40.00,21000.00,10615.44,0.51,1011.00,21.00,1750.00,0.00,0.00,1.01,1128.03,5.02
2.75,-95.00,-8.00,4.00,15.00,15.00,8.85,55.00,12000.00,10852.33,0.90,2487.00,12.00,1750.00,0.00,0.00,2.49,1128.03,4.91
3.85,-91.00,-9.00,13.00,15.00,14.00,7.81,77.00,10000.00,10249.31,1.02,3946.00,10.00,1750.00,0.00,0.00,3.95,1128.03,7.81
2.05,-88.00,-7.00,13.00,15.00,9.00,12.05,41.00,16000.00,10622.41,0.66,1361.00,16.00,1750.00,0.00,0.00,1.36,1128.03,7.53
2.75,-88.00,-7.00,4.00,15.00,11.00,13.22,55.00,18000.00,10891.60,0.61,1664.00,18.00,1750.00,0.00,0.00,1.66,1128.03,4.90
2.05,-90.00,-6.00,2.00,12.00,7.00,11.80,41.00,25000.00,16951.16,0.68,1390.00,25.00,1750.00,0.00,0.00,1.39,1128.03,3.15
2.00,-94.00,-7.00,7.00,15.00,7.00,11.64,40.00,16000.00,10999.97,0.69,1375.00,16.00,1750.00,0.00,0.00,1.38,1128.03,4.85
2.45,-88.00,-8.00,11.00,11.00,6.00,15.48,49.00,38000.00,19635.83,0.52,1266.00,38.00,1750.00,0.00,0.00,1.27,1128.03,2.72
2.65,-91.00,-9.00,13.00,15.00,1.00,26.21,53.00,36000.00,10990.14,0.31,809.00,36.00,1750.00,0.00,0.00,0.81,1128.03,4.85
