payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.10,-107.00,-7.00,7.00,15.00,16.00,5.70,120.05,8000.00,11230.12,1.40,8562.99,8.00,1865.00,15.17,21.02,8.56,909.15,3.56
4.10,-89.00,-10.00,8.00,15.00,7.00,12.14,82.10,16000.00,10544.35,0.66,2702.00,16.00,1865.00,3.60,15.45,2.70,909.15,3.79
6.00,-107.00,-6.00,12.00,13.00,9.00,10.33,120.00,19000.00,14718.56,0.77,4647.98,19.00,2630.00,8.31,21.17,4.65,909.15,2.72
1.50,-87.00,-5.00,24.00,15.00,6.00,25.59,30.00,34000.00,10630.61,0.31,469.00,34.00,2630.00,0.62,15.36,0.47,909.15,3.76
2.00,-90.00,-6.00,15.00,15.00,4.00,24.39,40.00,33000.00,10823.98,0.33,656.00,33.00,2630.00,1.08,19.66,0.66,909.15,3.70
1.50,-93.00,-6.00,16.00,15.00,5.00,26.37,30.00,36000.00,10919.97,0.30,455.00,36.00,2630.00,0.61,15.73,0.46,909.15,3.66
1.50,-91.00,-7.00,12.00,13.00,6.00,23.72,30.00,44000.00,14842.61,0.34,506.00,44.00,2630.00,0.69,15.89,0.51,909.15,2.69
6.00,-90.00,-5.00,25.00,15.00,9.00,31.17,170.00,43000.00,11036.61,0.26,1540.00,43.00,2630.00,1.83,12.58,1.54,909.15,3.62
1.50,-89.00,-6.00,25.00,15.00,9.00,22.81,30.00,31000.00,10870.61,0.35,526.00,31.00,2630.00,0.75,16.89,0.53,909.15,3.68
6.00,-106.00,-12.00,10.00,8.00,23.00,5.10,120.00,22000.00,34477.56,1.57,9403.00,22.00,860.00,15.49,21.09,9.40,909.15,1.16
6.35,-85.00,-6.00,21.00,15.00,7.00,14.75,127.00,20000.00,10850.33,0.54,3444.99,20.00,860.00,2.47,11.30,3.44,909.15,7.37
