payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.60,-114.00,-8.00,4.00,15.00,15.00,3.99,131.02,5000.00,10017.38,2.00,13223.00,5.00,1865.00,24.63,21.84,13.22,1085.02,3.99
6.00,-94.00,-8.00,-6.00,10.00,12.00,16.15,120.00,50000.00,24774.86,0.50,2972.99,50.00,860.00,2.55,12.95,2.97,1085.02,1.61
3.00,-90.00,-7.00,11.00,14.00,5.00,17.84,60.00,29000.00,13001.64,0.45,1345.00,29.00,1865.00,2.30,20.38,1.35,1085.02,3.08
1.50,-83.00,-6.00,25.00,15.00,4.00,23.35,30.00,32000.00,10965.29,0.34,514.00,32.00,1865.00,0.57,7.53,0.51,1085.02,3.65
5.85,-97.00,-6.00,6.00,15.00,5.00,14.25,117.00,19000.00,10665.92,0.56,3283.99,19.00,1865.00,4.42,15.64,3.28,1085.02,3.75
1.50,-82.00,-7.00,18.00,15.00,4.00,1.54,104.00,2000.00,10405.29,5.20,7804.02,2.00,2630.00,9.35,12.82,7.80,1085.02,3.84
1.50,-86.00,-7.00,3.00,14.00,3.00,23.67,30.00,39000.00,13181.97,0.34,507.00,39.00,2630.00,0.47,-0.52,0.51,1085.02,3.03
1.60,-91.00,-6.00,14.00,15.00,3.00,26.50,32.00,36000.00,10867.47,0.30,483.00,36.00,2630.00,0.65,15.73,0.48,1085.02,3.68
2.50,-94.00,-7.00,26.00,10.00,4.00,26.92,50.00,83000.00,24667.51,0.30,743.00,83.00,2630.00,1.04,16.47,0.74,1085.02,1.62
1.60,-88.00,-6.00,29.00,15.00,5.00,23.06,32.00,31000.00,10753.06,0.35,555.00,31.00,2630.00,0.64,11.16,0.56,1085.02,3.72
1.55,-89.00,-7.00,22.00,15.00,5.00,23.44,30.99,32000.00,10921.27,0.34,529.00,32.00,2630.00,0.69,15.16,0.53,1085.02,3.66
6.90,-99.00,-6.00,19.00,12.00,10.00,17.82,138.01,38000.00,17055.85,0.45,3097.00,38.00,2630.00,5.09,19.66,3.10,1085.02,2.35
6.10,-106.00,-6.00,9.00,15.00,55.00,5.22,122.00,7000.00,10722.59,1.53,9344.00,7.00,1865.00,16.59,21.05,9.34,1085.02,3.73
