payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.20,-107.00,-9.00,4.00,10.00,16.00,10.62,122.06,33000.00,24851.03,0.75,4669.00,33.00,860.00,7.83,21.36,4.67,946.15,1.61
4.20,-90.00,-10.00,7.00,14.00,6.00,22.66,84.10,37000.00,13064.45,0.35,1483.00,37.00,1865.00,1.91,14.75,1.48,946.15,3.06
1.60,-77.00,-6.00,20.00,15.00,4.00,24.81,31.99,33000.00,10642.46,0.32,516.00,33.00,1865.00,0.50,3.23,0.52,946.15,3.76
1.50,-72.00,-6.00,29.00,15.00,3.00,24.90,30.00,33000.00,10603.94,0.32,482.00,33.00,1865.00,0.44,-6.50,0.48,946.15,3.77
2.45,-91.00,-10.00,5.00,14.00,4.00,22.79,49.00,37000.00,12987.70,0.35,860.00,37.00,1865.00,1.40,19.52,0.86,946.15,3.08
3.45,-95.00,-5.00,22.00,13.00,6.00,20.94,69.00,38000.00,14517.05,0.38,1318.00,38.00,2630.00,2.05,18.48,1.32,946.15,2.76
1.80,-89.00,-5.00,16.00,15.00,4.00,5.84,36.00,8000.00,10959.96,1.37,2466.00,8.00,2630.00,3.27,15.38,2.47,946.15,3.65
1.50,-92.00,-6.00,26.00,14.00,5.00,22.56,30.00,37000.00,13122.60,0.35,532.00,37.00,2630.00,0.74,16.41,0.53,946.15,3.05
2.80,-90.00,-5.00,22.00,12.00,5.00,14.29,56.00,30000.00,16799.90,0.56,1568.00,30.00,2630.00,2.38,17.98,1.57,946.15,2.38
1.60,-88.00,-6.00,37.00,15.00,5.00,21.92,32.00,30000.00,10949.95,0.36,584.00,30.00,2630.00,0.67,11.50,0.58,946.15,3.65
6.00,-107.00,-12.00,1.00,6.00,25.00,7.19,260.00,51000.00,56745.80,1.11,6676.00,51.00,860.00,11.62,21.94,6.68,946.15,0.70
