payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-99.00,-13.00,-2.00,5.00,17.00,5.39,9.74,51000.00,75683.66,1.48,742.00,51.00,1750.00,0.00,0.00,0.74,880.07,1.06
0.50,-97.00,-12.00,-1.00,6.00,17.00,4.39,10.16,31000.00,56543.81,1.82,912.00,31.00,1750.00,0.00,0.00,0.91,880.07,1.41
0.50,-97.00,-10.00,1.00,8.00,17.00,5.53,9.82,24000.00,34703.90,1.45,723.00,24.00,1750.00,0.00,0.00,0.72,880.07,2.31
0.50,-98.00,-14.00,1.00,5.00,17.00,3.39,10.48,32000.00,75583.78,2.36,1181.00,32.00,1750.00,0.00,0.00,1.18,880.07,1.06
0.55,-97.00,-11.00,-2.00,6.00,17.00,2.54,11.55,18000.00,56683.32,3.15,1732.00,18.00,1750.00,0.00,0.00,1.73,880.07,1.41
0.50,-96.00,-11.00,2.00,9.00,17.00,4.35,9.18,15000.00,27599.91,1.84,920.00,15.00,1750.00,0.00,0.00,0.92,880.07,2.90
0.50,-95.00,-11.00,-3.00,4.00,17.00,4.04,10.07,55000.00,108899.57,1.98,990.00,55.00,1750.00,0.00,0.00,0.99,880.07,0.73
0.50,-91.00,-10.00,2.00,5.00,10.00,1.89,11.20,18000.00,76391.76,4.24,2122.00,18.00,1750.00,0.00,0.00,2.12,880.07,0.70
0.50,-100.00,-19.00,-9.00,15.00,11.00,6.87,8.40,9000.00,10475.96,1.16,582.00,9.00,1750.00,0.00,0.00,0.58,880.07,7.64
0.50,-100.00,-18.00,-7.00,4.00,17.00,2.95,10.77,41000.00,111273.57,2.71,1357.00,41.00,1750.00,0.00,0.00,1.36,880.07,0.48
0.50,-92.00,-8.00,5.00,6.00,13.00,4.58,9.56,32000.00,55935.74,1.75,874.00,32.00,1750.00,0.00,0.00,0.87,880.07,1.43
0.55,-91.00,-8.00,2.00,6.00,13.00,9.71,10.52,67000.00,55183.43,0.82,453.00,67.00,1750.00,0.00,0.00,0.45,880.07,1.45
0.50,-88.00,-11.00,3.00,9.00,13.00,2.64,11.06,9000.00,27251.88,3.03,1514.00,9.00,1750.00,0.00,0.00,1.51,880.07,2.94
0.50,-90.00,-12.00,1.00,6.00,13.00,2.19,10.31,16000.00,58495.83,3.66,1828.00,16.00,1750.00,0.00,0.00,1.83,880.07,1.37
0.50,-91.00,-8.00,10.00,8.00,12.00,6.70,8.79,29000.00,34625.88,1.19,597.00,29.00,1750.00,0.00,0.00,0.60,880.07,1.54
0.50,-88.00,-8.00,8.00,5.00,12.00,6.26,10.06,59000.00,75401.77,1.28,639.00,59.00,1750.00,0.00,0.00,0.64,880.07,0.71
0.50,-90.00,-10.00,4.00,8.00,12.00,7.14,9.90,32000.00,35839.89,1.12,560.00,32.00,1750.00,0.00,0.00,0.56,880.07,1.49
0.50,-83.00,-7.00,12.00,14.00,12.00,7.21,10.04,12000.00,13319.96,1.11,555.00,12.00,1750.00,0.00,0.00,0.56,880.07,4.00
0.50,-90.00,-9.00,7.00,9.00,12.00,6.21,10.06,22000.00,28335.91,1.29,644.00,22.00,1750.00,0.00,0.00,0.64,880.07,1.88
0.55,-84.00,-10.00,9.00,8.00,12.00,7.99,10.92,35000.00,35063.51,1.00,551.00,35.00,1750.00,0.00,0.00,0.55,880.07,1.52
0.50,-76.00,-7.00,13.00,9.00,12.00,8.35,9.90,29000.00,27781.90,0.96,479.00,29.00,1750.00,0.00,0.00,0.48,880.07,1.92
0.50,-76.00,-6.00,14.00,15.00,12.00,7.21,10.16,10000.00,11099.96,1.11,555.00,10.00,1750.00,0.00,0.00,0.56,880.07,4.80
0.50,-75.00,-10.00,15.00,15.00,12.00,9.15,9.80,13000.00,11361.96,0.87,437.00,13.00,1750.00,0.00,0.00,0.44,880.07,4.69
0.50,-66.00,-8.00,17.00,13.00,12.00,7.81,10.08,15000.00,15359.94,1.02,512.00,15.00,1750.00,0.00,0.00,0.51,880.07,3.47
0.50,-71.00,-8.00,13.00,10.00,12.00,8.18,9.97,25000.00,24449.91,0.98,489.00,25.00,1750.00,0.00,0.00,0.49,880.07,2.18
0.50,-72.00,-11.00,14.00,8.00,1.00,10.58,9.87,46000.00,34775.71,0.76,378.00,46.00,1750.00,0.00,0.00,0.38,880.07,1.53
0.50,-74.00,-9.00,2.00,7.00,1.00,6.03,10.35,14000.00,18563.92,1.33,663.00,14.00,1750.00,0.00,0.00,0.66,880.07,2.87
