payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-95.00,-6.00,13.00,4.00,13.00,7.48,11.01,100000.00,106999.65,1.07,535.00,100.00,1750.00,0.00,0.00,0.54,720.38,0.50
0.55,-93.00,-6.00,16.00,15.00,13.00,10.43,10.80,14000.00,10741.76,0.77,422.00,14.00,1750.00,0.00,0.00,0.42,720.38,4.97
0.50,-89.00,-5.00,15.00,5.00,13.00,11.24,9.91,100000.00,71199.72,0.71,356.00,100.00,1750.00,0.00,0.00,0.36,720.38,0.75
0.50,-99.00,-7.00,1.00,11.00,13.00,10.58,10.03,27000.00,20411.83,0.76,378.00,27.00,1750.00,0.00,0.00,0.38,720.38,2.61
0.50,-103.00,-8.00,13.00,13.00,13.00,10.03,9.99,19000.00,15161.94,0.80,399.00,19.00,1750.00,0.00,0.00,0.40,720.38,3.52
0.50,-101.00,-7.00,8.00,8.00,13.00,10.70,9.98,46000.00,34407.96,0.75,374.00,46.00,1750.00,0.00,0.00,0.37,720.38,1.55
0.50,-89.00,-5.00,20.00,12.00,13.00,9.43,10.10,20000.00,16959.93,0.85,424.00,20.00,1750.00,0.00,0.00,0.42,720.38,3.14
0.55,-83.00,-7.00,15.00,15.00,13.00,9.21,11.01,13000.00,11298.13,0.87,478.00,13.00,1750.00,0.00,0.00,0.48,720.38,4.72
0.50,-81.00,-8.00,15.00,15.00,13.00,3.02,10.92,4000.00,10583.97,2.65,1323.00,4.00,1750.00,0.00,0.00,1.32,720.38,5.04
0.50,-77.00,-6.00,18.00,4.00,2.00,8.68,9.08,100000.00,92199.68,0.92,461.00,100.00,1750.00,0.00,0.00,0.46,720.38,0.43
0.50,-81.00,-7.00,19.00,6.00,2.00,8.55,10.02,60000.00,56159.79,0.94,468.00,60.00,1750.00,0.00,0.00,0.47,720.38,0.95
0.50,-82.00,-5.00,26.00,15.00,2.00,7.59,10.05,10000.00,10539.96,1.05,527.00,10.00,1750.00,0.00,0.00,0.53,720.38,5.06
0.50,-99.00,-6.00,11.00,11.00,2.00,5.54,10.19,14000.00,20215.91,1.44,722.00,14.00,1750.00,0.00,0.00,0.72,720.38,2.64
0.55,-108.00,-10.00,0.00,5.00,2.00,6.35,11.01,61000.00,76859.71,1.26,693.00,61.00,1750.00,0.00,0.00,0.69,720.38,0.69
0.50,-111.00,-10.00,2.00,7.00,2.00,9.28,9.66,21000.00,18101.93,0.86,431.00,21.00,1750.00,0.00,0.00,0.43,720.38,2.95
0.50,-87.00,-5.00,29.00,15.00,2.00,11.08,9.94,15000.00,10829.93,0.72,361.00,15.00,1750.00,0.00,0.00,0.36,720.38,4.92
0.50,-94.00,-6.00,24.00,15.00,2.00,9.73,10.04,13000.00,10685.96,0.82,411.00,13.00,1750.00,0.00,0.00,0.41,720.38,4.99
0.50,-90.00,-6.00,22.00,15.00,2.00,11.43,9.94,15000.00,10499.97,0.70,350.00,15.00,1750.00,0.00,0.00,0.35,720.38,5.08
0.50,-77.00,-5.00,24.00,15.00,2.00,7.68,10.19,10000.00,10419.96,1.04,521.00,10.00,1750.00,0.00,0.00,0.52,720.38,5.12
0.55,-84.00,-6.00,23.00,15.00,2.00,11.99,10.84,16000.00,10676.36,0.67,367.00,16.00,1750.00,0.00,0.00,0.37,720.38,5.00
0.50,-80.00,-5.00,32.00,15.00,2.00,11.20,9.99,15000.00,10709.98,0.71,357.00,15.00,1750.00,0.00,0.00,0.36,720.38,4.98
0.50,-68.00,-5.00,33.00,15.00,2.00,10.64,10.03,14000.00,10528.00,0.75,376.00,14.00,1750.00,0.00,0.00,0.38,720.38,5.07
0.50,-84.00,-6.00,18.00,15.00,2.00,10.26,10.02,14000.00,10920.01,0.78,390.00,14.00,1750.00,0.00,0.00,0.39,720.38,4.88
0.50,-90.00,-7.00,19.00,11.00,4.00,10.39,9.98,26000.00,20019.83,0.77,385.00,26.00,1750.00,0.00,0.00,0.38,720.38,2.66
0.50,-83.00,-5.00,30.00,15.00,4.00,7.50,10.16,10000.00,10659.96,1.07,533.00,10.00,1750.00,0.00,0.00,0.53,720.38,5.00
0.50,-101.00,-7.00,4.00,8.00,13.00,4.73,10.32,21000.00,35489.83,1.69,845.00,21.00,1750.00,0.00,0.00,0.84,720.38,1.50
0.55,-98.00,-7.00,12.00,9.00,12.00,10.33,10.53,36000.00,27883.47,0.77,426.00,36.00,880.00,0.00,0.00,0.43,720.38,2.87
0.50,-103.00,-12.00,0.00,6.00,12.00,6.71,10.21,48000.00,57215.82,1.19,596.00,48.00,880.00,0.00,0.00,0.60,720.38,1.40
0.50,-100.00,-12.00,1.00,9.00,12.00,5.76,10.10,20000.00,27799.88,1.39,695.00,20.00,880.00,0.00,0.00,0.69,720.38,2.88
0.50,-91.00,-7.00,11.00,11.00,11.00,9.73,9.70,25000.00,20549.92,0.82,411.00,25.00,880.00,0.00,0.00,0.41,720.38,1.95
0.50,-79.00,-5.00,19.00,14.00,15.00,10.67,9.97,17000.00,12749.96,0.75,375.00,17.00,880.00,0.00,0.00,0.38,720.38,6.27
0.50,-76.00,-6.00,35.00,15.00,15.00,11.24,9.99,15000.00,10679.96,0.71,356.00,15.00,880.00,0.00,0.00,0.36,720.38,7.49
0.50,-70.00,-5.00,35.00,15.00,15.00,11.87,9.97,16000.00,10783.94,0.67,337.00,16.00,880.00,0.00,0.00,0.34,720.38,7.42
0.50,-62.00,-5.00,36.00,15.00,15.00,12.05,10.00,16000.00,10623.99,0.66,332.00,16.00,880.00,0.00,0.00,0.33,720.38,7.53
0.55,-61.00,-4.00,33.00,11.00,15.00,6.94,11.33,17000.00,19596.29,1.15,634.00,17.00,880.00,0.00,0.00,0.63,720.38,4.08
0.50,-59.00,-5.00,38.00,15.00,1.00,11.24,9.69,15000.00,10679.96,0.71,356.00,15.00,880.00,0.00,0.00,0.36,720.38,7.49
0.50,-75.00,-6.00,28.00,1.00,1.00,10.31,10.03,100000.00,77599.84,0.78,388.00,100.00,880.00,0.00,0.00,0.39,720.38,1.03
0.50,-86.00,-5.00,33.00,15.00,1.00,10.87,9.97,15000.00,11039.96,0.74,368.00,15.00,880.00,0.00,0.00,0.37,720.38,7.25
0.50,-94.00,-7.00,23.00,12.00,1.00,10.36,10.03,22000.00,16983.99,0.77,386.00,22.00,880.00,0.00,0.00,0.39,720.38,4.71
0.50,-96.00,-7.00,22.00,7.00,21.00,9.43,10.04,22000.00,18655.93,0.85,424.00,22.00,880.00,0.00,0.00,0.42,720.38,2.86
0.50,-85.00,-7.00,2.00,6.00,19.00,7.75,10.08,55000.00,56759.77,1.03,516.00,55.00,880.00,0.00,0.00,0.52,720.38,1.41
