payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-103.00,-14.00,-9.00,4.00,18.00,3.45,9.98,48000.00,111359.54,2.32,1160.00,48.00,1750.00,0.00,0.00,1.16,939.01,0.72
0.55,-97.00,-8.00,6.00,9.00,18.00,5.53,10.60,19000.00,27498.07,1.45,796.00,19.00,1750.00,0.00,0.00,0.80,939.01,2.91
0.50,-94.00,-10.00,-3.00,7.00,18.00,5.76,9.95,13000.00,18043.93,1.39,694.00,13.00,1750.00,0.00,0.00,0.69,939.01,4.43
0.50,-94.00,-10.00,1.00,8.00,18.00,7.27,9.83,32000.00,35199.84,1.10,550.00,32.00,1750.00,0.00,0.00,0.55,939.01,2.27
0.55,-96.00,-11.00,-1.00,5.00,18.00,5.39,11.25,51000.00,75665.13,1.48,816.00,51.00,1750.00,0.00,0.00,0.82,939.01,1.06
0.50,-96.00,-11.00,-2.00,7.00,18.00,5.57,9.98,13000.00,18667.94,1.44,718.00,13.00,1750.00,0.00,0.00,0.72,939.01,4.29
0.50,-97.00,-10.00,-1.00,7.00,18.00,5.68,9.90,13000.00,18303.93,1.41,704.00,13.00,1750.00,0.00,0.00,0.70,939.01,4.37
0.50,-91.00,-10.00,5.00,8.00,18.00,6.08,10.02,26000.00,34215.87,1.32,658.00,26.00,1750.00,0.00,0.00,0.66,939.01,2.34
0.50,-88.00,-10.00,-8.00,3.00,9.00,4.50,10.20,100000.00,177599.39,1.78,888.00,100.00,1750.00,0.00,0.00,0.89,939.01,0.30
0.50,-93.00,-9.00,7.00,9.00,11.00,6.98,9.67,24000.00,27503.89,1.15,573.00,24.00,1750.00,0.00,0.00,0.57,939.01,1.94
0.50,-101.00,-15.00,-6.00,5.00,13.00,8.83,9.91,83000.00,75197.68,0.91,453.00,83.00,1750.00,0.00,0.00,0.45,939.01,1.06
0.50,-91.00,-8.00,5.00,8.00,13.00,9.93,9.93,43000.00,34657.85,0.81,403.00,43.00,1750.00,0.00,0.00,0.40,939.01,2.31
0.50,-89.00,-8.00,5.00,6.00,13.00,8.64,10.03,62000.00,57411.79,0.93,463.00,62.00,1750.00,0.00,0.00,0.46,939.01,1.39
0.50,-93.00,-8.00,20.00,7.00,12.00,5.52,10.32,13000.00,18849.94,1.45,725.00,13.00,1750.00,0.00,0.00,0.73,939.01,2.83
0.50,-98.00,-9.00,9.00,8.00,12.00,6.18,9.90,27000.00,34937.89,1.29,647.00,27.00,1750.00,0.00,0.00,0.65,939.01,1.53
0.50,-89.00,-9.00,20.00,10.00,12.00,5.59,10.09,17000.00,24309.89,1.43,715.00,17.00,1750.00,0.00,0.00,0.71,939.01,2.19
0.50,-89.00,-11.00,2.00,9.00,11.00,5.78,9.95,20000.00,27679.89,1.38,692.00,20.00,1750.00,0.00,0.00,0.69,939.01,1.93
0.50,-91.00,-10.00,4.00,9.00,11.00,6.06,9.96,21000.00,27719.89,1.32,660.00,21.00,1750.00,0.00,0.00,0.66,939.01,1.92
0.50,-91.00,-9.00,5.00,9.00,11.00,4.85,10.19,17000.00,28015.88,1.65,824.00,17.00,1750.00,0.00,0.00,0.82,939.01,1.90
0.50,-90.00,-10.00,3.00,6.00,11.00,5.72,9.87,41000.00,57317.81,1.40,699.00,41.00,1750.00,0.00,0.00,0.70,939.01,0.93
0.50,-85.00,-9.00,0.00,6.00,8.00,7.72,9.81,55000.00,56979.76,1.04,518.00,55.00,1750.00,0.00,0.00,0.52,939.01,0.94
0.50,-82.00,-6.00,11.00,10.00,8.00,8.18,9.98,25000.00,24449.91,0.98,489.00,25.00,1750.00,0.00,0.00,0.49,939.01,2.18
0.50,-81.00,-7.00,15.00,11.00,8.00,11.70,9.83,30000.00,20519.84,0.68,342.00,30.00,1750.00,0.00,0.00,0.34,939.01,2.60
0.50,-73.00,-6.00,24.00,15.00,8.00,12.08,9.97,16000.00,10591.99,0.66,331.00,16.00,1750.00,0.00,0.00,0.33,939.01,5.04
