payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
1.40,-103.00,-8.00,20.00,7.00,7.00,9.33,29.21,21000.00,17999.93,0.86,1200.00,21.00,1815.00,1.72,16.94,1.20,706.19,2.22
2.15,-86.00,-5.00,35.00,11.00,6.00,21.45,42.56,53000.00,19770.13,0.37,802.00,53.00,1815.00,0.90,10.00,0.80,706.19,2.02
0.50,-84.00,-5.00,28.00,13.00,6.00,9.11,9.61,17000.00,14925.95,0.88,439.00,17.00,1815.00,0.54,13.67,0.44,706.19,2.68
0.50,-67.00,-5.00,31.00,13.00,6.00,11.53,9.93,21000.00,14573.97,0.69,347.00,21.00,1815.00,0.32,-8.14,0.35,706.19,2.74
0.90,-77.00,-6.00,30.00,15.00,1.00,14.60,18.13,20000.00,10955.53,0.55,493.00,20.00,1815.00,0.46,1.20,0.49,706.19,3.65
0.60,-80.00,-5.00,29.00,15.00,1.00,13.75,11.86,18000.00,10469.99,0.58,349.00,18.00,1815.00,0.37,5.59,0.35,706.19,3.82
0.50,-93.00,-5.00,30.00,12.00,1.00,10.18,10.06,22000.00,17291.86,0.79,393.00,22.00,1815.00,0.45,10.73,0.39,706.19,2.31
1.50,-80.00,-5.00,31.00,14.00,1.00,20.48,30.22,34000.00,13282.61,0.39,586.00,34.00,1815.00,0.62,5.59,0.59,706.19,3.01
0.50,-79.00,-5.00,32.00,15.00,1.00,10.18,9.76,14000.00,11003.91,0.79,393.00,14.00,1815.00,0.42,6.14,0.39,706.19,3.64
1.80,-70.00,-5.00,30.00,15.00,1.00,26.18,36.18,36000.00,10999.97,0.31,550.00,36.00,1815.00,0.51,-8.36,0.55,706.19,3.64
0.55,-81.00,-5.00,27.00,15.00,1.00,10.97,10.82,15000.00,10936.33,0.73,401.00,15.00,1815.00,0.42,5.67,0.40,706.19,3.66
0.60,-81.00,-5.00,31.00,15.00,1.00,12.28,11.98,17000.00,11078.26,0.65,391.00,17.00,1815.00,0.41,5.66,0.39,706.19,3.61
0.50,-68.00,-5.00,30.00,15.00,1.00,5.06,10.46,7000.00,11059.96,1.58,790.00,7.00,1815.00,0.73,-8.34,0.79,706.19,3.62
3.70,-84.00,-5.00,22.00,15.00,28.00,28.88,74.29,39000.00,10804.00,0.28,1025.00,39.00,1815.00,1.19,11.77,1.02,706.19,3.70
0.55,-74.00,-6.00,31.00,14.00,11.00,10.97,10.30,18000.00,13123.60,0.73,401.00,18.00,1815.00,0.37,-4.47,0.40,706.19,3.05
0.50,-70.00,-6.00,30.00,15.00,11.00,10.42,9.98,14000.00,10751.97,0.77,384.00,14.00,1815.00,0.35,-8.50,0.38,706.19,3.72
0.65,-78.00,-5.00,29.00,10.00,11.00,12.78,13.01,40000.00,25045.98,0.63,407.00,40.00,1815.00,0.45,6.98,0.41,706.19,1.60
0.95,-78.00,-5.00,25.00,15.00,1.00,13.48,19.17,18000.00,10686.30,0.59,564.00,18.00,1815.00,0.62,6.89,0.56,706.19,3.74
4.60,-76.00,-6.00,30.00,12.00,4.00,31.16,92.64,67000.00,17201.43,0.26,1181.00,67.00,1815.00,1.11,0.92,1.18,706.19,2.33
2.45,-81.00,-8.00,25.00,14.00,6.00,24.44,48.60,40000.00,13093.83,0.33,802.00,40.00,1815.00,0.90,9.30,0.80,706.19,3.05
0.55,-82.00,-10.00,22.00,10.00,6.00,3.49,11.54,11000.00,25199.88,2.29,1260.00,11.00,1815.00,1.35,6.09,1.26,706.19,1.59
1.30,-87.00,-6.00,25.00,12.00,4.00,15.88,25.31,34000.00,17130.73,0.50,655.00,34.00,1815.00,0.86,15.14,0.65,706.19,2.33
0.75,-81.00,-6.00,25.00,14.00,4.00,11.21,14.85,18000.00,12839.95,0.71,535.00,18.00,1815.00,0.50,-1.70,0.53,706.19,3.12
0.60,-81.00,-5.00,26.00,12.00,4.00,13.01,11.83,28000.00,17219.91,0.61,369.00,28.00,1815.00,0.39,5.58,0.37,706.19,2.32
3.90,-68.00,-6.00,32.00,15.00,2.00,25.96,78.86,36000.00,11095.36,0.31,1202.00,36.00,1815.00,1.10,-3.39,1.20,706.19,3.61
0.55,-69.00,-6.00,27.00,15.00,2.00,12.22,10.13,17000.00,11127.20,0.65,360.00,17.00,1815.00,0.33,-8.20,0.36,706.19,3.59
1.25,-70.00,-5.00,27.00,15.00,1.00,19.05,25.21,26000.00,10919.95,0.42,525.00,26.00,1815.00,0.48,-7.09,0.52,706.19,3.66
0.50,-78.00,-5.00,26.00,12.00,1.00,9.26,9.91,20000.00,17279.94,0.86,432.00,20.00,1815.00,0.47,6.94,0.43,706.19,2.31
