payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-83.00,-4.00,28.00,9.00,7.00,6.81,10.96,24000.00,28175.88,1.17,587.00,24.00,1815.00,0.70,12.59,0.59,944.19,1.42
2.90,-94.00,-9.00,22.00,12.00,10.00,14.31,59.06,30000.00,16768.91,0.56,1621.00,30.00,1815.00,2.54,18.64,1.62,944.19,2.39
6.05,-96.00,-11.00,2.00,15.00,16.00,14.22,122.85,19000.00,10687.07,0.56,3403.00,19.00,1815.00,5.02,17.47,3.40,944.19,3.74
4.85,-88.00,-7.00,18.00,15.00,4.00,30.58,94.78,41000.00,10727.58,0.26,1269.00,41.00,1815.00,2.10,19.80,1.27,944.19,3.73
4.65,-87.00,-5.00,35.00,15.00,11.00,27.72,93.07,37000.00,10678.25,0.29,1342.00,37.00,1815.00,1.52,10.30,1.34,944.19,3.75
0.80,-98.00,-9.00,25.00,12.00,7.00,10.17,15.25,22000.00,17297.47,0.79,629.00,22.00,1815.00,0.99,18.84,0.63,944.19,2.31
4.15,-83.00,-7.00,24.00,15.00,7.00,28.97,83.62,39000.00,10769.61,0.28,1146.00,39.00,1815.00,1.68,17.34,1.15,944.19,3.71
0.95,-79.00,-5.00,22.00,15.00,6.00,17.23,18.28,23000.00,10676.82,0.46,441.00,23.00,1815.00,0.49,7.16,0.44,944.19,3.75
1.30,-87.00,-7.00,18.00,15.00,4.00,17.39,26.17,24000.00,11039.94,0.46,598.00,24.00,1815.00,0.77,14.75,0.60,944.19,3.62
0.55,-95.00,-9.00,11.00,9.00,4.00,9.38,10.80,33000.00,28139.89,0.85,469.00,33.00,1815.00,0.76,19.45,0.47,944.19,1.42
6.05,-101.00,-12.00,-2.00,15.00,19.00,8.66,126.25,12000.00,11089.55,0.92,5591.00,12.00,1815.00,9.65,20.56,5.59,944.19,3.61
1.90,-81.00,-6.00,19.00,11.00,8.00,19.17,33.21,48000.00,20033.60,0.42,793.00,48.00,1815.00,0.78,3.57,0.79,944.19,2.00
0.75,-92.00,-9.00,22.00,7.00,8.00,9.84,14.69,23000.00,18706.60,0.81,610.00,23.00,1815.00,0.87,16.84,0.61,944.19,2.14
2.95,-86.00,-9.00,15.00,15.00,8.00,22.80,59.47,31000.00,10876.24,0.35,1035.00,31.00,1815.00,1.41,15.94,1.04,944.19,3.68
0.55,-80.00,-5.00,23.00,15.00,2.00,11.76,10.25,16000.00,10879.91,0.68,374.00,16.00,1815.00,0.39,5.34,0.37,944.19,3.68
0.70,-85.00,-6.00,34.00,15.00,2.00,13.02,14.04,17000.00,10442.82,0.61,430.00,17.00,1815.00,0.48,7.52,0.43,944.19,3.83
0.50,-79.00,-5.00,19.00,10.00,2.00,11.17,9.94,34000.00,24343.97,0.72,358.00,34.00,1815.00,0.40,7.97,0.36,944.19,1.64
0.60,-86.00,-9.00,27.00,14.00,2.00,12.53,12.02,20000.00,12766.60,0.64,383.00,20.00,1815.00,0.43,9.00,0.38,944.19,3.13
0.65,-85.00,-5.00,22.00,15.00,2.00,12.09,13.06,16000.00,10584.55,0.66,430.00,16.00,1815.00,0.44,4.53,0.43,944.19,3.78
0.95,-82.00,-9.00,27.00,9.00,2.00,13.06,19.25,45000.00,27568.25,0.61,582.00,45.00,1815.00,0.64,7.77,0.58,944.19,1.45
0.65,-83.00,-7.00,24.00,14.00,3.00,11.06,12.79,18000.00,13015.30,0.72,470.00,18.00,1815.00,0.52,8.47,0.47,944.19,3.07
3.35,-89.00,-6.00,21.00,15.00,5.00,29.04,67.54,39000.00,10745.32,0.28,923.00,39.00,1815.00,1.48,19.17,0.92,944.19,3.72
