payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.95,-82.00,-6.00,35.00,14.00,4.00,12.34,19.94,20000.00,12968.38,0.65,616.00,20.00,1815.00,0.76,13.50,0.62,967.23,3.08
0.55,-83.00,-8.00,36.00,15.00,4.00,10.21,10.79,14000.00,10970.82,0.78,431.00,14.00,1815.00,0.49,10.52,0.43,967.23,3.65
0.60,-73.00,-5.00,39.00,13.00,4.00,8.71,12.12,16000.00,14693.27,0.92,551.00,16.00,1815.00,0.51,-5.19,0.55,967.23,2.72
6.05,-95.00,-8.00,-2.00,15.00,7.00,11.99,124.62,16000.00,10673.69,0.67,4036.00,16.00,1815.00,6.36,18.77,4.04,967.23,3.75
2.75,-91.00,-7.00,28.00,9.00,6.00,24.64,51.73,84000.00,27276.93,0.32,893.00,84.00,1815.00,1.13,14.30,0.89,967.23,1.47
0.60,-91.00,-8.00,22.00,11.00,6.00,12.66,11.45,32000.00,20213.19,0.63,379.00,32.00,1815.00,0.53,16.44,0.38,967.23,1.98
0.55,-91.00,-7.00,22.00,12.00,6.00,12.54,11.01,27000.00,17230.79,0.64,351.00,27.00,1815.00,0.49,16.19,0.35,967.23,2.32
0.50,-89.00,-5.00,28.00,12.00,6.00,11.66,9.98,25000.00,17149.86,0.69,343.00,25.00,1815.00,0.39,11.05,0.34,967.23,2.33
6.05,-94.00,-8.00,9.00,11.00,7.00,23.17,122.79,57000.00,19681.39,0.35,2089.00,57.00,1815.00,3.04,17.19,2.09,967.23,2.03
3.15,-91.00,-6.00,21.00,15.00,11.00,29.61,61.83,39000.00,10536.16,0.27,851.00,39.00,1815.00,1.29,18.06,0.85,967.23,3.80
0.60,-95.00,-7.00,16.00,13.00,7.00,10.53,11.48,20000.00,15199.88,0.76,456.00,20.00,1815.00,0.75,19.59,0.46,967.23,2.63
4.70,-82.00,-7.00,22.00,15.00,7.00,29.72,94.91,39000.00,10496.78,0.27,1265.00,39.00,1815.00,1.43,9.97,1.27,967.23,3.81
0.85,-79.00,-8.00,27.00,15.00,5.00,15.21,16.06,21000.00,11043.48,0.53,447.00,21.00,1815.00,0.42,0.12,0.45,967.23,3.62
6.05,-103.00,-15.00,-2.00,15.00,16.00,9.84,126.34,13000.00,10571.86,0.81,4920.00,13.00,1815.00,8.85,21.27,4.92,967.23,3.78
4.95,-89.00,-6.00,17.00,15.00,8.00,29.89,94.66,39000.00,10439.36,0.27,1325.00,39.00,1815.00,1.93,17.22,1.33,967.23,3.83
1.00,-79.00,-6.00,23.00,15.00,1.00,15.78,19.08,21000.00,10646.93,0.51,507.00,21.00,1815.00,0.47,-1.73,0.51,967.23,3.76
0.55,-74.00,-5.00,22.00,15.00,1.00,11.17,10.90,15000.00,10745.37,0.72,394.00,15.00,1815.00,0.36,-7.61,0.39,967.23,3.72
0.50,-80.00,-9.00,28.00,15.00,1.00,9.57,10.01,13000.00,10867.96,0.84,418.00,13.00,1815.00,0.39,0.00,0.42,967.23,3.68
0.60,-81.00,-6.00,27.00,15.00,1.00,11.97,11.97,16000.00,10693.31,0.67,401.00,16.00,1815.00,0.38,0.95,0.40,967.23,3.74
1.45,-88.00,-6.00,18.00,15.00,1.00,18.95,29.33,26000.00,10973.76,0.42,612.00,26.00,1815.00,0.77,14.08,0.61,967.23,3.65
1.05,-88.00,-7.00,21.00,13.00,2.00,15.94,20.82,29000.00,14555.22,0.50,527.00,29.00,1815.00,0.67,14.19,0.53,967.23,2.75
