payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.70,-92.00,-7.00,29.00,13.00,4.00,8.92,14.94,17000.00,15251.37,0.90,628.00,17.00,1815.00,0.79,13.98,0.63,973.10,2.62
0.60,-83.00,-7.00,20.00,15.00,4.00,11.06,11.74,15000.00,10849.91,0.72,434.00,15.00,1815.00,0.48,8.34,0.43,973.10,3.69
0.55,-77.00,-5.00,40.00,15.00,4.00,9.46,11.14,13000.00,10990.87,0.85,465.00,13.00,1815.00,0.51,7.09,0.46,973.10,3.64
6.05,-90.00,-10.00,-2.00,15.00,5.00,15.45,123.70,21000.00,10874.84,0.52,3133.00,21.00,1815.00,4.81,18.25,3.13,973.10,3.68
6.05,-85.00,-8.00,4.00,15.00,5.00,28.44,119.55,38000.00,10690.22,0.28,1702.00,38.00,1815.00,2.25,15.28,1.70,973.10,3.74
4.30,-97.00,-7.00,26.00,14.00,7.00,12.54,86.94,20000.00,12758.05,0.64,2742.99,20.00,1815.00,3.81,16.27,2.74,973.10,3.14
0.55,-87.00,-5.00,24.00,12.00,11.00,11.99,8.62,26000.00,17349.09,0.67,367.00,26.00,1815.00,0.51,16.28,0.37,973.10,2.31
0.95,-92.00,-6.00,23.00,11.00,11.00,16.14,19.18,41000.00,20327.34,0.50,471.00,41.00,1815.00,0.65,16.20,0.47,973.10,1.97
1.25,-98.00,-7.00,24.00,9.00,7.00,8.70,25.66,31000.00,28495.10,0.92,1149.00,31.00,1815.00,1.81,18.72,1.15,973.10,1.40
0.90,-94.00,-7.00,26.00,14.00,7.00,15.65,17.27,26000.00,13288.87,0.51,460.00,26.00,1815.00,0.63,15.88,0.46,973.10,3.01
0.80,-87.00,-6.00,22.00,13.00,7.00,11.66,16.06,22000.00,15097.45,0.69,549.00,22.00,1815.00,0.72,15.05,0.55,973.10,2.65
0.65,-76.00,-5.00,28.00,15.00,7.00,11.02,12.93,15000.00,10892.26,0.73,472.00,15.00,1815.00,0.44,-2.56,0.47,973.10,3.67
0.60,-80.00,-5.00,26.00,15.00,7.00,12.06,11.90,16000.00,10613.33,0.66,398.00,16.00,1815.00,0.42,5.52,0.40,973.10,3.77
6.05,-91.00,-8.00,6.00,9.00,7.00,23.76,122.69,82000.00,27608.85,0.34,2037.00,82.00,1815.00,2.57,14.14,2.04,973.10,1.45
6.00,-91.00,-8.00,11.00,15.00,6.00,23.72,120.07,32000.00,10794.63,0.34,2024.00,32.00,1815.00,2.92,17.06,2.02,973.10,3.71
1.65,-71.00,-5.00,20.00,12.00,1.00,21.93,31.49,47000.00,17147.81,0.36,602.00,47.00,1815.00,0.59,3.36,0.60,973.10,2.33
1.40,-81.00,-5.00,35.00,11.00,3.00,18.70,28.00,46000.00,19681.35,0.43,599.00,46.00,1815.00,0.63,5.58,0.60,973.10,2.03
0.60,-80.00,-7.00,35.00,12.00,3.00,8.33,11.96,18000.00,17279.92,0.96,576.00,18.00,1815.00,0.53,-3.16,0.58,973.10,2.31
0.50,-82.00,-6.00,30.00,11.00,3.00,9.80,9.83,25000.00,20399.92,0.82,408.00,25.00,1815.00,0.47,11.08,0.41,973.10,1.96
0.50,-81.00,-6.00,30.00,11.00,3.00,9.93,9.98,25000.00,20149.92,0.81,403.00,25.00,1815.00,0.38,0.80,0.40,973.10,1.99
0.90,-80.00,-5.00,33.00,11.00,3.00,14.66,18.11,37000.00,20185.49,0.55,491.00,37.00,1815.00,0.51,5.47,0.49,973.10,1.98
0.50,-84.00,-5.00,32.00,14.00,3.00,10.00,9.93,16000.00,12800.00,0.80,400.00,16.00,1815.00,0.45,8.31,0.40,973.10,3.12
0.65,-81.00,-5.00,32.00,11.00,3.00,9.58,13.12,24000.00,20049.16,0.84,543.00,24.00,1815.00,0.60,7.06,0.54,973.10,2.00
0.50,-90.00,-6.00,27.00,9.00,3.00,9.71,9.87,33000.00,27191.91,0.82,412.00,33.00,1815.00,0.47,10.97,0.41,973.10,1.47
1.05,-94.00,-9.00,17.00,15.00,2.00,16.87,21.09,23000.00,10908.55,0.47,498.00,23.00,1815.00,0.66,15.41,0.50,973.10,3.67
2.95,-94.00,-6.00,24.00,12.00,5.00,19.19,59.73,41000.00,17094.82,0.42,1230.00,41.00,1815.00,1.76,16.81,1.23,973.10,2.34
0.55,-83.00,-6.00,34.00,12.00,5.00,11.06,10.19,24000.00,17367.24,0.72,398.00,24.00,1815.00,0.47,12.55,0.40,973.10,2.30
0.85,-91.00,-7.00,22.00,11.00,5.00,14.38,17.02,35000.00,19476.36,0.56,473.00,35.00,1815.00,0.69,17.12,0.47,973.10,2.05
