payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
4.80,-79.00,-6.00,30.00,15.00,5.00,21.68,97.85,29000.00,10699.77,0.37,1771.00,29.00,1815.00,1.99,9.28,1.77,699.10,3.74
0.50,-81.00,-5.00,25.00,15.00,5.00,10.75,8.60,15000.00,11159.99,0.74,372.00,15.00,1815.00,0.39,5.58,0.37,699.10,3.58
0.50,-66.00,-5.00,31.00,15.00,5.00,9.30,10.03,13000.00,11179.96,0.86,430.00,13.00,1815.00,0.40,-5.88,0.43,699.10,3.58
0.85,-78.00,-6.00,21.00,15.00,1.00,13.91,17.10,19000.00,10930.53,0.58,489.00,19.00,1815.00,0.46,2.07,0.49,699.10,3.66
0.50,-71.00,-5.00,30.00,15.00,1.00,12.20,9.82,16000.00,10495.93,0.66,328.00,16.00,1815.00,0.30,-6.28,0.33,699.10,3.81
0.55,-94.00,-5.00,22.00,15.00,1.00,9.63,11.13,13000.00,10801.77,0.83,457.00,13.00,1815.00,0.65,16.73,0.46,699.10,3.70
1.40,-101.00,-6.00,25.00,15.00,1.00,18.70,28.20,25000.00,10696.39,0.43,599.00,25.00,1815.00,0.83,16.25,0.60,699.10,3.74
0.50,-79.00,-5.00,31.00,15.00,10.00,9.80,9.72,13000.00,10607.96,0.82,408.00,13.00,1815.00,0.44,6.14,0.41,699.10,3.77
0.65,-88.00,-5.00,27.00,13.00,10.00,12.04,13.04,22000.00,14621.46,0.66,432.00,22.00,1815.00,0.49,10.00,0.43,699.10,2.74
0.95,-72.00,-5.00,31.00,15.00,1.00,15.38,19.09,21000.00,10919.94,0.52,494.00,21.00,1815.00,0.45,-5.98,0.49,699.10,3.66
0.50,-73.00,-5.00,33.00,15.00,1.00,9.76,9.90,13000.00,10659.96,0.82,410.00,13.00,1815.00,0.38,-5.19,0.41,699.10,3.75
0.50,-68.00,-6.00,34.00,15.00,1.00,10.87,9.96,15000.00,11039.96,0.74,368.00,15.00,1815.00,0.34,-8.53,0.37,699.10,3.62
0.50,-83.00,-6.00,30.00,14.00,1.00,10.34,10.00,17000.00,13157.89,0.77,387.00,17.00,1815.00,0.46,12.55,0.39,699.10,3.04
0.50,-80.00,-5.00,27.00,15.00,1.00,12.54,9.96,17000.00,10845.99,0.64,319.00,17.00,1815.00,0.34,5.61,0.32,699.10,3.69
3.80,-80.00,-5.00,26.00,15.00,28.00,30.04,76.68,41000.00,10918.92,0.27,1012.00,41.00,1815.00,1.00,3.53,1.01,699.10,3.66
0.50,-68.00,-5.00,32.00,1.00,11.00,10.75,9.36,100000.00,74399.92,0.74,372.00,100.00,1815.00,0.34,-8.34,0.37,699.10,0.54
0.75,-80.00,-6.00,28.00,1.00,11.00,12.45,15.10,100000.00,64266.32,0.64,482.00,100.00,1815.00,0.45,-1.74,0.48,699.10,0.62
0.60,-86.00,-6.00,20.00,12.00,1.00,11.88,11.93,26000.00,17506.65,0.67,404.00,26.00,1815.00,0.46,11.31,0.40,699.10,2.28
0.50,-84.00,-5.00,29.00,10.00,1.00,9.62,9.98,29000.00,24127.91,0.83,416.00,29.00,1815.00,0.52,13.67,0.42,699.10,1.66
4.90,-80.00,-6.00,20.00,15.00,11.00,30.58,99.00,41000.00,10726.91,0.26,1282.00,41.00,1815.00,1.44,9.66,1.28,699.10,3.73
1.10,-81.00,-6.00,24.00,11.00,13.00,17.12,21.14,43000.00,20092.64,0.47,514.00,43.00,1815.00,0.48,-1.62,0.51,699.10,1.99
0.75,-73.00,-5.00,31.00,15.00,4.00,12.00,14.97,16000.00,10666.67,0.67,500.00,16.00,1815.00,0.46,-5.19,0.50,699.10,3.75
0.85,-85.00,-5.00,26.00,13.00,5.00,13.77,16.96,25000.00,14529.39,0.58,494.00,25.00,1815.00,0.63,14.28,0.49,699.10,2.75
0.50,-83.00,-6.00,32.00,9.00,5.00,9.26,9.93,32000.00,27647.91,0.86,432.00,32.00,1815.00,0.51,12.55,0.43,699.10,1.45
0.50,-84.00,-5.00,24.00,13.00,5.00,9.80,10.01,18000.00,14687.94,0.82,408.00,18.00,1815.00,0.51,14.19,0.41,699.10,2.72
4.00,-90.00,-6.00,28.00,10.00,3.00,29.28,80.68,89000.00,24319.18,0.27,1093.00,89.00,1815.00,1.24,10.27,1.09,699.10,1.64
0.90,-69.00,-6.00,32.00,15.00,2.00,16.59,17.36,22000.00,10608.86,0.48,434.00,22.00,1815.00,0.40,-8.72,0.43,699.10,3.77
0.50,-74.00,-6.00,28.00,15.00,2.00,13.29,9.85,18000.00,10835.95,0.60,301.00,18.00,1815.00,0.28,-2.41,0.30,699.10,3.69
0.70,-77.00,-6.00,26.00,13.00,1.00,15.14,14.04,28000.00,14799.94,0.53,370.00,28.00,1815.00,0.35,1.16,0.37,699.10,2.70
0.70,-76.00,-5.00,39.00,15.00,1.00,14.29,14.04,19000.00,10639.94,0.56,392.00,19.00,1815.00,0.36,-4.31,0.39,699.10,3.76
