payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-85.00,-5.00,23.00,12.00,7.00,8.35,11.73,18000.00,17247.20,0.96,527.00,18.00,1815.00,0.67,14.30,0.53,937.05,2.32
0.50,-86.00,-7.00,13.00,14.00,4.00,10.36,9.75,17000.00,13123.99,0.77,386.00,17.00,1815.00,0.44,10.17,0.39,937.05,3.05
0.50,-80.00,-6.00,25.00,15.00,4.00,10.75,9.99,15000.00,11159.99,0.74,372.00,15.00,1815.00,0.35,0.32,0.37,937.05,3.58
0.50,-78.00,-6.00,23.00,15.00,4.00,10.28,10.05,14000.00,10891.97,0.78,389.00,14.00,1815.00,0.38,3.12,0.39,937.05,3.67
0.50,-80.00,-6.00,23.00,15.00,4.00,11.33,9.93,15000.00,10589.95,0.71,353.00,15.00,1815.00,0.33,1.32,0.35,937.05,3.78
0.50,-80.00,-5.00,26.00,15.00,4.00,9.57,10.07,13000.00,10867.96,0.84,418.00,13.00,1815.00,0.44,5.47,0.42,937.05,3.68
0.55,-79.00,-6.00,27.00,15.00,4.00,11.86,10.97,16000.00,10792.67,0.67,371.00,16.00,1815.00,0.35,1.35,0.37,937.05,3.71
0.50,-80.00,-7.00,24.00,13.00,4.00,8.77,10.10,16000.00,14591.95,0.91,456.00,16.00,1815.00,0.42,-1.70,0.46,937.05,2.74
0.50,-93.00,-7.00,9.00,12.00,4.00,8.55,9.98,19000.00,17783.93,0.94,468.00,19.00,1815.00,0.71,18.06,0.47,937.05,2.25
0.50,-102.00,-7.00,7.00,12.00,10.00,9.17,10.00,20000.00,17439.93,0.87,436.00,20.00,1815.00,0.74,20.22,0.44,937.05,2.29
0.50,-97.00,-8.00,4.00,12.00,10.00,9.43,9.94,20000.00,16959.93,0.85,424.00,20.00,1815.00,0.70,19.61,0.42,937.05,2.36
0.50,-94.00,-5.00,14.00,15.00,11.00,5.28,10.34,7000.00,10597.95,1.51,757.00,7.00,1815.00,1.11,17.38,0.76,937.05,3.77
0.50,-96.00,-9.00,10.00,8.00,8.00,7.17,9.79,32000.00,35711.84,1.12,558.00,32.00,1815.00,0.94,20.20,0.56,937.05,1.12
0.50,-105.00,-9.00,6.00,7.00,8.00,7.39,9.99,17000.00,18393.94,1.08,541.00,17.00,1815.00,0.92,20.28,0.54,937.05,2.17
0.50,-81.00,-9.00,19.00,5.00,8.00,7.38,10.03,71000.00,76963.73,1.08,542.00,71.00,1815.00,0.50,-3.32,0.54,937.05,0.52
0.50,-91.00,-11.00,11.00,6.00,8.00,9.64,9.88,67000.00,55609.79,0.83,415.00,67.00,1815.00,0.55,15.45,0.42,937.05,0.72
0.50,-92.00,-13.00,6.00,6.00,8.00,10.31,9.94,73000.00,56647.88,0.78,388.00,73.00,1815.00,0.50,14.59,0.39,937.05,0.71
0.50,-89.00,-9.00,4.00,9.00,7.00,10.10,10.00,34000.00,26928.03,0.79,396.00,34.00,1815.00,0.51,14.70,0.40,937.05,1.49
0.50,-90.00,-10.00,2.00,8.00,7.00,9.39,10.06,41000.00,34931.86,0.85,426.00,41.00,1815.00,0.51,12.78,0.43,937.05,1.15
0.50,-91.00,-10.00,2.00,6.00,7.00,9.43,9.98,67000.00,56815.77,0.85,424.00,67.00,1815.00,0.51,13.00,0.42,937.05,0.70
0.50,-85.00,-8.00,4.00,15.00,7.00,10.15,9.96,14000.00,11031.98,0.79,394.00,14.00,1815.00,0.36,-4.50,0.39,937.05,3.63
0.50,-85.00,-12.00,-2.00,8.00,7.00,8.02,10.10,35000.00,34929.88,1.00,499.00,35.00,1815.00,0.46,-3.72,0.50,937.05,1.15
0.50,-88.00,-8.00,0.00,6.00,11.00,7.52,10.02,53000.00,56391.75,1.06,532.00,53.00,1815.00,0.73,16.14,0.53,937.05,0.71
0.50,-98.00,-7.00,3.00,6.00,16.00,8.05,9.99,57000.00,56657.79,0.99,497.00,57.00,1815.00,0.84,20.12,0.50,937.05,0.71
0.50,-102.00,-10.00,4.00,6.00,16.00,8.49,9.99,60000.00,56519.79,0.94,471.00,60.00,1815.00,0.81,20.50,0.47,937.05,0.71
0.50,-98.00,-11.00,3.00,6.00,16.00,9.32,9.97,64000.00,54911.82,0.86,429.00,64.00,1815.00,0.64,17.80,0.43,937.05,0.73
0.50,-99.00,-7.00,11.00,10.00,15.00,8.18,10.02,25000.00,24449.91,0.98,489.00,25.00,1815.00,0.85,20.77,0.49,937.05,1.64
0.50,-97.00,-8.00,4.00,6.00,6.00,10.26,9.92,73000.00,56940.06,0.78,390.00,73.00,1815.00,0.64,19.47,0.39,937.05,0.70
0.50,-93.00,-8.00,1.00,6.00,12.00,9.30,10.04,64000.00,55039.80,0.86,430.00,64.00,1815.00,0.67,18.67,0.43,937.05,0.73
0.50,-90.00,-6.00,11.00,7.00,4.00,11.11,9.90,26000.00,18719.85,0.72,360.00,26.00,1815.00,0.46,14.25,0.36,937.05,2.14
0.50,-88.00,-7.00,11.00,10.00,4.00,11.24,10.00,34000.00,24207.90,0.71,356.00,34.00,1815.00,0.46,15.00,0.36,937.05,1.65
0.50,-87.00,-6.00,11.00,7.00,4.00,9.59,10.07,22000.00,18347.94,0.83,417.00,22.00,1815.00,0.53,14.53,0.42,937.05,2.18
0.50,-88.00,-6.00,13.00,10.00,4.00,10.18,9.98,32000.00,25151.80,0.79,393.00,32.00,1815.00,0.54,16.12,0.39,937.05,1.59
0.50,-82.00,-6.00,7.00,6.00,11.00,11.49,9.95,81000.00,56375.77,0.70,348.00,81.00,1815.00,0.34,3.03,0.35,937.05,0.71
0.50,-96.00,-10.00,5.00,6.00,4.00,13.20,9.96,92000.00,55751.66,0.61,303.00,92.00,1815.00,0.51,20.23,0.30,937.05,0.72
0.50,-80.00,-8.00,12.00,15.00,4.00,11.70,10.10,16000.00,10943.91,0.68,342.00,16.00,1815.00,0.35,4.33,0.34,937.05,3.65
0.50,-82.00,-5.00,23.00,11.00,4.00,10.10,10.01,25000.00,19800.02,0.79,396.00,25.00,1815.00,0.48,13.09,0.40,937.05,2.02
0.50,-93.00,-7.00,7.00,10.00,4.00,11.24,9.95,34000.00,24207.90,0.71,356.00,34.00,1815.00,0.42,12.52,0.36,937.05,1.65
0.50,-95.00,-8.00,6.00,10.00,4.00,12.38,9.97,37000.00,23902.00,0.65,323.00,37.00,1815.00,0.51,18.92,0.32,937.05,1.67
0.50,-99.00,-8.00,10.00,8.00,9.00,9.85,10.08,43000.00,34915.88,0.81,406.00,43.00,1815.00,0.69,20.25,0.41,937.05,1.15
0.50,-90.00,-6.00,13.00,6.00,7.00,10.90,9.98,78000.00,57251.91,0.73,367.00,78.00,1815.00,0.52,16.84,0.37,937.05,0.70
0.50,-91.00,-6.00,7.00,7.00,7.00,9.50,10.03,22000.00,18523.94,0.84,421.00,22.00,1815.00,0.64,17.98,0.42,937.05,2.16
0.50,-97.00,-8.00,3.00,6.00,7.00,9.64,9.99,67000.00,55609.79,0.83,415.00,67.00,1815.00,0.69,19.94,0.42,937.05,0.72
0.50,-107.00,-14.00,1.00,7.00,7.00,5.86,10.26,14000.00,19123.92,1.37,683.00,14.00,1815.00,1.18,20.61,0.68,937.05,2.09
0.50,-101.00,-10.00,2.00,8.00,7.00,8.91,9.78,38000.00,34123.87,0.90,449.00,38.00,1815.00,0.75,19.92,0.45,937.05,1.17
0.50,-89.00,-6.00,-4.00,6.00,11.00,12.54,9.89,89000.00,56781.93,0.64,319.00,89.00,1815.00,0.43,15.84,0.32,937.05,0.70
0.50,-91.00,-8.00,14.00,15.00,11.00,10.00,10.09,14000.00,11200.00,0.80,400.00,14.00,1815.00,0.55,16.03,0.40,937.05,3.57
0.50,-97.00,-8.00,1.00,8.00,7.00,10.39,9.97,45000.00,34649.70,0.77,385.00,45.00,1815.00,0.66,20.47,0.38,937.05,1.15
0.50,-101.00,-8.00,6.00,10.00,7.00,9.98,10.02,30000.00,24059.91,0.80,401.00,30.00,1815.00,0.70,20.64,0.40,937.05,1.66
0.50,-97.00,-7.00,6.00,10.00,7.00,10.13,9.97,32000.00,25279.96,0.79,395.00,32.00,1815.00,0.63,19.17,0.40,937.05,1.58
0.50,-80.00,-5.00,22.00,11.00,6.00,10.10,10.00,25000.00,19800.02,0.79,396.00,25.00,1815.00,0.43,6.55,0.40,937.05,2.02
0.50,-82.00,-5.00,19.00,11.00,6.00,12.27,9.93,31000.00,20211.90,0.65,326.00,31.00,1815.00,0.36,8.67,0.33,937.05,1.98
0.50,-81.00,-6.00,13.00,15.00,6.00,10.58,10.07,14000.00,10583.91,0.76,378.00,14.00,1815.00,0.40,6.04,0.38,937.05,3.78
0.50,-80.00,-8.00,25.00,14.00,6.00,10.23,10.00,17000.00,13293.97,0.78,391.00,17.00,1815.00,0.37,-0.12,0.39,937.05,3.01
0.50,-87.00,-7.00,11.00,10.00,6.00,13.51,9.90,41000.00,24271.84,0.59,296.00,41.00,1815.00,0.41,16.14,0.30,937.05,1.65
