payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-86.00,-6.00,27.00,12.00,7.00,10.07,11.77,21000.00,16685.37,0.79,437.00,21.00,1815.00,0.50,11.25,0.44,949.15,2.40
0.55,-84.00,-7.00,21.00,15.00,4.00,6.72,11.03,9000.00,10718.15,1.19,655.00,9.00,1815.00,0.72,7.23,0.66,949.15,3.73
0.50,-84.00,-6.00,23.00,14.00,4.00,9.09,9.79,15000.00,13199.96,0.88,440.00,15.00,1815.00,0.61,16.19,0.44,949.15,3.03
0.50,-83.00,-5.00,22.00,15.00,4.00,11.08,9.90,15000.00,10829.93,0.72,361.00,15.00,1815.00,0.41,9.73,0.36,949.15,3.69
0.50,-88.00,-6.00,11.00,9.00,4.00,9.24,10.08,32000.00,27711.90,0.87,433.00,32.00,1815.00,0.55,14.31,0.43,949.15,1.44
0.50,-97.00,-9.00,8.00,7.00,10.00,8.25,10.07,19000.00,18429.94,0.97,485.00,19.00,1815.00,0.83,20.36,0.49,949.15,2.17
0.50,-95.00,-9.00,10.00,12.00,10.00,8.05,10.01,17000.00,16897.94,0.99,497.00,17.00,1815.00,0.85,20.42,0.50,949.15,2.37
0.50,-95.00,-6.00,7.00,15.00,11.00,4.78,10.33,7000.00,11703.95,1.67,836.00,7.00,1815.00,1.39,19.88,0.84,949.15,3.42
0.50,-96.00,-7.00,4.00,8.00,9.00,8.18,9.63,36000.00,35207.87,0.98,489.00,36.00,1815.00,0.83,20.17,0.49,949.15,1.14
0.50,-104.00,-9.00,3.00,7.00,9.00,7.77,10.08,18000.00,18539.93,1.03,515.00,18.00,1815.00,0.88,20.42,0.52,949.15,2.16
0.55,-88.00,-8.00,-4.00,10.00,9.00,8.82,10.96,27000.00,24496.27,0.91,499.00,27.00,1815.00,0.65,14.86,0.50,949.15,1.63
0.55,-90.00,-11.00,7.00,11.00,9.00,8.53,10.98,22000.00,20639.93,0.94,516.00,22.00,1815.00,0.69,15.50,0.52,949.15,1.94
0.50,-89.00,-10.00,6.00,8.00,9.00,5.53,10.25,24000.00,34703.90,1.45,723.00,24.00,1815.00,0.94,14.95,0.72,949.15,1.15
0.55,-89.00,-9.00,1.00,10.00,5.00,8.03,10.79,25000.00,24908.99,1.00,548.00,25.00,1815.00,0.65,12.64,0.55,949.15,1.61
0.50,-89.00,-9.00,0.00,12.00,5.00,8.97,9.88,20000.00,17839.94,0.89,446.00,20.00,1815.00,0.52,11.88,0.45,949.15,2.24
0.50,-88.00,-9.00,2.00,7.00,5.00,8.51,10.04,20000.00,18799.93,0.94,470.00,20.00,1815.00,0.54,11.33,0.47,949.15,2.13
0.50,-87.00,-8.00,7.00,10.00,5.00,8.35,10.00,26000.00,24907.91,0.96,479.00,26.00,1815.00,0.57,12.58,0.48,949.15,1.61
0.55,-86.00,-9.00,10.00,9.00,5.00,9.34,11.06,33000.00,28259.90,0.86,471.00,33.00,1815.00,0.53,10.16,0.47,949.15,1.42
0.55,-90.00,-10.00,4.00,8.00,5.00,9.76,10.92,43000.00,35259.88,0.82,451.00,43.00,1815.00,0.70,18.61,0.45,949.15,1.13
0.55,-93.00,-12.00,1.00,6.00,12.00,9.44,11.04,67000.00,56767.03,0.85,466.00,67.00,1815.00,0.63,15.66,0.47,949.15,0.70
0.55,-101.00,-10.00,2.00,6.00,10.00,9.24,10.99,64000.00,55388.90,0.87,476.00,64.00,1815.00,0.79,19.92,0.48,949.15,0.72
0.50,-98.00,-12.00,4.00,6.00,16.00,7.23,10.12,51000.00,56405.79,1.11,553.00,51.00,1815.00,0.85,18.36,0.55,949.15,0.71
0.50,-96.00,-8.00,6.00,8.00,16.00,7.37,9.98,33000.00,35837.87,1.09,543.00,33.00,1815.00,0.91,20.03,0.54,949.15,1.12
0.50,-97.00,-6.00,4.00,6.00,15.00,6.37,10.07,46000.00,57775.79,1.26,628.00,46.00,1815.00,1.06,20.22,0.63,949.15,0.69
0.50,-93.00,-7.00,4.00,10.00,6.00,8.68,9.82,27000.00,24893.91,0.92,461.00,27.00,1815.00,0.55,12.67,0.46,949.15,1.61
0.50,-94.00,-8.00,5.00,12.00,6.00,9.30,9.96,20000.00,17199.94,0.86,430.00,20.00,1815.00,0.55,14.53,0.43,949.15,2.33
0.50,-96.00,-7.00,7.00,10.00,6.00,10.42,9.96,32000.00,24575.92,0.77,384.00,32.00,1815.00,0.65,20.20,0.38,949.15,1.63
0.55,-93.00,-7.00,8.00,13.00,6.00,7.53,11.23,14000.00,14865.39,1.06,584.00,14.00,1815.00,0.68,12.23,0.58,949.15,2.69
0.50,-90.00,-5.00,15.00,6.00,6.00,8.58,9.85,60000.00,55919.81,0.93,466.00,60.00,1815.00,0.63,15.59,0.47,949.15,0.72
