payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-100.00,-10.00,14.00,8.00,6.00,6.61,11.09,29000.00,35089.84,1.21,605.00,29.00,1815.00,1.03,20.38,0.60,730.13,1.14
0.50,-108.00,-10.00,1.00,6.00,9.00,7.07,9.85,49000.00,55467.83,1.13,566.00,49.00,1815.00,0.97,20.47,0.57,730.13,0.72
0.55,-106.00,-10.00,7.00,6.00,9.00,7.99,11.04,57000.00,57103.43,1.00,551.00,57.00,1815.00,0.94,20.30,0.55,730.13,0.70
0.50,-106.00,-13.00,-1.00,8.00,9.00,4.71,10.28,21000.00,35699.87,1.70,850.00,21.00,1815.00,1.42,20.02,0.85,730.13,1.12
0.50,-111.00,-11.00,3.00,8.00,13.00,1.88,11.36,8000.00,34047.81,4.26,2128.00,8.00,1815.00,3.93,21.70,2.13,730.13,1.17
0.55,-107.00,-9.00,4.00,11.00,6.00,1.92,11.12,5000.00,20854.51,4.17,2294.00,5.00,1815.00,4.27,21.83,2.29,730.13,1.92
0.55,-94.00,-6.00,12.00,13.00,6.00,9.98,9.08,19000.00,15234.49,0.80,441.00,19.00,1815.00,0.66,17.64,0.44,730.13,2.63
0.50,-91.00,-6.00,21.00,11.00,6.00,11.17,9.91,28000.00,20047.97,0.72,358.00,28.00,1815.00,0.50,16.22,0.36,730.13,2.00
0.50,-66.00,-6.00,31.00,14.00,6.00,10.28,10.04,17000.00,13225.97,0.78,389.00,17.00,1815.00,0.36,-5.73,0.39,730.13,3.02
0.50,-82.00,-6.00,20.00,15.00,6.00,12.50,9.94,17000.00,10880.00,0.64,320.00,17.00,1815.00,0.36,8.41,0.32,730.13,3.68
0.55,-76.00,-6.00,22.00,15.00,1.00,13.75,10.98,18000.00,10472.65,0.58,320.00,18.00,1815.00,0.29,-3.89,0.32,730.13,3.82
0.50,-78.00,-5.00,30.00,14.00,1.00,10.08,10.10,16000.00,12703.96,0.79,397.00,16.00,1815.00,0.44,6.98,0.40,730.13,3.15
0.50,-92.00,-5.00,18.00,15.00,1.00,10.31,9.97,14000.00,10863.98,0.78,388.00,14.00,1815.00,0.57,17.30,0.39,730.13,3.68
0.55,-103.00,-7.00,12.00,11.00,1.00,9.11,11.10,23000.00,20198.10,0.88,483.00,23.00,1815.00,0.82,20.27,0.48,730.13,1.98
0.50,-108.00,-8.00,4.00,6.00,1.00,7.27,10.08,51000.00,56099.75,1.10,550.00,51.00,1815.00,0.94,20.38,0.55,730.13,0.71
0.50,-81.00,-5.00,31.00,15.00,1.00,10.26,9.83,14000.00,10920.01,0.78,390.00,14.00,1815.00,0.41,5.66,0.39,730.13,3.66
0.50,-84.00,-6.00,30.00,15.00,1.00,7.19,10.15,10000.00,11119.96,1.11,556.00,10.00,1815.00,0.68,13.50,0.56,730.13,3.60
0.55,-86.00,-5.00,24.00,15.00,1.00,12.22,10.83,17000.00,11127.20,0.65,360.00,17.00,1815.00,0.44,13.47,0.36,730.13,3.59
0.55,-91.00,-9.00,10.00,8.00,1.00,8.98,11.15,40000.00,35636.21,0.89,490.00,40.00,1815.00,0.72,17.47,0.49,730.13,1.12
0.50,-68.00,-4.00,31.00,15.00,1.00,10.47,9.85,14000.00,10696.00,0.76,382.00,14.00,1815.00,0.35,-8.52,0.38,730.13,3.74
0.50,-79.00,-5.00,24.00,15.00,1.00,12.99,9.92,17000.00,10471.93,0.62,308.00,17.00,1815.00,0.33,6.34,0.31,730.13,3.82
0.55,-81.00,-6.00,27.00,15.00,1.00,9.59,11.18,13000.00,10849.05,0.83,459.00,13.00,1815.00,0.43,-1.60,0.46,730.13,3.69
0.50,-69.00,-5.00,33.00,15.00,1.00,10.81,9.90,15000.00,11099.91,0.74,370.00,15.00,1815.00,0.34,-8.53,0.37,730.13,3.60
0.50,-91.00,-6.00,19.00,12.00,1.00,11.08,9.99,24000.00,17327.89,0.72,361.00,24.00,1815.00,0.52,16.95,0.36,730.13,2.31
0.55,-88.00,-6.00,19.00,15.00,1.00,8.96,11.13,12000.00,10712.68,0.89,491.00,12.00,1815.00,0.62,14.11,0.49,730.13,3.73
0.50,-103.00,-7.00,1.00,6.00,10.00,10.28,9.89,73000.00,56793.87,0.78,389.00,73.00,1815.00,0.66,20.17,0.39,730.13,0.70
0.50,-106.00,-7.00,22.00,9.00,10.00,10.13,10.01,36000.00,28439.95,0.79,395.00,36.00,1815.00,0.57,16.92,0.40,730.13,1.41
0.50,-99.00,-9.00,5.00,10.00,29.00,4.56,10.47,14000.00,24583.88,1.76,878.00,14.00,954.00,1.37,20.22,0.88,730.13,1.63
0.50,-101.00,-11.00,2.00,7.00,29.00,4.60,10.01,11000.00,19139.92,1.74,870.00,11.00,954.00,1.32,19.81,0.87,730.13,2.09
0.55,-95.00,-7.00,8.00,10.00,29.00,7.04,10.75,22000.00,24999.89,1.14,625.00,22.00,954.00,0.96,20.08,0.62,730.13,1.60
0.50,-80.00,-5.00,14.00,15.00,29.00,6.70,9.97,9000.00,10745.96,1.19,597.00,9.00,954.00,0.40,8.16,0.60,730.13,3.72
0.55,-68.00,-5.00,25.00,12.00,29.00,7.14,11.04,15000.00,16799.95,1.12,616.00,15.00,954.00,0.34,-4.19,0.62,730.13,2.38
