payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-102.00,-9.00,19.00,11.00,6.00,5.75,11.22,14000.00,19487.92,1.39,696.00,14.00,1815.00,1.00,16.94,0.70,711.30,2.05
0.50,-90.00,-7.00,18.00,8.00,10.00,8.03,9.62,35000.00,34859.86,1.00,498.00,35.00,870.00,0.61,16.22,0.50,711.30,2.29
0.50,-92.00,-8.00,15.00,12.00,10.00,9.73,9.92,21000.00,17261.93,0.82,411.00,21.00,870.00,0.55,17.58,0.41,711.30,4.63
0.50,-96.00,-11.00,6.00,12.00,10.00,9.57,10.01,21000.00,17555.94,0.84,418.00,21.00,870.00,0.58,18.33,0.42,711.30,4.56
0.55,-91.00,-7.00,22.00,12.00,7.00,6.37,11.26,14000.00,17589.02,1.26,691.00,14.00,870.00,0.82,15.67,0.69,711.30,2.27
0.50,-86.00,-7.00,24.00,11.00,7.00,9.90,9.74,25000.00,20199.92,0.81,404.00,25.00,870.00,0.29,11.03,0.40,711.30,1.98
0.50,-70.00,-7.00,30.00,15.00,7.00,11.43,9.92,15000.00,10499.97,0.70,350.00,15.00,870.00,0.19,-8.89,0.35,711.30,3.81
0.50,-76.00,-6.00,27.00,15.00,7.00,10.87,10.03,15000.00,11039.96,0.74,368.00,15.00,870.00,0.20,-3.83,0.37,711.30,3.62
0.50,-60.00,-6.00,34.00,15.00,7.00,11.08,9.99,15000.00,10829.93,0.72,361.00,15.00,870.00,0.20,-11.82,0.36,711.30,3.69
0.50,-68.00,-7.00,19.00,11.00,7.00,6.91,10.34,17000.00,19685.92,1.16,579.00,17.00,870.00,0.36,2.56,0.58,711.30,2.03
0.50,-61.00,-6.00,33.00,15.00,2.00,11.20,9.66,15000.00,10709.98,0.71,357.00,15.00,870.00,0.20,-10.15,0.36,711.30,7.47
0.50,-64.00,-5.00,25.00,15.00,2.00,12.16,9.99,16000.00,10527.96,0.66,329.00,16.00,870.00,0.18,-6.08,0.33,711.30,7.60
0.50,-84.00,-6.00,18.00,11.00,2.00,9.66,10.09,24000.00,19871.93,0.83,414.00,24.00,870.00,0.30,11.08,0.41,711.30,4.03
0.50,-96.00,-9.00,3.00,4.00,2.00,7.34,10.09,100000.00,108999.55,1.09,545.00,100.00,870.00,0.84,20.16,0.54,711.30,0.73
0.55,-93.00,-7.00,6.00,6.00,11.00,11.76,10.73,84000.00,57119.54,0.68,374.00,84.00,870.00,0.52,18.36,0.37,711.30,1.40
0.50,-74.00,-6.00,18.00,14.00,11.00,12.74,9.95,21000.00,13187.95,0.63,314.00,21.00,870.00,0.20,3.73,0.31,711.30,6.07
0.50,-80.00,-6.00,26.00,12.00,11.00,10.44,10.06,22000.00,16851.94,0.77,383.00,22.00,870.00,0.22,-1.82,0.38,711.30,4.75
0.50,-68.00,-6.00,23.00,12.00,11.00,11.49,9.99,25000.00,17399.93,0.70,348.00,25.00,870.00,0.19,-4.58,0.35,711.30,4.60
0.50,-58.00,-4.00,16.00,11.00,1.00,8.91,10.06,22000.00,19755.92,0.90,449.00,22.00,870.00,0.25,-8.12,0.45,711.30,4.05
0.50,-70.00,-5.00,27.00,15.00,1.00,10.90,9.93,15000.00,11009.98,0.73,367.00,15.00,870.00,0.20,-7.09,0.37,711.30,7.27
0.50,-65.00,-9.00,2.00,9.00,1.00,10.23,10.04,36000.00,28151.94,0.78,391.00,36.00,870.00,0.21,-14.53,0.39,711.30,2.84
0.50,-74.00,-6.00,14.00,12.00,1.00,11.14,9.97,24000.00,17231.94,0.72,359.00,24.00,870.00,0.22,3.30,0.36,711.30,4.64
0.50,-80.00,-7.00,19.00,11.00,1.00,6.30,10.27,16000.00,20319.91,1.27,635.00,16.00,870.00,0.36,-2.57,0.63,711.30,3.94
0.50,-81.00,-9.00,7.00,9.00,1.00,6.80,9.99,24000.00,28223.88,1.18,588.00,24.00,870.00,0.39,7.33,0.59,711.30,2.83
0.50,-98.00,-10.00,1.00,8.00,1.00,0.93,13.68,4000.00,34431.85,8.61,4304.00,4.00,870.00,6.95,20.78,4.30,711.30,2.32
0.50,-103.00,-7.00,5.00,8.00,13.00,2.45,7.30,11000.00,35947.86,3.27,1634.00,11.00,870.00,2.54,20.23,1.63,711.30,2.23
0.50,-102.00,-11.00,-6.00,6.00,86.00,0.88,12.94,6000.00,54287.77,9.05,4524.00,6.00,870.00,6.35,18.41,4.52,711.30,0.74
0.50,-105.00,-13.00,-6.00,5.00,86.00,2.80,9.27,27000.00,77111.74,2.86,1428.00,27.00,870.00,2.05,18.80,1.43,711.30,0.52
0.50,-96.00,-19.00,-4.00,8.00,24.00,3.67,7.27,16000.00,34911.82,2.18,1091.00,16.00,870.00,1.75,20.72,1.09,711.30,2.29
0.50,-105.00,-9.00,0.00,8.00,24.00,2.58,10.45,11000.00,34099.80,3.10,1550.00,11.00,870.00,2.44,20.41,1.55,711.30,2.35
0.55,-73.00,-5.00,29.00,15.00,10.00,12.09,9.81,16000.00,10589.01,0.66,364.00,16.00,1815.00,0.33,-4.56,0.36,711.30,3.78
0.50,-83.00,-6.00,11.00,15.00,10.00,13.11,9.96,18000.00,10979.96,0.61,305.00,18.00,1815.00,0.34,8.39,0.31,711.30,3.64
0.55,-104.00,-13.00,-2.00,6.00,19.00,8.29,11.02,59000.00,56961.63,0.97,531.00,59.00,1829.00,0.90,20.17,0.53,711.30,0.70
0.50,-76.00,-7.00,18.00,11.00,8.00,7.55,10.05,19000.00,20139.92,1.06,530.00,19.00,1829.00,0.50,1.95,0.53,711.30,1.99
0.50,-79.00,-7.00,22.00,11.00,8.00,9.64,9.85,24000.00,19919.93,0.83,415.00,24.00,1829.00,0.39,-1.07,0.42,711.30,2.01
0.50,-94.00,-7.00,8.00,11.00,16.00,7.56,10.16,19000.00,20101.91,1.06,529.00,19.00,1829.00,0.73,16.25,0.53,711.30,1.99
0.55,-101.00,-11.00,-1.00,6.00,13.00,8.16,10.94,59000.00,57819.75,0.98,539.00,59.00,1829.00,0.91,20.09,0.54,711.30,0.69
0.50,-72.00,-5.00,20.00,8.00,3.00,8.70,9.95,38000.00,34959.85,0.92,460.00,38.00,1829.00,0.43,1.31,0.46,711.30,1.14
0.50,-68.00,-5.00,23.00,15.00,3.00,11.63,9.87,16000.00,11007.91,0.69,344.00,16.00,1829.00,0.32,-4.52,0.34,711.30,3.63
0.50,-75.00,-8.00,7.00,13.00,3.00,11.66,10.01,22000.00,15091.88,0.69,343.00,22.00,1829.00,0.32,1.55,0.34,711.30,2.65
