payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
4.00,-88.00,-6.00,20.00,15.00,7.00,18.72,78.36,26000.00,11108.44,0.43,1709.00,26.00,1845.00,2.44,16.80,1.71,695.03,4.80
1.70,-75.00,-4.00,30.00,15.00,2.00,16.87,34.00,23000.00,10904.67,0.47,806.00,23.00,1845.00,0.74,-4.72,0.81,695.03,3.67
4.00,-95.00,-5.00,25.00,15.00,9.00,13.95,80.66,19000.00,10896.45,0.57,2294.00,19.00,1845.00,3.20,16.33,2.29,695.03,4.89
2.05,-76.00,-5.00,26.00,13.00,3.00,15.68,41.01,29000.00,14797.05,0.51,1046.00,29.00,1845.00,1.02,3.11,1.05,695.03,3.60
2.10,-86.00,-6.00,19.00,15.00,4.00,17.95,42.00,24000.00,10697.09,0.45,936.00,24.00,1845.00,1.07,11.22,0.94,695.03,4.99
2.50,-81.00,-5.00,25.00,12.00,17.00,24.42,50.00,52000.00,17035.15,0.33,819.00,52.00,1845.00,0.79,2.80,0.82,695.03,3.13
2.45,-81.00,-5.00,11.00,15.00,1.00,22.53,49.00,30000.00,10653.03,0.36,870.00,30.00,1845.00,0.84,2.88,0.87,695.03,5.01
3.55,-80.00,-5.00,17.00,10.00,7.00,24.32,71.00,74000.00,24346.91,0.33,1168.00,74.00,1845.00,1.11,2.34,1.17,695.03,2.19
2.50,-94.00,-6.00,8.00,14.00,53.00,7.69,50.00,13000.00,13525.15,1.04,2601.00,13.00,1845.00,4.16,19.09,2.60,695.03,3.94
3.60,-83.00,-7.00,21.00,15.00,13.00,20.85,72.00,28000.00,10741.09,0.38,1381.00,28.00,1845.00,1.54,8.50,1.38,695.03,4.97
4.00,-78.00,-6.00,8.00,13.00,3.00,26.17,80.00,49000.00,14981.67,0.31,1223.00,49.00,1845.00,1.26,4.97,1.22,695.03,3.56
