payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.70,-90.00,-6.00,23.00,15.00,7.00,17.15,72.02,23000.00,10729.18,0.47,1726.00,23.00,1845.00,2.73,18.84,1.73,716.21,4.97
1.60,-71.00,-5.00,29.00,13.00,2.00,15.50,32.19,28000.00,14454.97,0.52,826.00,28.00,1845.00,0.76,-5.17,0.83,716.21,2.77
4.05,-93.00,-5.00,22.00,14.00,8.00,15.31,81.00,25000.00,13061.65,0.52,2116.00,25.00,1845.00,3.07,17.17,2.12,716.21,4.08
2.10,-63.00,-6.00,26.00,15.00,4.00,16.62,42.00,22000.00,10591.37,0.48,1011.00,22.00,1845.00,0.93,-9.20,1.01,716.21,5.04
2.05,-86.00,-6.00,18.00,10.00,8.00,12.29,41.00,37000.00,24076.98,0.65,1334.00,37.00,1845.00,1.53,11.30,1.33,716.21,2.22
2.55,-85.00,-6.00,18.00,13.00,19.00,22.08,51.00,41000.00,14856.42,0.36,924.00,41.00,1845.00,1.12,13.10,0.92,716.21,3.59
2.10,-81.00,-6.00,21.00,15.00,3.00,20.84,42.00,28000.00,10746.60,0.38,806.00,28.00,1845.00,0.89,7.25,0.81,716.21,4.96
3.90,-80.00,-6.00,17.00,15.00,7.00,23.37,78.00,32000.00,10953.79,0.34,1335.00,32.00,1845.00,1.48,7.53,1.33,716.21,4.87
5.45,-83.00,-6.00,16.00,15.00,10.00,25.17,109.00,34000.00,10805.10,0.32,1732.00,34.00,1845.00,1.96,10.44,1.73,716.21,4.94
5.65,-84.00,-7.00,14.00,15.00,6.00,26.62,113.01,36000.00,10819.06,0.30,1698.00,36.00,1845.00,2.01,12.50,1.70,716.21,4.93
