payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.90,-77.00,-6.00,28.00,13.00,10.00,18.46,77.50,34000.00,14733.28,0.43,1690.00,34.00,1845.00,1.59,1.05,1.69,704.50,3.62
1.50,-81.00,-6.00,33.00,14.00,1.00,16.67,30.00,27000.00,12959.97,0.48,720.00,27.00,1845.00,0.67,-1.62,0.72,704.50,3.09
3.80,-87.00,-6.00,27.00,15.00,12.00,12.18,76.00,16000.00,10509.46,0.66,2496.00,16.00,1845.00,2.82,10.11,2.50,704.50,5.07
2.05,-72.00,-5.00,33.00,15.00,3.00,17.28,41.00,24000.00,11110.21,0.46,949.00,24.00,1845.00,0.89,0.16,0.95,704.50,4.80
2.10,-86.00,-5.00,21.00,15.00,7.00,17.85,42.00,24000.00,10754.25,0.45,941.00,24.00,1845.00,1.07,10.50,0.94,704.50,4.96
2.70,-81.00,-4.00,29.00,15.00,16.00,20.93,54.00,28000.00,10702.19,0.38,1032.00,28.00,1845.00,0.98,2.25,1.03,704.50,4.98
2.30,-80.00,-6.00,25.00,15.00,2.00,24.31,46.00,33000.00,10861.25,0.33,757.00,33.00,1845.00,0.85,9.06,0.76,704.50,4.91
4.35,-78.00,-7.00,5.00,6.00,8.00,24.84,87.00,100000.00,32206.77,0.32,1401.00,100.00,1845.00,1.42,4.55,1.40,704.50,1.66
5.25,-92.00,-5.00,15.00,12.00,10.00,24.84,105.00,52000.00,16748.87,0.32,1691.00,52.00,1845.00,2.44,17.02,1.69,704.50,3.18
4.20,-76.00,-6.00,1.00,6.00,4.00,26.92,84.00,100000.00,29714.15,0.30,1248.00,100.00,1845.00,1.16,-1.12,1.25,704.50,1.79
