payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
3.10,-84.00,-6.00,32.00,15.00,7.00,18.89,61.00,26000.00,11012.22,0.42,1313.00,26.00,1845.00,1.58,13.01,1.31,697.88,4.84
1.85,-80.00,-6.00,30.00,14.00,2.00,17.01,37.00,28000.00,13167.49,0.47,870.00,28.00,1845.00,0.81,-1.74,0.87,697.88,3.04
3.80,-84.00,-6.00,20.00,13.00,12.00,18.80,75.88,35000.00,14893.38,0.43,1617.00,35.00,1845.00,1.85,11.01,1.62,697.88,3.58
2.15,-73.00,-4.00,31.00,15.00,2.00,11.92,43.00,16000.00,10738.53,0.67,1443.00,16.00,1845.00,1.40,3.09,1.44,697.88,4.97
2.20,-85.00,-5.00,11.00,15.00,6.00,15.43,44.00,21000.00,10891.34,0.52,1141.00,21.00,1845.00,1.42,13.77,1.14,697.88,4.90
2.05,-78.00,-5.00,22.00,12.00,16.00,20.02,41.01,42000.00,16779.45,0.40,819.00,42.00,1845.00,0.77,1.70,0.82,697.88,3.18
2.05,-73.00,-6.00,27.00,15.00,2.00,19.66,40.99,27000.00,10984.37,0.41,834.00,27.00,1845.00,0.84,4.25,0.83,697.88,4.86
3.95,-85.00,-6.00,10.00,11.00,7.00,21.37,79.01,53000.00,19844.71,0.37,1479.00,53.00,1845.00,1.87,14.21,1.48,697.88,2.69
5.35,-90.00,-6.00,22.00,15.00,10.00,17.97,107.01,25000.00,11130.78,0.45,2381.99,25.00,1845.00,3.48,17.30,2.38,697.88,4.79
5.65,-84.00,-10.00,4.00,8.00,3.00,27.68,112.98,100000.00,28902.57,0.29,1633.00,100.00,1845.00,2.16,15.34,1.63,697.88,1.85
